 	oggi	abbiamo	deciso	di	andare	al	mare	alla	spiaggia	sono	andati	tutti	solamente	mio	fratello	non	</S>
s	0.6715051154	0.047800997572	0.0388080246948	0.0240805469522	0.0193778671883	0.0164090981429	0.0168085956161	0.0162152660595	0.0162124792592	0.0162133483673	0.0161804028799	0.0161849696752	0.0161735355236	0.0161879394303	0.0162002143141	0.0163967810317	0.019244729063
ì	0.541326826	0.0535950788	0.039799625454	0.0308195420274	0.0261300683123	0.023269100852	0.023116657438	0.023006964721	0.0246983437399	0.024289606704	0.0246806994526	0.0235068968731	0.0241972007728	0.0257779274538	0.0325163935724	0.0307172400041	0.0285518898836
m	0.5765540008	0.1555321753	0.0343421793446	0.0263785740969	0.0203210452837	0.0160808551472	0.0164724290272	0.0151910302529	0.0149971186245	0.0156288790863	0.0152471246861	0.0146889990696	0.0152970338073	0.0151434582182	0.0144206839216	0.0167887759416	0.0169156352158
b	0.423653772	0.18906161328	0.056070161812	0.0337550528583	0.0256837599195	0.0276712854854	0.0275107716347	0.0220448269803	0.0243000595699	0.0278141201716	0.0176693555595	0.0166254493499	0.0258653969904	0.0153240627283	0.0166387346398	0.0156983736301	0.0346132470205
e	0.3390591726	0.217130508026	0.079188343085	0.0474594862075	0.0278404868179	0.0312767450143	0.0338624777861	0.0249178175223	0.0242731053125	0.0326011981781	0.0206897849208	0.0187633771482	0.0340232022332	0.0162514153707	0.0140184726599	0.016043671264	0.0226007809765
r	0.1814308738	0.4893184786	0.060376664082	0.0311239593511	0.0252331088601	0.0183737084323	0.0207364858994	0.017021753733	0.0171183264836	0.0171093385828	0.0167723119939	0.016806149631	0.0167701331053	0.016767168567	0.0185630855093	0.0189929940778	0.0174855316945
i	0.125811658	0.401546858	0.137093312	0.03410794943	0.0299831456844	0.0273341899289	0.0282649273927	0.0235798925462	0.0240598175693	0.0250200389218	0.0206768051864	0.0193413328834	0.0202288710794	0.0187301859451	0.0183238901727	0.0217753982883	0.0241216721485
d	0.07841278494	0.3986529954	0.2217707402	0.0309779899439	0.0226530532289	0.0220169798591	0.0215909765838	0.0226752436747	0.0223568244062	0.0243433599124	0.0169528262959	0.016162836217	0.0166639159023	0.0167385133691	0.018820272293	0.0208221879737	0.0283884971362
e	0.05471149348	0.262211867	0.317753208	0.0776885774	0.046259012124	0.0243243599434	0.0245542810921	0.0190641595669	0.0198091138067	0.0194405250029	0.0189278969978	0.0188846227052	0.0173123267566	0.0162261783951	0.016192076495	0.0185348958659	0.0281055328236
c	0.04862053958	0.26007386	0.3520641286	0.0563223466648	0.0225787806908	0.020685087361	0.020221396711	0.0235753478267	0.0221884761686	0.027123908839	0.0178402197959	0.0162004182883	0.0171908381047	0.0176876787262	0.02131239202	0.0227939049362	0.0335205833022
i	0.0390065017	0.1567754482	0.4048421232	0.1011507796	0.04304432686	0.0276444929442	0.0265984815309	0.0204168897966	0.0205285262725	0.0213925964811	0.0210738365058	0.0199788450079	0.020144364096	0.0171346991428	0.0142217008004	0.0207297350171	0.0253165356218
d	0.03542162818	0.187059686	0.342644633	0.126288248	0.026960507247	0.0216463428339	0.0209342035934	0.0248551327841	0.0235132858311	0.0272648100338	0.0185417788974	0.0175313664578	0.0177209841276	0.0177423164664	0.0213011884352	0.0236083154503	0.0469655350901
è	0.03759277246	0.08876976012	0.374279932	0.183028156	0.0515524685	0.0294806028	0.02665860997	0.0210296533562	0.0209161650307	0.0221667614523	0.0215606229415	0.0204217069194	0.0209369485752	0.0172452865816	0.0141654079304	0.0223605696051	0.0278344167849
s	0.07402830104	0.17995403966	0.2234503544	0.2422871646	0.06122672538	0.0238656136754	0.0217862932477	0.0191417130108	0.0188831047071	0.021748075778	0.0173364109551	0.0167471617913	0.0171306995506	0.0133376537015	0.0127104906986	0.0143496368877	0.0220165731944
s	0.0321865386	0.1276209676	0.2807656484	0.25113776	0.0665093232	0.03202741676	0.0296754470171	0.0184598521176	0.0189171171358	0.0218967242685	0.0184022011468	0.0149511287402	0.0173682188944	0.0132067078195	0.0140019765822	0.01320117099	0.0296718929865
a	0.040564067	0.0683953312	0.3272292712	0.1468096358	0.0831695925426	0.0526543558984	0.0477810125836	0.027492982715	0.0263719332175	0.0328559167169	0.0201014835815	0.0221664540528	0.0316650922395	0.0191820955028	0.0161547605647	0.0164489630128	0.0209571137017
m	0.04327989984	0.07722168118	0.2307398056	0.287786175	0.1054856346	0.029389743318	0.0243620104334	0.0221091711724	0.0216749792704	0.0224334250581	0.0177684614043	0.0182548183627	0.0172957820471	0.0166755057744	0.0159100474307	0.0186844957562	0.03092815419
o	0.02045428238	0.0312609340568	0.14296821612	0.2990409132	0.126663092	0.0626723506	0.04967805013	0.028305345745	0.0341244366918	0.0249474090131	0.0231613649464	0.0326044919328	0.0246638863836	0.017345578542	0.0145155652791	0.0182492581274	0.0493448403005
n	0.03247606258	0.04387321318	0.120767912	0.235213579	0.256510944	0.08749511648	0.02975370786	0.023173746625	0.0210360071377	0.0222158495806	0.0171920079447	0.0175996663431	0.016466628077	0.0162695355675	0.0175881987011	0.0182786618812	0.0240891910512
a	0.01741918237	0.03155409155	0.0897531112	0.2190209964	0.2925634848	0.1073772266	0.04281600098	0.023160198304	0.0225954694798	0.0234208198124	0.024640761474	0.0227101162564	0.019025373309	0.0142781088501	0.0121745180804	0.0137269666452	0.0237633799411
p	0.024506496108	0.03306381476	0.0909944707	0.1619658866	0.278274986	0.165745921	0.04953522591	0.0258277747912	0.0200991887778	0.0219272838972	0.0169387203177	0.0183400451988	0.0159108316952	0.0156082393454	0.0165545360369	0.0183162994775	0.0263903201302
à	0.01866709842	0.0242752629954	0.077298455244	0.1918893058	0.223320332	0.14860371	0.05516539542	0.0317957165	0.02890100631	0.0363220292796	0.0315828287794	0.0296549254802	0.0268600796925	0.0158918605808	0.0112272973324	0.0145134480236	0.0340313651116
m	0.02376404018	0.037298105606	0.09416207586	0.1423868224	0.2235389	0.203233056	0.0991144764	0.02790967738	0.017791215978	0.0243384672653	0.0225826173331	0.0171961402687	0.0152434309094	0.0108995353084	0.0098958222573	0.0113096743871	0.0193360230378
e	0.0155468795	0.0231054738	0.051305776098	0.11475351488	0.2195295232	0.23581995	0.073814681	0.0295949622	0.02887010373	0.0359859072684	0.0276354587162	0.0283719521046	0.0386765473035	0.0140542708195	0.011652965123	0.012419513042	0.0388626394798
s	0.023641757012	0.026795390288	0.06471068996	0.092464874	0.1877056072	0.2836094012	0.1147722472	0.04160332112	0.025046166781	0.022610660724	0.0164001532993	0.0188663405595	0.015042821335	0.0149388021606	0.014455210857	0.0155588331205	0.0217777053713
t	0.01456535194	0.0167984588178	0.04263979803	0.0928817834	0.2301597388	0.271303404	0.0938199794	0.0369302836	0.02911066476	0.0231299066	0.0242492312431	0.0293942919014	0.0186097581566	0.015263355198	0.0134667853604	0.0133011702798	0.0343759822065
i	0.02383520776	0.019703462425	0.07441402076	0.0917355026	0.1019451016	0.336301246	0.0926784748	0.0407222266	0.0310151722	0.0286299870628	0.0202360681354	0.0301905830682	0.0258822904523	0.0168190605392	0.0152498960244	0.0158971804813	0.0347445665573
t	0.0285124543	0.029144182204	0.04565468412	0.06841163736	0.133620996	0.215963455	0.14552474292	0.068838053	0.047265242158	0.02926840902	0.0267243194051	0.0366174635208	0.0218537491489	0.0207203739227	0.0164330345157	0.024751145398	0.0406960255357
à	0.01309789922	0.0148129367626	0.026655955212	0.05041977552	0.141664386	0.223757904	0.1718075494	0.078578801	0.04761879912	0.040254799266	0.029458346241	0.0445909554174	0.032262349194	0.0173352769696	0.0124945741969	0.0132384098423	0.0419513491904
l	0.02356268272	0.02592698486	0.05093762444	0.0641712706	0.1124371342	0.1773949296	0.229943254	0.1012336818	0.045044227012	0.03363154574	0.022606564714	0.0343476808515	0.0178762205452	0.0143076285768	0.0113116641885	0.0123562271675	0.0229106226886
a	0.01574642834	0.021813048138	0.0340713484694	0.051545616	0.117787692	0.223752408	0.1606317248	0.1052493	0.055222491	0.032557838056	0.0281038130232	0.0472438668707	0.0287849972961	0.0163460582451	0.0129574528551	0.0135721837815	0.0346139195718
s	0.023941211008	0.024410926652	0.03258603556	0.043597603912	0.0590466984	0.1087054642	0.169706454	0.2061146796	0.1039963558	0.042628022	0.044435763702	0.044051436802	0.0183750908108	0.0194857133752	0.014253159746	0.0161658828381	0.0284997662185
s	0.011661844548	0.013849184241	0.023706445434	0.03038529436	0.0681262248	0.159105904	0.1836366652	0.1577697424	0.0953929204	0.037480054	0.04629222902	0.0512206836	0.024254071152	0.021048740024	0.013531196242	0.0152291625815	0.0473098001558
a	0.01983971048	0.0153187315943	0.03281977845	0.03470876375	0.0447808456	0.165464372	0.137273866	0.182858158	0.0861388458	0.05615561392	0.0325613839	0.0507340771274	0.033976996096	0.02277819706	0.0150664472833	0.0185773237148	0.0509466460926
s	0.02215508549	0.021888693296	0.02627142522	0.030845374666	0.04093358818	0.0872690434	0.124155066	0.193338434	0.1185918352	0.054413038	0.060985603388	0.07489990806	0.02588617006	0.027685707419	0.01682667512	0.0312826028919	0.042572090277
t	0.01153226544	0.013073818665	0.01951429091	0.023925653608	0.0491888454	0.116117718	0.1859375108	0.201322198	0.1006968704	0.047136903	0.04769470076	0.05526366576	0.02812995954	0.018655584454	0.012667214762	0.0126643836886	0.0564784087286
i	0.019482399864	0.0152980103523	0.0316686455788	0.030827873272	0.03463624574	0.111788533	0.0987511952	0.242905542	0.1066100906	0.0715176958	0.0363617759	0.055562288554	0.03772250952	0.0243323991	0.015031241514	0.0178534060384	0.0496500658914
s	0.020880964172	0.020468867332	0.02338188792	0.02635995855	0.0318087066	0.0580320019	0.0768915294	0.170482724	0.1438753644	0.071351123	0.0921610088	0.08898668546	0.03891363996	0.0434211497848	0.01777344194	0.029236373477	0.0459743495779
p	0.011107150406	0.0124099856388	0.018343792497	0.020822975944	0.03846194292	0.086355832	0.1728151628	0.198846335	0.1230821176	0.0739088224	0.0579050274	0.060021373	0.03115941414	0.019442223366	0.01242378724	0.011807201298	0.05108686646
i	0.023463410028	0.0150532490064	0.0509277158882	0.03373893136	0.0395797408	0.104493382	0.0866409298	0.173699974	0.1400229008	0.0916197136	0.0414935246	0.0471412765	0.03606282532	0.02579722434	0.015908537012	0.0190034737849	0.055353059394
à	0.0168941782892	0.016585778744	0.019691998076	0.022241328356	0.0322879168	0.070451039	0.0934277584	0.179238812	0.1745606454	0.112761095	0.06544337634	0.06247791966	0.02823219326	0.0289638063248	0.015519126068	0.0165914566438	0.0446316639252
g	0.01251655842	0.0141986090662	0.0271665224328	0.03040670412	0.04795171372	0.1022058988	0.1382133854	0.1364760302	0.097354281	0.162392133	0.0578532992	0.0719736102	0.02941084992	0.018227224866	0.007988911906	0.0087702403688	0.036893767184
g	0.0105066846	0.014281698288	0.027925089598	0.031402305736	0.0365269139	0.0529840924	0.086602824	0.1243417572	0.1229746934	0.148756778	0.075267688	0.082216806	0.065975685	0.05192247912	0.01343570004	0.015652217028	0.039226442854
