 	la	sorella	mia	si	non	è	venuta	ancora	ancora	qui	</S>
e	0.788076946	0.0289553524	0.021550635835	0.020755434868	0.0204477892825	0.0197177665839	0.0204604972409	0.0196540872574	0.019686205744	0.0201496208792	0.0205456695958
d	0.673413346	0.07179051838	0.029343371759	0.0247383169999	0.0243369771513	0.028317319455	0.0255618705182	0.0274644356346	0.027723753637	0.0354616514501	0.0318484764441
e	0.503827854	0.1970899304	0.0580545424	0.02257250808	0.0230807298003	0.0292256021997	0.0229693244312	0.0265585467337	0.0242715075162	0.0429407756753	0.0494087025992
r	0.360916654	0.325642606	0.04927157286	0.0349024699496	0.0307692622158	0.029242686405	0.0269630818385	0.0272522148122	0.0283659298842	0.043376529701	0.0432969962786
f	0.159591046	0.512376024	0.076028993	0.02442121504	0.0242869550386	0.035284972538	0.0254722004256	0.026532207735	0.0238793743047	0.035637057444	0.0564901309165
ì	0.25345109	0.361338954	0.11330577466	0.0303928543775	0.0358757247782	0.0377206588174	0.0284083018024	0.0292923734674	0.025759583372	0.0348281634512	0.0496263543597
m	0.1242005212	0.538360748	0.1331677592	0.0287302688	0.0261461697146	0.0216741325218	0.0205506570187	0.0205644430638	0.020588567763	0.0239050618237	0.0421117197305
u	0.0710740964	0.431783178	0.23041681	0.05393910884	0.031671864116	0.0310858031761	0.0330615119133	0.02708147231	0.0236814408279	0.0241180092642	0.042086892456
e	0.0553280754	0.1647148744	0.440420456	0.11696003654	0.058014123846	0.0263695340838	0.0276896971692	0.0261847258559	0.0267825275349	0.0262996367138	0.0312363809742
n	0.033948004772	0.05462272134	0.5072140868	0.1655315938	0.0376238426	0.0256332386	0.028690419156	0.023320195539	0.0711993959426	0.0224115698698	0.0298048222475
è	0.04835653238	0.07885404934	0.398857446	0.1768509916	0.06123750936	0.04752050734	0.04444000822	0.034056101856	0.0281731530499	0.0286729857056	0.0529806510585
e	0.0485274396	0.1041518188	0.3755553364	0.180071081	0.0686803122	0.03008504336	0.041809971778	0.0370207312874	0.0226866958207	0.0189967698906	0.0724146654113
r	0.021056727332	0.0312104612	0.1261758974	0.2767829684	0.218846484	0.0809472732	0.0686657194	0.0431682291664	0.057571940425	0.0200617510138	0.0555126134515
t	0.0387547538	0.040283419	0.1733608116	0.2238672376	0.0719414766	0.139250132	0.11120462864	0.05860592556	0.03068741036	0.043483576992	0.0685605178706
o	0.0495990592	0.0701025626	0.1380580492	0.253020714	0.1047831622	0.1033064338	0.0749867647406	0.0664293492706	0.029464167201	0.04086892776	0.069380791254
m	0.03224834858	0.033916063	0.05823496664	0.1193307142	0.2257294172	0.1771476512	0.123217942	0.09465443786	0.04835726746	0.030654034767	0.0565092328974
è	0.02112236282	0.0353682408	0.0688264554	0.1426624434	0.1129555634	0.130121514	0.09119973068	0.15593660582	0.10162102037	0.0755761892	0.064609816316
n	0.02239197752	0.0504341768	0.0662299356	0.0857376492	0.20132355	0.1830505492	0.13113448	0.1249500434	0.051873143	0.028299800172	0.054574566088
a	0.01922768839	0.0338307204	0.056684794	0.0949161456	0.1590015198	0.1652071786	0.1475022235	0.13993298632	0.02042806274	0.02648723386	0.136781529624
a	0.012544907528	0.018013266446	0.01722908242	0.0316706566	0.107159523	0.150144254	0.1896569714	0.230366392	0.1281559528	0.049323098	0.06573583736
n	0.006829511768	0.00843865252	0.01400043364	0.02421298834	0.0700767301	0.09450584146	0.147245278	0.25498659	0.2011855484	0.1053952264	0.07312314546
k	0.01924921208	0.02847523708	0.045055870922	0.04508447524	0.091698064	0.1219110964	0.08560168	0.2239739634	0.1697423209	0.0925110894	0.076697135854
ò	0.082354201114	0.029638951672	0.02435062566	0.0393234795	0.0613820228	0.0634766384	0.08224497734	0.1947466359	0.10296826066	0.1585181034	0.160996067
r	0.0047827954	0.00779799072	0.0103166076	0.02410421698	0.06611568614	0.08555679628	0.1522827016	0.1221053186	0.2260975652	0.191510192	0.1093299786
a	0.010692402361	0.01285861474	0.01953447886	0.03240588014	0.1044042435	0.09093976	0.0719501932	0.1809283722	0.1980473493	0.148871738	0.1293669768
e	0.007770370552	0.00866418394	0.00833314478	0.0120117544	0.02723733064	0.0417122816	0.11741485934	0.1114438766	0.2509815106	0.192025698	0.22240491
t	0.005044789738	0.005752130917	0.0075606323756	0.0107038113746	0.022822670378	0.0320491053	0.06206692688	0.132335164	0.2032335232	0.422689742	0.0957416782
t	0.009819415676	0.007107840628	0.012030900362	0.025121957158	0.0256340327	0.04088431148	0.0410324074	0.108558839	0.0727678582	0.57601034	0.0810318092
ù	0.02074551632	0.008689287874	0.00708628696	0.0089783499426	0.011459399994	0.02229329766	0.0172115260236	0.038367089364	0.084372917866	0.635604806	0.145191493
</S>	0.00483950806	0.006936442968	0.00739994316	0.00800208697	0.01742650204	0.01785745604	0.04168235218	0.0315423759	0.1128311886	0.571058254	0.180423846
