 	è	che	sono	ancora	svegli	che	ha	la	luce	accesa	</S>
è	0.744536168	0.0600468482	0.02674090756	0.021369056666	0.021416370134	0.020708146936	0.0206559432928	0.0206417639106	0.0206499324447	0.0209353288936	0.022299538039
n	0.457174028	0.3019007592	0.03679901698	0.0250992216549	0.0229745083245	0.0213789346917	0.0240298801015	0.0257961551559	0.0236574303118	0.0275690827745	0.0336208980774
a	0.2788769288	0.452827064	0.0638784088	0.03080438524	0.02484543496	0.0234755818678	0.0230623862532	0.0239617024849	0.0230132702201	0.027839625927	0.0274151579296
s	0.134357674	0.494113804	0.143900931	0.03590761434	0.0240717647572	0.0232617367435	0.0256395336602	0.0263700064993	0.0270199765224	0.0320791784151	0.0332778638315
t	0.0743642286	0.426695866	0.181968964	0.0803281458	0.03771892498	0.04394267308	0.02543812644	0.023813824516	0.0294484791844	0.0288270465489	0.0474536552725
a	0.119864767	0.39902536	0.1814153535	0.05368689434	0.044074494752	0.036841594725	0.0332169583538	0.0300008644456	0.0253548171876	0.035527179099	0.0409917394796
s	0.0697434132	0.176365952	0.37945352	0.13170016	0.05360828179	0.031349930986	0.029242290964	0.025650287866	0.0262059182351	0.030447837676	0.0462323202878
ù	0.04062196332	0.135068721	0.3989579728	0.142024358	0.065938920432	0.0405591344	0.02844154282	0.02547158104	0.0221364750709	0.0298312300694	0.0709481310289
n	0.0482722724	0.0836179468	0.283008123	0.331732152	0.06410924832	0.038286899334	0.0332648411136	0.0226096357409	0.0179502273772	0.0273002164612	0.0498485135858
a	0.04347030274	0.1169724762	0.3941152968	0.2131633692	0.058709424692	0.04205118316	0.0277897245332	0.021264183072	0.0198945250662	0.0239752314739	0.0385942598489
n	0.0436176378	0.0544987764	0.1098075158	0.44488022	0.1254137186	0.07515325732	0.02846418894	0.0236008025016	0.0276807957382	0.0266514623839	0.040231547126
k	0.03449655503	0.05279231076	0.1481792432	0.459979212	0.08592301536	0.0690414294	0.034450813	0.0221772027	0.0239049175627	0.0236357994166	0.0454194031156
ò	0.10873342359	0.1151391704	0.107128486	0.2298513538	0.08779646052	0.1025606554	0.0663509174	0.04062111646	0.0301629253	0.043296251734	0.0683593115824
r	0.0461572124	0.0558901884	0.148131044	0.264367464	0.1239156108	0.1214534412	0.086446313	0.032183507814	0.0198456485278	0.0431110369767	0.0584985274179
