 	la	donna	vuole	pulire	la	casa	ogni	giorno	per	stare	pulita	</S>
e	0.7719203348	0.027910879554	0.023144304614	0.01996284486	0.0196711929467	0.0198008897314	0.0194992105676	0.0194866789448	0.0194528114383	0.019587218467	0.0196057817654	0.0199577384752
j	0.544967206	0.1793713254	0.033921777656	0.0246022935088	0.023639184706	0.0239369654693	0.0237744079839	0.0248151850239	0.0275630225144	0.0309896508043	0.027680471497	0.0347386320969
i	0.4274407812	0.2242883714	0.0873286554	0.0256911741	0.0237167275729	0.0251655393628	0.0238761139436	0.0234533654082	0.0255394396582	0.0311011029867	0.0325366678318	0.0498619305313
n	0.413228268	0.2820552858	0.04090925564	0.0271645970616	0.0253995223968	0.0241423647029	0.0241251540922	0.0244867303662	0.029053608892	0.0333153381876	0.0304080958082	0.0457119056089
è	0.184422912	0.318393081	0.160387891	0.0385915382	0.030474493287	0.0370180733766	0.0330619476265	0.0334259651088	0.0307181974164	0.0289565997335	0.039697001349	0.0648521944042
k	0.095954267	0.4905679912	0.21611826	0.022378222568	0.0170080165716	0.0196927186842	0.0177557181685	0.0199262799172	0.0275593671897	0.0168091933121	0.0197475798632	0.0364823374857
a	0.225594072	0.3266641332	0.1728801612	0.0583005007	0.0349639034894	0.0287602916134	0.0219448545587	0.0253087118034	0.0217785381534	0.0231249723837	0.0238484543659	0.0368315653497
t	0.0976347142	0.2323256136	0.418790587	0.0377449442	0.0247430371977	0.0236367309728	0.0225562201508	0.0227879809425	0.0266676944	0.0243284191591	0.025063607964	0.0437204592518
è	0.0770896606	0.189459352	0.361340766	0.0722136674	0.03335827432	0.03349129654	0.0282088977115	0.0273004820303	0.0384839157729	0.0306081163701	0.0334216109843	0.0750238239601
l	0.0444480384	0.130361854	0.4919103228	0.110977746	0.02057513454	0.025106682182	0.0243895300581	0.0238533717703	0.0331481775248	0.0197961770572	0.0265408419548	0.0488922282826
i	0.052191323	0.100854729	0.470775584	0.1270797598	0.06318364566	0.031124974401	0.0249577812374	0.0250956091722	0.0210346428538	0.0210598787654	0.0231261426873	0.0395159705237
n	0.04208540154	0.06874211668	0.281552839	0.377558862	0.0365013084	0.02610918108	0.022966113421	0.0199257249023	0.0294712092514	0.0209141133295	0.0217246340585	0.0524485377407
a	0.03445741886	0.052243411	0.3078422612	0.334044724	0.0749259408	0.0420170762	0.02354602076	0.0230764521011	0.0233204327677	0.0226902678364	0.0223146571984	0.0395212857464
p	0.029876134876	0.03986436508	0.1243100888	0.460373686	0.10825336	0.03935291552	0.023828474526	0.0208582198072	0.0325607689027	0.0300448565539	0.0252531989445	0.0654238833997
u	0.04226446409	0.0587063228	0.1577912136	0.351567496	0.1282506474	0.0649228798	0.0352437846	0.027012818534	0.0267297905599	0.0360374508055	0.0272808081649	0.0441921860139
l	0.02438404712	0.0456126248	0.0702081526	0.3974209392	0.1783571726	0.0549501678	0.02250115756	0.020981384092	0.0298085165251	0.0568417699966	0.0254699618034	0.0734639357911
i	0.033365812548	0.04644694512	0.1006186408	0.385307314	0.1475617568	0.06674022	0.0329580688	0.023100003	0.0308670654146	0.0599724095958	0.028285332036	0.0447764236381
z	0.021189318416	0.0358991149608	0.043607021	0.271885758	0.2934131716	0.084192305	0.0290682056	0.022460673844	0.0287055297176	0.0623860590903	0.0262113796317	0.0809813244257
z	0.0179555297	0.02763421162	0.062621417	0.3764010408	0.1604405496	0.0921246392	0.036675617	0.0243553346	0.0286835694	0.081488016926	0.050091025146	0.0415290849796
è	0.019845379812	0.179025108128	0.0446182968	0.2272584052	0.190331584	0.0887153008	0.0382229526	0.0375023943074	0.0406365128897	0.0284356455531	0.0378314402174	0.0675770582222
s	0.0166680748	0.02316257932	0.0501166592	0.250417886	0.265040312	0.1638335626	0.03685035	0.029163759672	0.0336883654488	0.0270953750283	0.0267664147317	0.0771964760298
s	0.014328161518	0.02719447622	0.0442325384	0.240019534	0.2473248632	0.18924198	0.0441255348	0.0504586674	0.036942453878	0.0296726205154	0.0286934206646	0.0477658702849
