 	la	madre	e	il	padre	non	è	non	è	che	li	dimentichiamo	mai	perchè	ci	hanno	dato	la	vita	e	amore	</S>
i	0.7030628626	0.05306780864	0.01968403641	0.0133389496068	0.012137800162	0.0124932740822	0.0120825708635	0.0121868353077	0.0118105608324	0.0114576830178	0.0119101812123	0.0114123920533	0.0114233376819	0.011435687119	0.011444156334	0.0114869362179	0.01149038454	0.0114062001522	0.0115035877575	0.0114371100502	0.0116868839854	0.0120407743002
m	0.5488208766	0.15643751376	0.02877129426	0.0149867322674	0.0133786312808	0.0125130191865	0.012705065281	0.0120930597108	0.0130090288931	0.0131421070412	0.0126844436536	0.0116544811126	0.0130401049511	0.0130913326704	0.0130387473885	0.0128787744257	0.0119387284952	0.0124915929716	0.0142365011119	0.0150232652879	0.0252563836918	0.018808420857
à	0.274882548	0.2377624872	0.1146212556	0.05828922834	0.0157639457	0.012576225862	0.0157398162415	0.0122525615635	0.0171311483699	0.0169361541213	0.015215620848	0.0119128330671	0.0166737837211	0.0162256973382	0.014810339268	0.0149044926324	0.0139969216507	0.014075321882	0.0157604042203	0.0186120141518	0.0317744154279	0.0400828911681
n	0.2475877956	0.3896565534	0.1060025624	0.02436265604	0.0162359071	0.0120272438758	0.0139800318192	0.0111035528034	0.0131851474094	0.012672714145	0.0110918351151	0.00983254761027	0.0129619323547	0.0128414609907	0.0105650395115	0.0140918423799	0.012246149735	0.0129579172487	0.0134635294427	0.0131098575125	0.0160746802524	0.013949086213
a	0.1558907854	0.3881044936	0.1524024394	0.0362309588	0.02455226502	0.014104514954	0.0154758680404	0.0124656654185	0.0139262545141	0.0143019295401	0.0121960661614	0.0118030679488	0.0138755780073	0.0154346400737	0.0145629691512	0.0149267758412	0.0135259242177	0.0130486126019	0.0140814598939	0.013800746844	0.0186582670152	0.0166306278009
c	0.0716618104	0.2003460428	0.32604513	0.113372932	0.0250526822	0.01743661887	0.0199025665761	0.0178725902673	0.0163720636301	0.0141528253969	0.0147870595621	0.0124498608198	0.0141835688033	0.0125111575642	0.0129871495391	0.0167915882234	0.0142202129246	0.0129523844808	0.0145016121579	0.0146263167096	0.0198188478666	0.0179549848736
e	0.0309318268	0.095644714	0.3566444664	0.1613739596	0.0815669222	0.0160038271012	0.0155963747832	0.0123231554668	0.0153839431385	0.0157739183706	0.0143514975257	0.0119927277363	0.0151986174849	0.0185037797485	0.0250604959031	0.014689732746	0.0143421587653	0.0145338827154	0.0141313974287	0.0139053513124	0.0200885499476	0.0219587823823
o	0.0277516278	0.0575625338	0.197523284	0.2642379792	0.1380469602	0.04201705254	0.02061972026	0.0193219136081	0.0203379963033	0.0172078949139	0.018333248353	0.0132274688212	0.0155644420767	0.0143353979991	0.0149288506322	0.01763246318	0.0151814919785	0.0133440786276	0.0145935604674	0.0145112805323	0.0201621155708	0.0235586823846
c	0.02169574046	0.03026496346	0.134519774	0.2943066746	0.1843146018	0.05816145689	0.0196649635	0.017071248314	0.0194934549108	0.018448666139	0.0183879056259	0.0138630647015	0.0171514630278	0.0159720184093	0.0186029720583	0.0165451904283	0.0142023172512	0.0141575958086	0.0131689276341	0.0211322363474	0.0171003149959	0.0217744414341
i	0.025962213512	0.0361040354	0.0923230264	0.2026708852	0.2513089006	0.03715188908	0.0300384196	0.01712903624	0.019135955154	0.0191506440409	0.0159320551024	0.0128875100368	0.0177458634713	0.0340386402021	0.0439240950812	0.0199777201429	0.0197574589152	0.0201672394029	0.0182637109485	0.0178798657828	0.0246198832414	0.0238309158811
