 	il	vestito	della	sposa	vuole	bianco	</S>
o	0.763701198	0.0801841362	0.03228895724	0.030351870094	0.0301729589813	0.0324663273301	0.0308345122782
à	0.4140338406	0.1821878924	0.241137378	0.043175777288	0.0350031928451	0.040870885939	0.0435911113633
b	0.0979041026	0.2308507806	0.492546188	0.06447703924	0.034716668504	0.0378543112339	0.0416509068782
b	0.087977058	0.195580372	0.416876246	0.148926724	0.04027131751	0.0566963070393	0.0536720409882
i	0.281939716	0.237252382	0.253513864574	0.0414400574762	0.0413603650242	0.0778591230114	0.0666345526181
t	0.10502528	0.355052956	0.359794006	0.067045478	0.037120376329	0.0364874342307	0.0394744763706
o	0.0977351328	0.2763694692	0.3825143734	0.0778572462	0.04595356672	0.057945730122	0.061624546035
u	0.1166236054	0.247537728	0.304152324	0.189522742	0.04103754238	0.0410167537727	0.0601093673745
k	0.04331583606	0.0729241016	0.1705097262	0.4481691834	0.1146213226	0.031391078442	0.119068561362
o	0.12147103556	0.1217181326	0.14583049872	0.363473162	0.1071348204	0.0475666158	0.09280586666
r	0.06026641252	0.1027682648	0.1382693716	0.4170593012	0.13158529754	0.042980886324	0.10707037748
a	0.02895520771	0.048159072424	0.1346539158	0.445967081	0.1135916614	0.0852435358	0.1434295748
s	0.04915434074	0.0731812746	0.08328204186	0.3518547936	0.2413607	0.05758137324	0.1435855552
ì	0.015538051128	0.022806087272	0.0865658908	0.3444503013	0.208296276	0.1882901396	0.134053426
u	0.03289543334	0.0416899782	0.0566786878	0.2592368634	0.381313658	0.0862821592	0.1419030346
t	0.01559071126	0.020714107906	0.02758024082	0.22367829616	0.468546468	0.06911930454	0.1747709554
è	0.016910433814	0.018614888493	0.03482895553	0.11035913046	0.413394384	0.243321605	0.1625708028
l	0.0141693783	0.01931835032	0.02556387704	0.1112805934	0.333800478	0.24821322	0.2476541672
i	0.00777808879	0.010088181846	0.02232108686	0.04273527696	0.335148218	0.422189634	0.159739416
à	0.011494944448	0.011280892132	0.01141786416	0.01909951556	0.2053272164	0.416326234	0.325053348
s	0.005823465114	0.005883043558	0.00663099752	0.01438272833	0.07593330534	0.629486332	0.2618602052
p	0.007796129082	0.0085665211524	0.005731673934	0.015984309584	0.119277493	0.72590206	0.1167418728
r	0.0032473405076	0.0038770574298	0.003332259264	0.011754920802	0.06418752324	0.746553494	0.167047307
o	0.0143392304488	0.0078159379178	0.0034281903588	0.011893597228	0.0591619238	0.603158674	0.30020251332
</S>	0.00981401911	0.009499646676	0.010446255944	0.01205960284	0.0288190052	0.424216212	0.505145136
