 	voglio	che	Maria	è	di	venire	domani	</S>
t	0.790737923	0.04001249172	0.0280443832671	0.0278819365831	0.0272871493622	0.0283380698339	0.0294799241156	0.028218043281
è	0.640871743	0.0977618922	0.0433783327716	0.0334811385663	0.0369313352616	0.041236290012	0.0599329460019	0.0464061925108
l	0.6334847332	0.1602779068	0.0439817344441	0.0291897584874	0.030442251338	0.0281173156501	0.038194272053	0.0363118571723
o	0.3228188268	0.278089154	0.205547781479	0.0403722976133	0.0323939148582	0.0295734923324	0.0469284178209	0.0442760119036
k	0.228432374	0.5277348	0.04550863152	0.0351165674124	0.0304115898034	0.0290361804569	0.0483371078164	0.0554226480888
a	0.0979771524	0.4247846112	0.23153043534	0.0840681472	0.03512925292	0.0317438979412	0.0488352367442	0.0459311252394
i	0.1370913254	0.413889865	0.1679808262	0.04174140672	0.0311029378846	0.0258841861664	0.081633264885	0.100676069212
M	0.02450914568	0.116181389	0.55800045	0.07057847068	0.040309561082	0.02150341368	0.0654017111458	0.103515839725
a	0.151878427	0.1776371922	0.23357273738	0.111091866	0.0708223156	0.030816431344	0.0864919428481	0.137688976468
r	0.042867784	0.205997126	0.2343602184	0.1810069214	0.07230249028	0.042150492424	0.0756373073908	0.145677780451
ì	0.03799574914	0.1574357392	0.21233027352	0.220398632	0.0845689884	0.0367423318	0.0855114693668	0.1650167846
a	0.0515798578	0.1400138864	0.385786008	0.199016472	0.0544795496	0.01226797316	0.097098227696	0.059758201048
è	0.023721899226	0.06640271284	0.1896836966	0.3796224896	0.0996101588	0.01765698412	0.1277309116	0.09557137681
n	0.01680927392	0.0432783926	0.1947939082	0.2379139746	0.1976934614	0.0366854134	0.09682330266	0.17600224204
a	0.03033437254	0.05245559254	0.1269793936	0.2017879036	0.2135137254	0.1300347248	0.12285842494	0.122035715932
r	0.02832949905	0.037032711352	0.045155803796	0.07268731191	0.2814526732	0.1797346818	0.1330576652	0.22254965912
t	0.01219359336	0.015054390372	0.02783445458	0.0896125464	0.285869037	0.17336791128	0.1524676226	0.24360060232
i	0.15856465812	0.0249504717	0.017484159294	0.049438689	0.15965156556	0.179638394632	0.22333579489	0.18693628846
à	0.0300778287908	0.031430548962	0.02942191507	0.040557953554	0.112424443556	0.22729119348	0.2467990902	0.281997237
v	0.004449176264	0.005845344342	0.01482770946	0.01089610298	0.05688367376	0.24435840056	0.483508188	0.17923137976
v	0.008673720552	0.013333984536	0.02245042034	0.02640210636	0.0639905871	0.1545512688	0.4138055546	0.29679244452
r	0.18326017188	0.0069246337646	0.008176681446	0.017304250006	0.05906865298	0.15745709687	0.30844090982	0.2593673718
i	0.120366362741	0.016285361557	0.0127668844978	0.03182776979	0.06423315769	0.168368155196	0.284719819887	0.30143245
</S>	0.0173746179574	0.0164719627	0.01113586102	0.0190040528	0.02810874436	0.0488279212	0.3059205704	0.553156422
