 	ho	scritto	una	lettera	al	mio	fratello	</S>
è	0.763050964	0.05012598048	0.035335027188	0.028693370256	0.028463217834	0.028685139713	0.0348784557531	0.0307678996575
g	0.597309112	0.1566146024	0.054044618776	0.040251430198	0.0412992696423	0.0363050807874	0.0386081464559	0.0355677310046
r	0.270089932	0.3487799	0.1853153568	0.036056924984	0.037235707262	0.030468267424	0.0391383352886	0.0529156515522
a	0.336949368	0.356043722	0.133574446797	0.035556885352	0.0346527480018	0.0312421045629	0.0364215171288	0.0355591122095
t	0.1437208592	0.422905582	0.2651811774	0.033312095368	0.0304955032542	0.0304652502284	0.0360688954229	0.0378505226203
s	0.0696559724	0.3510749092	0.3367023658	0.080556345788	0.05183718896	0.02957714272	0.0261922515392	0.054403840681
a	0.087010404	0.3677376368	0.29187919852	0.0671982678848	0.052622213724	0.0326919434809	0.0387374216861	0.062122999719
è	0.0752942246	0.134323224	0.495725996	0.10435806888	0.04174341515	0.0391669296748	0.0456370975283	0.063751141059
n	0.045019333	0.06795794754	0.575289137	0.150862191	0.0457682104	0.0349242166746	0.0287181897316	0.0514607650163
a	0.04949006394	0.1015634194	0.433152678	0.239450978	0.0572984308	0.027225405208	0.0281844122902	0.0636346312557
n	0.0702624674	0.093031547	0.175988054	0.379873806	0.116064268	0.045911132232	0.0425859015216	0.076282841051
g	0.024176894374	0.04576110076	0.109613071	0.46970377	0.193453548	0.0485112633	0.017889116392	0.090891379232
r	0.0467887467	0.0999342688	0.07199324866	0.19155856532	0.2746480772	0.08188452	0.040278566011	0.192913902096
à	0.0158966146	0.0408313206	0.04629501892	0.20785548704	0.485660868	0.0645159712	0.0246136409968	0.114331109252
m	0.02841343032	0.0249925261	0.098452879	0.2363482396	0.3697084248	0.06862614274	0.03258968914	0.140868545068
m	0.015651394868	0.03549244635	0.07147960312	0.1792432036	0.424387754	0.076703622	0.04409389156	0.15294798496
a	0.0386627886	0.0715898202	0.047481918	0.2051086702	0.311708394	0.118498943	0.0788980828372	0.128051226992
u	0.016457235962	0.018108091846	0.025037098556	0.09166350554	0.18403962666	0.3480488862	0.15244531	0.1642001968
d	0.0108101775008	0.0127031919972	0.019705337117	0.056633678696	0.10862782154	0.3535579077	0.3065720156	0.1313898092
e	0.01379618844	0.01717987474	0.02307455607	0.056854061	0.124957799	0.417156942	0.116170609	0.230809976
r	0.0136430085299	0.020668958041	0.022031003666	0.043175664039	0.058495692692	0.24778488312	0.41729045	0.17691042
f	0.010435582154	0.0100489206	0.010895286924	0.03450329394	0.0874891156	0.22504569	0.338677938	0.2829041442
ù	0.002584813644	0.013483350248	0.00446132775	0.013162600262	0.0742990266	0.353416846	0.2286815884	0.30991025984
m	0.008732848534	0.0120448739	0.011868273112	0.04030258886	0.0467973806	0.10915995896	0.582731402	0.18836273
m	0.0090468859038	0.016823030892	0.026451416566	0.059953720146	0.06664374066	0.1203770476	0.448628714	0.252075284
u	0.0051557909622	0.0191799161811	0.0115697430142	0.03243909034	0.106002844	0.3579706622	0.2604358888	0.20724596452
</S>	0.0086623032086	0.0109180674448	0.0106104500014	0.030854585781	0.024986551	0.0582533908	0.369874556	0.48584023
