 	ieri	abbiamo	deciso	di	andare	al	mare	tutti	ma	mio	fratello	non	voleva	venire	</S>
e	0.715306693	0.05537289178	0.0446867195022	0.0160139303969	0.0152267528783	0.0149636777259	0.0149525515427	0.0148778042847	0.0148521568364	0.0148043940716	0.0147531438559	0.0147316866532	0.0170424169027	0.0168613890969	0.0155538195227
t	0.652006669	0.0802625774	0.0271410975644	0.0227796762294	0.0197682016576	0.0186688558778	0.0182401746735	0.0186145203549	0.0186256945613	0.0185195456521	0.0191993781112	0.0190588122184	0.0185494515335	0.0257547771438	0.022810536786
t	0.511793678	0.1303407566	0.0623428578	0.02529948228	0.0229829512946	0.0225113702976	0.0205402008602	0.0205144918961	0.0216757879269	0.0214013370375	0.0187880828411	0.0195004630065	0.0197703374632	0.0308186826195	0.0517196139216
è	0.5168344368	0.1131487372	0.04365857748	0.0339738203801	0.0299329028734	0.0300117693855	0.0288626682483	0.0288716105548	0.0182617689213	0.0227774352868	0.0180228105723	0.0218784918779	0.0261810462746	0.0292416085608	0.0383424288681
d	0.178182338	0.490964158	0.066810738936	0.0296587694308	0.0211607753437	0.0278866168464	0.0290180846961	0.0274770639601	0.0156188356588	0.016892711084	0.0157923319447	0.0161440355924	0.0187973711058	0.0182997747594	0.0272962618643
e	0.247546868	0.3081008112	0.109473568	0.0359095467126	0.0275297767418	0.0324106435448	0.0308717857136	0.0295937463574	0.0210164415268	0.0226246826781	0.0167839456068	0.0170320791518	0.0220561333527	0.0234897272113	0.0555604206226
c	0.0888516576	0.5301585132	0.112182066	0.0251225400084	0.0239448523812	0.0226424493812	0.0189284958789	0.0180060628094	0.0213209926861	0.0211000584437	0.02022886909	0.0202780656929	0.0199838601695	0.0267017391582	0.0305496442354
i	0.0545844278	0.313898118	0.303386575	0.0644001496	0.03188778889	0.0263471861746	0.0253025019093	0.0265834589675	0.0188354363793	0.0227807216611	0.0167268639102	0.0181586614471	0.0224597696309	0.0225774760843	0.0320707642101
d	0.0537518644	0.242801302	0.375250661	0.037907746	0.0263943566166	0.0273358345962	0.0232073178637	0.0214007666317	0.0269689826842	0.025616426543	0.0205139762421	0.020098803501	0.0199414894999	0.0277436471634	0.0510667954811
è	0.04574399672	0.1760404896	0.404992582	0.1066830434	0.04541192962	0.025885595242	0.0227893360144	0.0273617858429	0.0176113458384	0.0197137068555	0.0164049190886	0.0162674185783	0.0202169134171	0.0240710607687	0.0308056734517
