 	avete	cucinato	le	verdure	</S>
è	0.742189224	0.06307201222	0.04684521987	0.0504898509704	0.0974037268579
c	0.669270662	0.1421042752	0.0542545880354	0.0473192964419	0.0870512014744
h	0.460420014	0.290331876	0.0983285858	0.0652575164732	0.085661859448
e	0.365425072	0.350346612	0.09342014064	0.075962239034	0.114845923231
t	0.1744605968	0.504590848	0.1342868454	0.0413840333382	0.145277866105
e	0.20799334	0.36084005	0.2421898598	0.04812963334	0.140847173399
m	0.1508629724	0.3184299696	0.296874312	0.0394335336504	0.19439925346
a	0.1086473836	0.21478893	0.354254076	0.18004430012	0.142265391414
r	0.1154979656	0.1038997106	0.386015538	0.09176925218	0.30281761876
à	0.0298001998	0.0532759566	0.400343176	0.2825560492	0.2340244858
t	0.0338494176	0.12295038462	0.4095961016	0.14780885692	0.2857952952
a	0.027156253134	0.0455864162	0.519553524	0.2567758309	0.15092797814
t	0.033095372652	0.03674578764	0.401877806	0.3414775404	0.1868035306
a	0.01819332172	0.02211028452	0.39939029	0.3956050428	0.164701123
l	0.029532493254	0.03278622962	0.2543877316	0.3694676748	0.3138258506
à	0.01386260254	0.02118902222	0.2149517092	0.46599934	0.283997362
c	0.01935813272	0.05700044544	0.166942747	0.488924432	0.2677742008
h	0.027663088774	0.0250262423	0.1556266255	0.458090138	0.333593854
a	0.048536553231	0.04940285614	0.27590283	0.421428554	0.204729334
n	0.024751369976	0.0217900752	0.116035634	0.2856338492	0.551789108
a	0.015263616572	0.01513804765	0.12240988	0.51553219	0.3316562832
</S>	0.0247270815	0.036559475	0.176637639	0.2039690464	0.558106924
