 	il	lupo	non	cammina	mai	nemmeno	con	la	volpe	</S>
o	0.78588678	0.0334877338	0.030929265098	0.021852468874	0.0212403136574	0.0210303732208	0.0211040614175	0.0211296847213	0.0216515230301	0.0216878794716
l	0.573707362	0.1876380344	0.036560909334	0.0296882014059	0.0262283617378	0.0269235838784	0.0275729002393	0.0299210202118	0.0301950568421	0.0315645634043
ì	0.4063987952	0.174849484	0.052277961	0.07679794234	0.0519645843	0.0320862249135	0.0418554680697	0.0501267770576	0.0479547492414	0.065688109097
k	0.216079622	0.476068684	0.0940175338	0.0446415385968	0.0313295862744	0.0249609653517	0.0306297178727	0.0284501656904	0.0226175149999	0.0312046166436
o	0.2251831168	0.380424336	0.0809415756	0.09855702886	0.0446134103606	0.0259285340182	0.0369393307898	0.0339687737942	0.0276896413653	0.0457542162148
e	0.109371194	0.308028106	0.324754282	0.0766386341	0.0353041678946	0.0261199306248	0.0255822212802	0.0259197288565	0.02819749549	0.0400842354787
n	0.05583763054	0.088720371	0.380817723	0.235710292	0.055145657	0.0269652710106	0.0244694543023	0.053130332334	0.0290623054617	0.0501412013513
p	0.0446562105	0.0644957796	0.1398125226	0.519096991	0.0776814148	0.02569261308	0.02490776138	0.033364784318	0.02837134379	0.0419206731716
r	0.0696309814	0.04581407372	0.1051732904	0.4252338708	0.1196540228	0.04107736388	0.05023633528	0.050147368404	0.031163679918	0.0618690627042
a	0.0536897018	0.04111620232	0.0726715658	0.5669707852	0.1197673088	0.029570237596	0.0282476811	0.026083018434	0.024108842834	0.0377746811045
t	0.0345081228	0.0640693686	0.151942015	0.259627351	0.311539372	0.033531051222	0.0258511711816	0.0282452615172	0.0268043920463	0.0638818944717
ì	0.028129153932	0.0307698558	0.090231762	0.4693316212	0.150423885	0.02489026654	0.04189182706	0.06046909022	0.040352776936	0.0635096295382
m	0.030659379	0.0418363496	0.0899136418	0.157495018	0.48621373	0.05247899438	0.029097688248	0.0253955366732	0.0209182319642	0.0659914432141
à	0.025585299574	0.03308176098	0.0706066927	0.389275326	0.250650834	0.0416087721	0.04712853666	0.04039148934	0.035210510396	0.0664608854784
i	0.0240812071	0.0363461076	0.071896118	0.1300983946	0.455432367	0.10327031132	0.0610525138	0.03696130134	0.018235443184	0.0626263308668
n	0.013965919692	0.014956549972	0.03538321128	0.11014571498	0.2782735916	0.2364872806	0.1181313754	0.1090417782	0.01361572848	0.06999876604
e	0.028867901551	0.032197657076	0.058792868014	0.0948947452	0.2518330092	0.1413211444	0.1677941954	0.1019420492	0.02721941662	0.095136931008
m	0.01993915708	0.02051309938	0.0244482134	0.0332142347	0.1189349648	0.25098026	0.2330085636	0.1717788	0.02970808094	0.0974745048
m	0.027469353554	0.013275273186	0.030824608778	0.080532282	0.0689246942	0.1117714324	0.325419088	0.149637854	0.1024585924	0.08968695122
è	0.133772197688	0.046547456414	0.047795642874	0.055985546	0.0798856668	0.094230377106	0.131837594	0.15109418188	0.04927201488	0.20957931236
n	0.01597948496	0.014728756	0.04502563292	0.0467251577	0.158292867	0.1425397194	0.254445898	0.122146816	0.0958361338	0.10427953052
o	0.0211827071556	0.021791026424	0.032489398054	0.03887337648	0.0871367904	0.0945868654	0.369473042	0.164577108	0.0475444462	0.1223451995
m	0.008533338014	0.008362219872	0.00925540688	0.01187969508	0.0312365206	0.107565497	0.2202524872	0.2473728534	0.1176422472	0.2378997646
i	0.011769243764	0.0093404426414	0.0125845645159	0.0255772035	0.0381680585	0.05560581632	0.193128716	0.315317392	0.1511958372	0.1873129286
n	0.008399998252	0.008144214612	0.01263698908	0.014232739134	0.03146991579	0.071094438204	0.103904234588	0.2365925376	0.2943158188	0.2192089998
a	0.0060276419	0.005755783314	0.0082707213536	0.01480895462	0.021267121132	0.0464140015	0.09954142246	0.299568418	0.34973094	0.1486151008
l	0.0073571619692	0.0071540395468	0.0078340085117	0.00950938538	0.0166160571718	0.0408643512394	0.059500290166	0.1942788892	0.449231254	0.2076546208
i	0.0103325237908	0.007163624111	0.0108098143872	0.01824737231	0.017093604316	0.023656347972	0.0558829761	0.1708641984	0.404346038	0.2816034226
p	0.00705990117032	0.0066570662096	0.00715724984948	0.00872396662	0.0133517016763	0.0278254214052	0.03897774432	0.12948378808	0.53334826	0.227414902
ù	0.008392284164	0.004793603048	0.00733792663	0.0187375508	0.014385670837	0.01791855334	0.040239703	0.13502601	0.544059264	0.209109286
n	0.004695670642	0.0048016146592	0.0078177706296	0.00845042188	0.017304117294	0.020658291892	0.0288427895	0.084201882	0.574395416	0.248832036
a	0.010022617196	0.009092031714	0.013629989562	0.01554953982	0.020085442671	0.025478089924	0.03789181146	0.133544805	0.563993486	0.170712138
</S>	0.0078518738038	0.0071001064482	0.00770353442352	0.007669946426	0.009388209533	0.017263493982	0.01823457706	0.0372762213	0.446472384	0.441039626
