 	quando	è	arrivato	Giovanni	Anna	stava	ancora	cucinando	</S>
m	0.72512547	0.0598958588732	0.0405811901025	0.0303027761983	0.0269182712688	0.029544506598	0.028721530065	0.0292802906116	0.0296301221946
ò	0.4349170668	0.106748271688	0.0996900774118	0.0530750215698	0.0541782668597	0.0538327267548	0.0462485330217	0.0509407646044	0.100369300202
t	0.58472153	0.2024136238	0.041819325234	0.0300163179894	0.0268130014457	0.026881203873	0.0258713735246	0.0266306477035	0.0348329854207
t	0.3918568152	0.253767787	0.10790453856	0.044189908224	0.0532050101309	0.0460854048923	0.0320693120549	0.0378370588322	0.0330842373464
e	0.336570832	0.163632965694	0.1837617462	0.0735565641273	0.0642413393722	0.0612056415979	0.043136291613	0.0381821942373	0.0357125282051
è	0.159758699	0.519352392	0.0941820649	0.044973040968	0.0324469836889	0.0325408581153	0.0349491930248	0.0380910190935	0.0437056729313
s	0.1146791484	0.394085464	0.30162218	0.0378882959506	0.0280219467921	0.0280869515066	0.0241855278418	0.0253025773034	0.0461279844551
t	0.1002188602	0.380440254	0.285388158	0.06094662356	0.033068310668	0.031571902852	0.0262366869822	0.032329721053	0.0497994107964
a	0.26633908	0.174975811	0.168588797	0.127957796124	0.0769825775837	0.0678505621645	0.0384742281002	0.038615419819	0.0402157858867
s	0.05250993	0.277220914	0.417746068	0.0670861674	0.03192819546	0.0309194705843	0.0348803061251	0.0349662943204	0.0527426604779
e	0.0407476866	0.227880042	0.411411186	0.0973957798	0.044939397226	0.03782320961	0.0297798276191	0.0396834874796	0.0703394224429
o	0.04221445858	0.116072218	0.306143622	0.35075179	0.02823497928	0.0268678812292	0.0312671725192	0.0315750387806	0.0668730102914
G	0.02927719524	0.04779386732	0.170954208	0.505886502	0.0556027324	0.034703611274	0.0447092738083	0.033296352089	0.0777763973277
i	0.10417558326	0.0785667402	0.28235748	0.2160450352	0.0761351494	0.09804682726	0.03164022776	0.0369998566488	0.0760329975989
u	0.03828355516	0.0714242908	0.220506984	0.454878991	0.0401774516	0.02591925844	0.0304243374177	0.0321232129975	0.0862619367126
v	0.0257555502	0.03812257092	0.1232153894	0.248125116	0.23295569	0.0757735854	0.0935782631318	0.0537538450009	0.108720047207
à	0.106270148	0.0816392958	0.2072863548	0.2311593916	0.0983959488	0.07958677	0.04610304514	0.0424321457572	0.107126917306
n	0.02609364184	0.04326795488	0.1416663968	0.3783337448	0.212448865	0.059414593	0.015838932178	0.0209081434673	0.102027682533
n	0.0323774248	0.056356521	0.1317072488	0.2419703764	0.2378764604	0.1056432066	0.02561061208	0.0357555270269	0.132702633036
i	0.0619762065	0.06375869106	0.0926156568	0.274660116	0.227794502	0.1003930484	0.033779555662	0.0345262315106	0.110495898117
t	0.01751633178	0.02214380222	0.0600039811	0.2848859792	0.3390362144	0.0885212556	0.06137379232	0.02993859323	0.09657998351
i	0.02973174178	0.03159620984	0.04945460476	0.2380217452	0.337943718	0.0699125464	0.0417873328	0.042686833702	0.158865233456
n	0.02069305206	0.0263429236	0.044834351474	0.1728351712	0.3759395014	0.1427144092	0.05296041392	0.039799597464	0.12388050816
A	0.02053391595	0.026356245908	0.0379758469	0.1009695738	0.4041728694	0.178792982	0.07083982518	0.03101814171	0.129340665228
n	0.01215270654	0.01734157073	0.0445907586	0.149731229	0.342742282	0.199240385	0.03446804226	0.06720552432	0.13252752394
n	0.04819747666	0.01458043436	0.0446342434	0.12790318	0.332477842	0.1690476232	0.0655501521	0.073558021142	0.1240510072
a	0.03548227006	0.02822378744	0.02584212888	0.08316580536	0.4110164734	0.190878767	0.033312141466	0.042388390152	0.14969040246
ì	0.00911561216	0.00948009954	0.01856485426	0.04735050404	0.183809022	0.283406044	0.1783596	0.0798646162	0.1900496964
s	0.010036450612	0.01019007198	0.0212350719	0.0556888073	0.185131822	0.3392394708	0.1359827874	0.1368252063	0.10567049392
t	0.02963883194	0.01284755982	0.03432921322	0.0851862182	0.197804627	0.255033894	0.0813925956	0.1483565744	0.1554106594
i	0.06310337308	0.02208185478	0.03699163386	0.05333888092	0.1656839228	0.1559871648	0.104839254216	0.190488217594	0.207485646
n	0.00836293936	0.00948738148	0.01312433504	0.02126788752	0.0749832184	0.191824199	0.245287193	0.0986223832	0.337040568
e	0.01379633456	0.011698588	0.0175421099	0.0376067182	0.121882686	0.289307031	0.202762482	0.15531075412	0.150093352
a	0.00817615491	0.008973477512	0.01292102503	0.01883765018	0.0317275173	0.0729554278	0.200170178	0.268353308	0.3778851452
n	0.0088392156328	0.005793076478	0.008340014232	0.01754098456	0.047780802212	0.1157829205	0.2187899442	0.380741692	0.1963911024
k	0.01054941862	0.00975770242	0.01774673999	0.02994607712	0.0595897439	0.110773331	0.227095946	0.35256485	0.1819762264
ò	0.10273393664	0.017129290268	0.03907472706	0.02448345494	0.0502951606	0.1072096592	0.12459818662	0.218030565	0.3164451752
r	0.005129075488	0.004500313828	0.0109186386	0.0186949925	0.03351630722	0.06893018776	0.1604157524	0.391105602	0.3067890472
a	0.009226039594	0.010630927082	0.01625979451	0.026783551	0.05589181646	0.1113366598	0.2444899512	0.256447168	0.268934014
m	0.008888389926	0.00826262524	0.0095191783	0.0123972625	0.01578549832	0.0287162408	0.077956327	0.328078792	0.510395772
a	0.0141614527428	0.011999102276	0.031046142342	0.039265567192	0.059064439184	0.09571271652	0.1614643942	0.377231202	0.210054986
r	0.007776525196	0.006209094166	0.007813677842	0.011348228032	0.01329070655	0.0237937895	0.0666975504	0.398013788	0.465056478
è	0.014063584906	0.011794013922	0.011686201466	0.0203550961	0.0291136354	0.0807998796	0.0874831654	0.35264117	0.392063364
o	0.00921723796	0.00677895662	0.00974166526	0.01809531266	0.02449481888	0.0384791904	0.0625189249	0.455587468	0.375086534
n	0.0335729797312	0.00640439004	0.007897127302	0.014331492644	0.01787207902	0.0562199981	0.05339820994	0.472773616	0.337530158
t	0.02213847258	0.01819744988	0.020316958466	0.038726807046	0.047898488614	0.0809670994	0.0895945904	0.3911959	0.29096419
a	0.106499402188	0.038897505592	0.0479369413	0.0405518638	0.0434765521	0.0642393892	0.042226604568	0.3836108892	0.2325608134
</S>	0.038970412168	0.0119909673252	0.011944050414	0.016770289086	0.0145074561	0.0297999614	0.0633198616	0.408806804	0.403890124
