 	vado	cercando	una	macchina	che	consuma	poca	benzina	</S>
p	0.7577538412	0.04750830752	0.03298931332	0.0270801162334	0.0264399640574	0.0266845917934	0.0262421041347	0.0265973287165	0.0287044375776
à	0.681367142	0.06557716998	0.0400619157605	0.0355061871037	0.0314139717871	0.0282494026524	0.037144988144	0.0310708743607	0.0496084274945
o	0.686083796	0.0955708528	0.03984981518	0.0305860312426	0.0293258148915	0.0251006516931	0.0328067883336	0.0276729750267	0.0330032479313
c	0.234225726	0.499556928	0.05527797192	0.0392848980765	0.034017208241	0.034647851836	0.0370945528709	0.0313376463046	0.0345573227687
e	0.1195782512	0.58615947	0.0827643062	0.0375393987472	0.0361374604943	0.0257289676272	0.0391741438549	0.0302736640492	0.0426442881778
r	0.070766895	0.531046887	0.146379359	0.041548031402	0.0392360626136	0.0341564000591	0.0379904746769	0.0392982564957	0.0595776894754
k	0.09496406	0.60209757	0.097889312	0.03547891208	0.03261722822	0.032284909524	0.0279294825646	0.0247942804997	0.05194414647
è	0.243063754	0.408828482	0.1223782546	0.042768890126	0.0362970659419	0.025146681449	0.0438945421748	0.0278180209583	0.0498042287828
o	0.0686463678	0.360127302	0.37678341	0.03520003888	0.0314042740946	0.0236257897365	0.0325540313642	0.0228844171804	0.0487745024097
n	0.03570867764	0.310845088	0.442843714	0.0612609862	0.03230231157	0.0270615714907	0.0291679936488	0.0242934893618	0.0365161568347
t	0.07351625138	0.38341312	0.311898918	0.0758041302	0.03682377973	0.0296821045814	0.0263203302752	0.0245792679493	0.0379621555959
a	0.15052046634	0.3284673108	0.218839845	0.07271667126	0.05020207254	0.05225033704	0.0432064807708	0.0265167653446	0.0572800697537
è	0.036125075872	0.0923831828	0.4858813768	0.1595654128	0.051748875772	0.04695870472	0.0375517561874	0.0284369702486	0.0613486705627
n	0.022987666228	0.0721459106	0.500122528	0.184348544	0.04579980584	0.0376270515926	0.0349366696062	0.0309605401324	0.07107135346
a	0.04380309668	0.129585008	0.441989928	0.1607677646	0.067310465	0.038667093612	0.024377254918	0.0260138945759	0.0674853663395
m	0.02684218073	0.0580423514	0.1659299828	0.3644846106	0.166493369	0.06672387208	0.060157820188	0.0286382748068	0.06268731619
à	0.06097081274	0.088219447	0.1189135508	0.23727214	0.219382647	0.091394603	0.081227474067	0.0303093226474	0.0723101195332
k	0.01756850852	0.0412626836	0.1431968032	0.4102831076	0.153438875	0.0480711526	0.0698261813972	0.0371862881088	0.079166540379
i	0.01967997946	0.0646785378	0.1174504978	0.2611878524	0.259922113	0.0689602654	0.05058256062	0.0262893658044	0.131248748137
n	0.017012761394	0.0274803599	0.04688392	0.209783665	0.388055724	0.1552868554	0.053598489496	0.025418092974	0.076480142779
a	0.01706786242	0.036957447	0.05837849086	0.2332077692	0.338985936	0.1128548784	0.02966509975	0.02549171016	0.147390659814
k	0.013484773852	0.023181771052	0.0321760372	0.1134608456	0.362970058	0.225827786	0.09967380416	0.03279596706	0.0964289799
a	0.02855239826	0.04177833208	0.03337224384	0.08529084792	0.3580834088	0.2072981124	0.06890328042	0.069048941312	0.10767257128
k	0.013531732916	0.02275787952	0.03048186678	0.08410557282	0.26279468474	0.2984203086	0.1072592219	0.06423683752	0.116412112
u	0.02080085824	0.033764008516	0.030247149096	0.055808407832	0.210806666	0.268527712	0.1248588446	0.06859211282	0.1865941126
n	0.0129933937	0.020934667502	0.028708740256	0.06494233142	0.19396096056	0.321662317	0.1129441038	0.1181990644	0.125654531
s	0.0115550989	0.01825511052	0.03000456296	0.0537332835	0.1154443214	0.309164905	0.1507536284	0.08898284	0.2221062372
u	0.009146621	0.0179686555	0.025715793338	0.04188262454	0.1472425652	0.45192151	0.09183692866	0.06479327228	0.14949219648
m	0.0077979399552	0.01111141694	0.0142334343168	0.032077292864	0.127684624794	0.19367618754	0.20114446	0.17458083	0.237693827
è	0.01175102718	0.03016018991	0.032331050866	0.040284163264	0.0800202858	0.320492064	0.19913578994	0.0778389908	0.207986445
i	0.01172328118	0.012768398622	0.02555040294	0.04848366142	0.1032894774	0.1782104304	0.2619235738	0.148566297	0.20948428692
o	0.0079141248594	0.0086668745754	0.0123558885314	0.020541946212	0.036437332296	0.09908724406	0.224268563	0.365673052	0.2250550336
l	0.010002834185	0.0127282629422	0.0183358671154	0.0232366110996	0.032255037354	0.06322545264	0.1952299882	0.431716126	0.2132699886
ì	0.011859862152	0.013524666186	0.01393389958	0.030011611016	0.04450246292	0.136212467	0.16422928852	0.257371891	0.3283537196
b	0.008777099098	0.012977724248	0.03338911751	0.047374086444	0.05204152368	0.0873668194	0.1307787488	0.322351952	0.3049427323
e	0.0053727535508	0.008432611852	0.01138422244	0.018780423012	0.02692315746	0.0584763376	0.293996102	0.295772342	0.280862068
n	0.0101919014286	0.0103348060988	0.010431323774	0.0117545721566	0.015439452626	0.01769359488	0.1208215296	0.404110512	0.399222098
z	0.006692862242	0.008392855366	0.010374704588	0.019398058282	0.026229255576	0.04154872478	0.1553398152	0.291103592	0.440920072
ì	0.020101285604	0.006233062964	0.00377074418	0.00785869485	0.05157355924	0.0965154984	0.1317208252	0.316849472	0.365377004
n	0.006379276208	0.008392549052	0.00976048828	0.01753170996	0.0246273584	0.0365166132	0.1134920046	0.427321226	0.35597864
a	0.017569535392	0.0202130498108	0.020335490518	0.0229824751628	0.02654319628	0.0412478929	0.1210567386	0.448755778	0.281295938
</S>	0.0129881449018	0.0110795048747	0.0103108481392	0.011433617151	0.013930885954	0.01626357848	0.0541141568	0.297557316	0.572322152
