 	se	si	era	vestito	il	mio	fratello	l	avessi	portato	con	me	</S>
a	0.664913046	0.1361457222	0.02476288945	0.021753744534	0.0171905987128	0.016948319308	0.017303953408	0.0167546847428	0.0167233020204	0.0167682802341	0.01668049868	0.0168588880429	0.017196102883
n	0.457441358	0.284375912	0.045066159774	0.0223207102922	0.0201369801266	0.0195692780998	0.0193065750726	0.0197098982453	0.0195988764266	0.0198788291174	0.022039939144	0.0275892001968	0.0229663850434
ì	0.1181093092	0.250063426	0.267571404	0.0520012446	0.03829430936	0.031153743832	0.019258485482	0.0288639808133	0.0312179653292	0.0313951911209	0.0335432529349	0.0467066696086	0.0518211290804
c	0.06109015	0.207662132	0.352645886	0.170455106	0.03245418084	0.0195633834244	0.0169646179084	0.0178226760846	0.0225251748664	0.026598157539	0.0236904054085	0.0248245134091	0.0237037556033
h	0.0909031944	0.2240518912	0.2683770528	0.085331906	0.04318980562	0.0267337540871	0.0198244219218	0.0226368295161	0.0347070559397	0.0711500090991	0.038514300833	0.0361733484842	0.0384063890635
e	0.147304256	0.205036144	0.2030462915	0.183329682208	0.055620225306	0.026769759282	0.0218635225707	0.0237002055829	0.0251419809474	0.0264858274378	0.0286511812501	0.0282335850736	0.0248172163217
n	0.0571160056	0.1186932506	0.317014959	0.2478048932	0.0582757612	0.0321284214737	0.0226472424505	0.0229899351543	0.0213435374763	0.0211300244729	0.0228982383691	0.0273347744301	0.030623021659
d	0.0340209084	0.0617578598	0.245325224	0.302826328	0.1125795494	0.0365273459792	0.025047041146	0.0316756999998	0.0259907282496	0.0258060988407	0.0288952133458	0.0329614687015	0.0365866828675
i	0.12832983504	0.09884871748	0.149501292	0.1980287072	0.13691024668	0.044176049734	0.0320135191334	0.0341084419923	0.029102440808	0.0402725533806	0.0335361159074	0.0365819560033	0.0385900192071
s	0.02828664784	0.0383440754	0.1063776006	0.294371824	0.294991338	0.045667452288	0.0271767187688	0.0266136037183	0.0231369999378	0.0217444178748	0.0241854917349	0.0303791404417	0.0387247560616
ò	0.030543967994	0.03790037876	0.0742770468	0.253032198	0.330318592	0.0466470098	0.028734615234	0.025154729972	0.0253047749986	0.0281324477412	0.0277043714801	0.0390851905259	0.0531645589046
n	0.03004258902	0.0380534611	0.0939671608	0.2277856178	0.283570706	0.14874355556	0.025256561174	0.0261248945516	0.0233827274727	0.0249857991701	0.0197127405175	0.0242977277776	0.0340765178076
t	0.025712626446	0.04897244053	0.0619869306	0.177839376	0.407853221	0.0677043928	0.03841660141	0.0446217761408	0.0212640293887	0.0230733793705	0.0202187244919	0.0202833950242	0.0420531863045
a	0.126681760606	0.06829411918	0.0400201318	0.124464062	0.289004982	0.094734111	0.05468243824	0.04599024108	0.0272949381863	0.04070698066	0.0262417515088	0.0272739236069	0.0346106487215
o	0.026875644438	0.028022224028	0.03754925926	0.1051484836	0.26653285	0.2935607788	0.0581799252	0.061868216226	0.0233333292462	0.0210838375755	0.0203454073601	0.0229543751966	0.0345458481336
a	0.024707278246	0.05343180056	0.02708314028	0.06244673674	0.1975927824	0.336865192	0.0904627164	0.08986428624	0.022112943306	0.019280376943	0.0183407295425	0.0211537046212	0.0366581410559
t	0.0317612851211	0.05134334033	0.02820385644	0.0525899438	0.1532664248	0.3070038386	0.107251852	0.1222013196	0.02211213642	0.0184884243784	0.0206171602872	0.0332472558143	0.0519132614057
r	0.031690892078	0.05570772864	0.016545895032	0.0455507764	0.1155860756	0.2774015754	0.1583833248	0.0935143416	0.02838554212	0.0392015044634	0.033519259368	0.0254199849706	0.0790930537466
e	0.0478813269981	0.0485475936546	0.03120510374	0.04706266986	0.0966930132	0.247160283	0.1168335164	0.149003069	0.0369923122	0.0366435775	0.030316738212	0.0330359953268	0.0786247759508
f	0.0231017503848	0.024540319134	0.02594441776	0.0381437422	0.0731510786	0.1555180984	0.2879165824	0.178165363	0.03831120724	0.0251064738862	0.020521230894	0.022707980356	0.0868718546606
f	0.02020345633	0.03209899202	0.019592554384	0.04198880344	0.08599719946	0.1311401854	0.204335666	0.104448692	0.0557285346	0.12264012012	0.070289610134	0.0406848616736	0.0708513002294
ò	0.0192129763202	0.021353744044	0.0219834910072	0.027459051904	0.049461639	0.2562667752	0.102268386	0.0996138254	0.0766894782	0.120166794798	0.0532097825967	0.0501053274955	0.102208787316
m	0.021944404334	0.022372907876	0.02529019096	0.03658186072	0.0755518246	0.1100539794	0.2699083568	0.1253668936	0.0982161834	0.08595390414	0.02384790322	0.0329731283518	0.0719385927754
m	0.018728478734	0.03200092464	0.01783175054	0.03771118086	0.0516934805	0.0854286975	0.230386322	0.180048773	0.1109395652	0.078043711	0.047539785034	0.0589654182	0.050681966294
u	0.019968783074	0.01955727178	0.0196206947	0.0400101932	0.0647054116	0.293094653	0.1295879016	0.1377966464	0.06146981446	0.0573141221	0.044005294906	0.0561799316086	0.0566893204551
o	0.020670449697	0.02412436341	0.0223537372	0.02458009334	0.0330247087	0.0669803234	0.1724192704	0.242961634	0.14426498	0.08415039136	0.03584445439	0.038955330464	0.0896701639776
n	0.026012488264	0.036285195976	0.0177289181	0.02039766208	0.030889679	0.0580947096	0.105583452	0.1948404466	0.2077951124	0.1042950352	0.0574868676	0.04226070958	0.09832978968
ì	0.0235031176042	0.048066679692	0.022175932958	0.03511881172	0.041813583572	0.0531385588	0.0761086446	0.172224281	0.1398856652	0.1538589092	0.09544626308	0.04568146258	0.0929782642896
c	0.022945981054	0.025989957312	0.025413845868	0.0344472967948	0.04829886105	0.0874065328	0.0911713336	0.1293181276	0.2006705996	0.18661027914	0.0397934916	0.02660525924	0.081328491014
h	0.015952479358	0.030849200532	0.017355202506	0.03279496786	0.035453360722	0.04334631678	0.06240797848	0.123967717	0.1268678024	0.24985943	0.0798590018	0.10349569337	0.077790925064
a	0.0318424574262	0.024842588792	0.019130312424	0.0261401544	0.035354582032	0.06756627936	0.0519839743	0.111320309	0.232308109	0.277188736	0.0533156124	0.0263400099682	0.042667014332
p	0.015250664692	0.019511868416	0.01558752968	0.01651689828	0.01901073402	0.02457533914	0.0438076996	0.0533536632	0.161150908	0.259906592	0.126721962	0.099979828	0.14462629592
à	0.0311573816608	0.0338897187348	0.014442904022	0.01979291789	0.02304833042	0.03213967844	0.033025025916	0.0527176294	0.0828780922	0.3022531334	0.1685851794	0.09442451274	0.1116455058
r	0.0137442443276	0.029264673996	0.017139836554	0.024779311284	0.021766527312	0.03653696992	0.042582634	0.04666163	0.1406002174	0.2363816746	0.145329156	0.120988933	0.1242241262
o	0.008604556794	0.01921788948	0.0108115745	0.01736636983	0.016099927206	0.03007119628	0.03848785636	0.0451590292	0.110816909	0.29616219	0.148984636	0.1112044534	0.1470134606
n	0.0105676852085	0.012879959974	0.01140488514	0.013801628792	0.013695178608	0.016002162956	0.02416084342	0.0214991848	0.0552569586	0.1096848	0.183084235	0.249085233	0.27887713
t	0.015759630509	0.018412574564	0.020962414396	0.0248746687	0.0232314024	0.02582877946	0.029860070666	0.03168237752	0.0649543376	0.2038796222	0.2256024754	0.1438618326	0.17108991
a	0.040975225768	0.027188566312	0.016540925628	0.019653036966	0.02467161656	0.04399926966	0.024530690212	0.03876910902	0.0458427172	0.1792795332	0.20775662	0.1781206239	0.1526719907
m	0.0057412785024	0.005865466074	0.00565973754	0.005942476906	0.00641643164	0.00720103418	0.00976192456	0.00989515806	0.0277015669	0.0563742504	0.214889976	0.3065977654	0.33795276
e	0.0096172479374	0.008849797344	0.002153890108	0.014541576664	0.019045656192	0.025644408866	0.025936280268	0.031390605888	0.0266314141	0.1011305415	0.2563992934	0.2451560956	0.2335031228
m	0.0051227565344	0.0052787106408	0.00465248134	0.00572156588	0.006034169354	0.00695790434	0.008891272142	0.009137364364	0.014013236096	0.0210540219	0.13348091272	0.45557857	0.324077012
e	0.008901722836	0.006577047656	0.00141582585	0.008789364732	0.013629021982	0.020631922538	0.018825063038	0.024957290896	0.021931495616	0.0849442767	0.2515889546	0.2752115956	0.262596518
a	0.004115018513	0.004266189394	0.004115469046	0.004536439538	0.004864131314	0.005855504904	0.0073426965932	0.007337240024	0.010678598998	0.014737113672	0.106448691	0.550950074	0.274752772
</S>	0.0045812798246	0.0046528488292	0.0047813290052	0.005297465337	0.006212551926	0.006700728733	0.0070822184926	0.0071493912212	0.0109915591236	0.017444821237	0.11444673778	0.498668552	0.311990568
