 	noi	ti	amiamo	a	te	di	pocchi	giorni	e	non	ti	possiamo	dimenticare	mai	di	questo	che	trocammo	bene	a	te	</S>
e	0.692530029	0.0332597422	0.021645828828	0.017105552742	0.0140300893793	0.0131346508953	0.0129612511993	0.0129911054158	0.0130258990293	0.0130272778101	0.0129415152372	0.0129731140818	0.0129527904967	0.0129306309786	0.0129257715999	0.0129307415775	0.0129106380059	0.0129279684508	0.0129348457441	0.0129398699194	0.0130705032965	0.0138501640338
m	0.5964916792	0.103954844	0.03059787409	0.0181177484232	0.0139610794063	0.012913482498	0.0130326386289	0.0131140004313	0.0134604720696	0.0132249608034	0.0135855235449	0.0118088421529	0.0132336935907	0.0132189962224	0.0133666448604	0.013627650601	0.0136750981427	0.0139882999439	0.0145984599138	0.0168903819214	0.0167337451874	0.0164037717448
ì	0.263944424	0.1868856632	0.171214765	0.0312399877	0.0177361847042	0.0162203192952	0.0174292136105	0.0180070281017	0.0193235388473	0.016355124107	0.0187037604441	0.0114023684436	0.0192911859468	0.0194961543612	0.0186936963439	0.0184030131116	0.01799932793	0.0190487168871	0.0216237110292	0.0205090274965	0.019719689764	0.0367531740285
s	0.2342916662	0.2880936464	0.2197664866	0.0254418520461	0.0142112463037	0.0125921756285	0.0132962363127	0.0138000850283	0.0127706131905	0.0107248599385	0.0127142532235	0.0106994052768	0.0134452432907	0.0135774949651	0.0123222405676	0.0131019472033	0.0118673006352	0.013377791415	0.0135033928861	0.0133941735509	0.0128693277561	0.0141384872042
e	0.256508754	0.2705916234	0.1350466278	0.03304237271	0.0207031136907	0.0162215786658	0.0172322640753	0.0193048063545	0.0180114836514	0.0134998040674	0.0162737788471	0.0130400289201	0.0175726087202	0.019588461312	0.0164461419128	0.0172984166151	0.0147669314069	0.0180239362107	0.0172617562046	0.0180173441423	0.0149657879292	0.0165821566007
g	0.0820398858	0.347735298	0.2698256926	0.026339327664	0.0166701850378	0.0155373282041	0.0136149197639	0.0152626957385	0.0168175181545	0.0150365000394	0.0135565528761	0.0137654945913	0.0166753047299	0.016397529231	0.0142894533788	0.0131899289792	0.0134612082057	0.0145286382115	0.0145914996435	0.0150618962482	0.0180222305921	0.017580905985
a	0.0464639316	0.2569570606	0.305379174	0.0519155368	0.033109132646	0.0232602976972	0.0154288473958	0.0180303722155	0.0185032255992	0.0160883378685	0.0182743767008	0.0138981518395	0.016349381053	0.0172285640681	0.0175238141396	0.0172905977416	0.0181055313087	0.0159874624371	0.0154800244365	0.0163461109906	0.0158055144882	0.0325746330015
p	0.0373404656	0.2077501772	0.3498832172	0.0759225834	0.030261224592	0.0174566866868	0.0154326283103	0.0177619832699	0.0196034066515	0.017367487358	0.01575344823	0.0150050971355	0.0189461386043	0.0190010121205	0.0165121787693	0.0147967168019	0.0154290276512	0.0154700183171	0.0207718571244	0.0177126785643	0.0198597388877	0.0219620984204
ù	0.0344961195	0.114391936	0.2545660786	0.1368785154	0.0661822506	0.03478851136	0.024373521251	0.0274102032148	0.0213534417611	0.0146350157077	0.0231597361396	0.0148680501869	0.0206062662554	0.0227166770558	0.0216315203352	0.0238186524638	0.0214022179014	0.022666409444	0.0267003722549	0.0215694807935	0.0184999808865	0.0332852026623
m	0.045495423	0.1163375992	0.2989709472	0.1141889344	0.13958209414	0.020953496944	0.021576134831	0.0219797249957	0.0158542319803	0.0133406271696	0.0173287434221	0.012843071234	0.016970813506	0.0183021329443	0.0154748477937	0.0186122273855	0.0146610049624	0.0168471005461	0.0168111786448	0.0140707932372	0.0120643149645	0.0177346085567
