 	guardando	le	nuvole	capisco	che	piove	</S>
k	0.616634758	0.1785270972	0.04122879792	0.0396621631494	0.0378866593219	0.0459960854403	0.040064402191
a	0.53679742	0.127483312	0.09061869928	0.047809677992	0.0633501447404	0.0663904041336	0.0675503758905
n	0.573355574	0.2091716701	0.0568754927942	0.0391711284881	0.0342066063112	0.0445148524705	0.0427046601488
o	0.309325864	0.346898004	0.1104960062	0.03360219938	0.0467114616444	0.0661783416151	0.0867880938833
n	0.259241952	0.441397038	0.1362968975	0.042703627928	0.0320507823401	0.0423927275113	0.0459169738492
ò	0.110320756	0.350250526	0.1555223218	0.07220819	0.07301373294	0.107682655164	0.131001731327
n	0.1560549432	0.378218092	0.2788374234	0.049050205675	0.0318718030006	0.0453012468309	0.0606664110488
t	0.0764589986	0.449868702	0.221908902	0.06753925382	0.0483994286334	0.0527836052626	0.0830409370091
a	0.2348501262	0.317059064	0.157573388	0.094784245486	0.06814537	0.0603269116906	0.0672607798748
t	0.0617789082	0.2318758904	0.356611454	0.1717548184	0.0456309982916	0.0438644130619	0.0884835680037
e	0.08688455238	0.181160546	0.252151804	0.1213186231	0.0925151407	0.093521020292	0.172448378654
s	0.0421168566	0.08556729	0.403610918	0.2560760574	0.049586757932	0.0532938172348	0.109748283863
m	0.028375288274	0.060339909	0.3229194232	0.1750408024	0.1701387851	0.10356253082	0.1396232948
à	0.02656588068	0.1793780054	0.1834786154	0.194434783	0.14791021368	0.125539503759	0.14269307368
n	0.02532959186	0.059629665	0.3222693592	0.288181926	0.0826685308	0.0670872708	0.15483379066
t	0.02683618477	0.070577493	0.340417498	0.248308839	0.0732692774	0.05113488548	0.189455891146
e	0.04155627404	0.0407373362	0.2314608534	0.218159186	0.11475208	0.12310689364	0.2302273778
a	0.013627122736	0.01548865694	0.04484138156	0.29791286152	0.259585194	0.108326960152	0.2602178566
n	0.013043187968	0.01423870468	0.03522457132	0.22960566594	0.344061649	0.15289548951	0.2109307378
o	0.0183641608334	0.028004294173	0.0445988112	0.168235582	0.440149608	0.1469101446	0.1537372852
ò	0.021677537448	0.020737213446	0.02803779996	0.08706072502	0.3195026058	0.2910430102	0.231941053
k	0.00861172311	0.0109278483408	0.01773788838	0.07512784546	0.312958202	0.459725192	0.114911313
a	0.0187876399	0.021612754516	0.0262606642	0.0670990076	0.338947428	0.308737034	0.2185555868
v	0.0103649318681	0.010220690033	0.012122240712	0.0236412223152	0.094576766	0.605962482	0.2431117072
r	0.009201372605	0.007002779342	0.00717965778	0.0240138982	0.1185083796	0.486184822	0.347909038
è	0.004209538478	0.0179341888108	0.11661096812	0.0456864106	0.1162984596	0.5015204946	0.197739945
c	0.008848859708	0.0091255889374	0.013299720234	0.02414270301	0.049139643	0.4681472914	0.427296164
h	0.009788271997	0.0125850926544	0.019204566582	0.046460650306	0.0855951412	0.448642224	0.37772397
i	0.0109344672099	0.0273602410608	0.068921322612	0.087922484506	0.0752784538	0.3748149192	0.354768108
</S>	0.00366388369928	0.0099462178206	0.011070617362	0.017421179168	0.0458626682	0.3546731648	0.557362194
