 	la	macchina	si	è	rotta	e	vuole	riparate	dal	meccanico	</S>
e	0.7858761108	0.0308032671	0.022563416026	0.0211911282804	0.020116655902	0.0201968656563	0.0197335196685	0.0197156672848	0.0198034117574	0.01983854401	0.0201614145628
m	0.594939516	0.15341597	0.0315441671249	0.0271548896747	0.0259055039781	0.024756690282	0.0253712387901	0.0266254378163	0.0259655501514	0.0293689135784	0.0349520697136
à	0.405851036	0.193574202	0.1134683118	0.03877514128	0.02936004704	0.032693673478	0.0310204205714	0.0277203956133	0.0338392330798	0.0310028973621	0.0626947848189
k	0.172566961	0.575225438	0.04445071099	0.0281233751631	0.0225255302112	0.0237322170622	0.0241150995406	0.0221663791939	0.0246893372657	0.0225505621006	0.0398543437317
i	0.330599734	0.332425829	0.0698730326	0.0543861025	0.04549857898	0.0275905252045	0.0275739848164	0.0226068400952	0.0265598313583	0.0252430441017	0.0376424654349
n	0.1078510044	0.43554488	0.211746528	0.054776469952	0.04071066392	0.0242180835106	0.0236432329627	0.0240250878843	0.0238519847368	0.0271502717908	0.0264818683832
a	0.086584454	0.38476828	0.208848238	0.0909238166	0.0645437342	0.0266207988072	0.0255513411513	0.0234698135069	0.0242442672528	0.0277737363213	0.0366714806451
e	0.0613698685	0.1557213728	0.325438094	0.176418588	0.1151156094	0.029349326496	0.0227410613357	0.0236440065814	0.0234311407652	0.0278030642194	0.0389678521936
k	0.04358615979	0.126283417	0.2165687848	0.204196658	0.1878976472	0.0541615896	0.025041683631	0.0232837182521	0.0396722897927	0.0304572708194	0.0488507254978
l	0.045665690068	0.0574300136	0.1745230749	0.121299961	0.314498531	0.1035662	0.0390822066	0.02433893922	0.0301796646972	0.030192320276	0.0592232253282
à	0.0996292521	0.0761716502	0.0760814942	0.1044236966	0.31791299	0.1010358398	0.04726881892	0.02713911244	0.0411742294514	0.035499142594	0.0736638325526
s	0.0264520904	0.0480880988	0.111961717	0.197373811	0.2675211268	0.1867200534	0.03632233363	0.0166075906456	0.0207931330401	0.017983287091	0.0701767850791
t	0.024201820624	0.0379497404	0.1321100136	0.2139031676	0.2474336036	0.15032950644	0.03464125163	0.0149504276696	0.0360118125836	0.0524102829829	0.0560583983592
i	0.06081941026	0.0642141076	0.1539219688	0.12331937	0.174608926	0.1779436391	0.087030337208	0.032119850696	0.0417484864868	0.0368129829018	0.0474609808416
c	0.028423503312	0.03554504836	0.0594065692	0.1224718178	0.2509645832	0.2905161444	0.0608737649	0.04040216814	0.0226644009853	0.0271183641547	0.0616136956266
e	0.02007497918	0.02382177044	0.04295933452	0.080796602	0.12531062	0.259274918	0.1805371624	0.081041791	0.045173270358	0.043692374609	0.0973170613357
e	0.01719347784	0.02368275432	0.0383066436	0.0641367782	0.1087814342	0.3349340432	0.1724473434	0.0445330672	0.0190376129513	0.0347970455866	0.142149715568
t	0.0144431558	0.01815492686	0.0195070242	0.03493608866	0.0616582372	0.2055437104	0.3099797204	0.141718258	0.0561681901452	0.064659232526	0.073231316456
è	0.02518896686	0.02789215722	0.05513107624	0.0734784624	0.0454406066	0.106897271	0.2535791288	0.1672223504	0.0437783572	0.1137394578	0.08765193438
l	0.01404398576	0.02049513122	0.01866710312	0.0352602928	0.0737279717	0.1547525034	0.42445497	0.1318835814	0.041337028412	0.03053684752	0.0548404202648
i	0.01105827783	0.012644016472	0.01648434472	0.03400745986	0.0618976184	0.1406310698	0.3520477534	0.1278862854	0.05242348232	0.06541041568	0.125509233262
t	0.01771358776	0.0183078713	0.019747407	0.02102413006	0.03110064084	0.052196222	0.2088075432	0.317069884	0.1010228076	0.0774504496	0.13555928604
i	0.013733494866	0.017928119963	0.018856535776	0.02843123509	0.02595743118	0.0507027644	0.2097940648	0.3122388852	0.0720808168	0.1301062116	0.1201705554
a	0.01295529422	0.013561377436	0.01416908612	0.01468210248	0.02454224186	0.0322885931	0.106583717	0.264086463	0.2094062248	0.131059164	0.1766656234
m	0.01030492204	0.01150783462	0.01066356436	0.01264818128	0.02318712174	0.03751620708	0.12373776	0.2369670666	0.1904771726	0.197691877	0.1452984116
m	0.0134586899	0.0170198818	0.019042483408	0.0249319696	0.04601518008	0.03882919506	0.0769485568	0.213807984	0.2679409328	0.17371358668	0.1082915382
è	0.006191789508	0.013906013556	0.01127219147	0.01189090346	0.0199687368	0.03773409712	0.062516409	0.1190976294	0.339973326	0.1463222644	0.2311265217
n	0.00771425342	0.012086033888	0.0114925314	0.01496085968	0.02465455416	0.0518189902	0.1588290088	0.1251043908	0.2205302292	0.244059684	0.12874936286
i	0.011075440892	0.014701125692	0.0161785551548	0.022176187944	0.027883767148	0.0372734418	0.0865297348	0.1781358752	0.232239794	0.137030237	0.2367758134
à	0.00825748848	0.00781586164	0.00846651608	0.008145947888	0.01061217738	0.01523045756	0.02707743434	0.0713274968	0.2061598208	0.295924564	0.34098225
t	0.00632591266	0.0072715253	0.00628356827	0.008537461728	0.01699782776	0.0267599806	0.0708372782	0.088990844	0.218277581	0.325770748	0.2239471841
t	0.00737510898	0.01016485088	0.00976562428	0.012254448448	0.01862414281	0.028301258614	0.0589706576	0.0796578084	0.2696078724	0.3116384	0.193639834
o	0.0039681803	0.003846701898	0.005452070694	0.005823834696	0.01044909204	0.01738616856	0.03019576286	0.0691348196	0.371836106	0.3070866448	0.174820755168
m	0.00719347956	0.009653320814	0.005705444692	0.00622560554	0.0086233232	0.01298075088	0.01657533989	0.037126556188	0.18690662688	0.357003782	0.352005838
à	0.0076755899132	0.011164837012	0.0117903535008	0.0132094138312	0.014156836552	0.0188451414	0.04138700982	0.03915656912	0.2503857698	0.351968851	0.240259658
s	0.005661369026	0.00687834073	0.00655878614	0.0079329162836	0.01390155616	0.01869773612	0.02584174191	0.04584026642	0.1678422419	0.401788748	0.299056394
t	0.007150786708	0.008898423106	0.00931738902	0.01184215574	0.017341121694	0.022701706892	0.03650296684	0.04390175226	0.1206037584	0.415122272	0.306617664
o	0.00377157819	0.00437685599	0.004716497882	0.0051417273816	0.007140684012	0.011650598976	0.01695315534	0.0326151728	0.2901832006	0.3049962452	0.318454345372
r	0.0118235661099	0.0088514191992	0.0078638503212	0.007882774693	0.010457068774	0.01250159296	0.020265575244	0.0273346766	0.1917855838	0.314998246	0.386235734
a	0.007973368308	0.009017688774	0.008604673866	0.009109695572	0.006159178468	0.010270373312	0.01946572984	0.0316884554	0.133005921	0.454038284	0.310666816
</S>	0.0100158952778	0.0092789141054	0.0077741243619	0.0078998026338	0.009600833684	0.009984633446	0.01239296084	0.020867940814	0.0650396768	0.415985332	0.43115993
