 	ha	pensato	che	il	ladro	è	entrato	dalla	finestra	</S>
e	0.757468856	0.0640532312	0.02446874464	0.0222709307748	0.022461987274	0.0215739048247	0.021661939496	0.021665535418	0.0220868807156	0.0222880179551
p	0.4233053492	0.325166746	0.0350504913464	0.0256622876388	0.0257141928003	0.0266223424889	0.0292747700895	0.0303972466968	0.0453759114314	0.0334306527539
è	0.2537928	0.389989722	0.1027854024	0.031237721546	0.031480783264	0.0331356685262	0.03243388197	0.0320592043574	0.0402332538476	0.0528516549044
n	0.204930804	0.477921658	0.119070524048	0.0297667885293	0.0268732672189	0.0261977003405	0.0264062906241	0.0280510603857	0.0280675234963	0.0327144197642
s	0.174614237	0.4660346628	0.1314704036	0.0401946804632	0.0310333951804	0.0277834025095	0.0264808765663	0.0277041992022	0.0336137378694	0.0410703929023
e	0.222032827	0.277458106	0.211228283066	0.0544256304183	0.0379045992591	0.0318772396535	0.0357934833317	0.0453192461081	0.0425511715491	0.0414095052054
t	0.08200076	0.2794845048	0.362212764	0.08971734106	0.032412246409	0.0300568462359	0.0266113126497	0.0268009682018	0.0366176913161	0.0340854792733
s	0.0548135849	0.1991110968	0.395813468	0.1085493943	0.03767638116	0.03547355688	0.030431080752	0.0287602185872	0.042971122923	0.0664000879451
e	0.084169901	0.203114666	0.372661974	0.11099984093	0.0354622358	0.034649532352	0.03568241452	0.035246960634	0.0397990385188	0.0482135492704
k	0.0553273758	0.101670338	0.384841842	0.2327717634	0.036851633752	0.0363109128434	0.0309790686968	0.0280300550434	0.0384015885126	0.0548155544318
a	0.04269787236	0.08922960586	0.252679924	0.27583603	0.1081504312	0.0408737021	0.0404486362	0.04281198865	0.0379776220918	0.0692942394722
o	0.03958216706	0.0655266514	0.1873687552	0.397228282	0.093112286	0.05173214082	0.031014602488	0.027794119004	0.0366368546546	0.0700040478789
l	0.022039360594	0.0375980613	0.1097946868	0.3383956752	0.171421739	0.08795197518	0.0356121392	0.067881334926	0.0598610556373	0.0694439835947
à	0.024064016358	0.031789845092	0.0673338058	0.191654232	0.377596259	0.0746477214	0.0555482916	0.06793438962	0.0421576932306	0.0672737329617
d	0.0260746288	0.03457218528	0.0708333368	0.223095023	0.2985267164	0.1352333358	0.0362146404	0.03918961496	0.0362437357726	0.100016911205
r	0.009003537426	0.01551013555	0.06150265638	0.1432192598	0.2446110074	0.113436352	0.1436302314	0.0843290315	0.040587323954	0.144170429289
o	0.0289463868	0.035612950108	0.070276443	0.185108556	0.2309386604	0.1772607788	0.129593624	0.048938425624	0.0321159158282	0.0612081151452
m	0.022120781992	0.02551699682	0.02910226104	0.0556356692	0.233909962	0.317024252	0.130899076	0.0308995214	0.033222305804	0.121669052179
b	0.012475792208	0.016245402784	0.02376831696	0.05110441274	0.180079502	0.171043001	0.2518402024	0.108085329892	0.078419843144	0.106938301489
ì	0.005693683476	0.010822913502	0.01631500796	0.0493708622	0.193653073	0.1518841594	0.200481136	0.08420242648	0.103314601124	0.184262094164
k	0.019156243544	0.021598245646	0.0283818147	0.0479095768	0.202534048	0.2063835124	0.162548724	0.1384671924	0.03050568968	0.14251490322
e	0.009851488002	0.0121254938336	0.01871894494	0.030649968	0.1298833584	0.1600282102	0.292642536	0.10488401161	0.056456889556	0.184759085395
à	0.021783306164	0.02286942527	0.023236574928	0.02761927448	0.0801249662	0.1146390066	0.1707748846	0.263809459	0.1042119928	0.17093118746
t	0.01063641308	0.01274517646	0.0158036026	0.02054749722	0.0662511373	0.1020264707	0.0971748694	0.33561232	0.19793136	0.14127113128
t	0.01129037504	0.01278358472	0.016472252302	0.02626117804	0.09556067	0.1030457788	0.1742089852	0.3155197836	0.1440861608	0.10077117834
i	0.003318969168	0.00608877142	0.008196254732	0.01128839215	0.03027267914	0.04982076144	0.2758663602	0.27775180374	0.192413000476	0.14498319506
f	0.01116636541	0.013115494094	0.012747726806	0.013540811488	0.02501499522	0.0301901754	0.06927241434	0.198805208	0.359758132	0.266388488
i	0.013535175142	0.014181987348	0.016736725702	0.017180435792	0.04691903172	0.047201249816	0.1056110276	0.2193659044	0.3625801428	0.1566882896
n	0.00886409615468	0.0097771714674	0.0091478206838	0.0096319150108	0.01373002211	0.0161840319854	0.02841824528	0.0741172511	0.523707714	0.30642159
è	0.006514507302	0.005857390496	0.00728805506	0.010645807418	0.020117796	0.02141802017	0.05207980818	0.2513209268	0.434364288	0.1903934824
s	0.005273234618	0.005624089206	0.005567538224	0.0064225908312	0.0110955359	0.012922440218	0.0205767317	0.093055508	0.597538052	0.2419243348
t	0.004780768754	0.004939095048	0.005840731994	0.007409605154	0.013880644154	0.023685293496	0.03789864974	0.237673085	0.38702709	0.276864802
r	0.0046809824514	0.0071903363788	0.0116601428256	0.005960616068	0.011486670732	0.038584914136	0.1449618689	0.167748774	0.299456122	0.30826946588
a	0.00760136847416	0.0173717452994	0.0099251786884	0.0183128111959	0.0304306386634	0.026918509867	0.0313743003	0.295491186	0.361800178	0.200774124
</S>	0.0093305720594	0.0061252305083	0.00611495297554	0.0061926098114	0.007480773309	0.0073404105176	0.01314821582	0.0563965156	0.493464142	0.394406578
