 	ieri	abbiamo	deciso	che	oggi	andiamo	alla	spiaggia	</S>
e	0.729253276	0.06104627546	0.0596320742672	0.0250586746797	0.0253404004383	0.0246321717541	0.0256375705958	0.0246289856874	0.0247705667717
t	0.699658566	0.0776667898	0.0341464896957	0.029653692497	0.028360591833	0.0286638043075	0.0304069917175	0.0389434063386	0.0324996932197
t	0.5643677912	0.130716749	0.06511160396	0.033472579114	0.03174396056	0.0304559236946	0.0311060635176	0.0490457719512	0.063979783572
è	0.557812924	0.1074402148	0.05515848574	0.0376597116983	0.047302445088	0.0393464985676	0.0423696266314	0.0541402569234	0.0587697642093
d	0.225699882	0.498934864	0.070630812608	0.0293462918011	0.0502567701857	0.0296564360916	0.0299086706229	0.0307382693277	0.0348280262714
e	0.253044926	0.3493817808	0.1142249348	0.0478982443989	0.0502485952037	0.037120849179	0.0349874503426	0.0430380884401	0.070055172097
c	0.0908224902	0.574277408	0.122648585	0.0391594233669	0.0301233788669	0.0302680105602	0.0305734546265	0.0378683488571	0.0442589672686
i	0.060873141	0.3486504052	0.297369728	0.079273438292	0.0418440016584	0.0398467632812	0.0379638543252	0.0432400369873	0.0509387593772
d	0.0625791634	0.278731493	0.389365238	0.055114639256	0.0345665540246	0.0335363532924	0.0309021199555	0.0412784153725	0.0739260077676
è	0.053054751648	0.1603492676	0.4748255008	0.1243225002	0.0387675866	0.033369669638	0.0326491843713	0.0377003046333	0.0449613689656
t	0.05152044116	0.1431871474	0.5461652392	0.0925809921	0.037212672906	0.0316611608106	0.0252467644628	0.0270821534211	0.0453434115656
s	0.06861626872	0.1778616602	0.4017183406	0.1208101046	0.040845922	0.035509781466	0.033517785968	0.0474583164733	0.0736618155734
a	0.09183531224	0.0757859132	0.445651356	0.14046134271	0.0730284009528	0.0590153191902	0.0420498839117	0.0354145918678	0.036757796267
m	0.04530743964	0.0691295014	0.304409028	0.3602124468	0.0629710728	0.036156183306	0.0329144257464	0.0340394528975	0.054860451011
o	0.036280018964	0.048259517768	0.242690099	0.32049201	0.0941078752	0.0609110001	0.045973017974	0.0476437667779	0.103642771504
k	0.04104582686	0.0464122326	0.177436692	0.49382889	0.0947921284	0.03791196248	0.0294346284134	0.0287059486189	0.0504317238734
a	0.0372195919676	0.045169250528	0.140172827	0.348031388	0.192955885	0.0817035216	0.043660426352	0.041164165236	0.0699230784568
s	0.033541892508	0.0370978738	0.1269649236	0.361610036	0.237651826	0.0754034734	0.029294540652	0.0279649916716	0.0704702612011
ì	0.015763791468	0.01771327488	0.09254574314	0.2663218672	0.2008632174	0.1900773282	0.0486416336	0.043866034258	0.124207206796
m	0.019185982328	0.02480442546	0.1164004928	0.1864898972	0.4132033692	0.113271581	0.02979138512	0.019615540656	0.0772372736602
m	0.023845970802	0.03806056188	0.068939647534	0.1867848318	0.361079384	0.156589622	0.039948906	0.044926775566	0.079824317324
e	0.02870863139	0.03517282012	0.1111548904	0.28086772	0.270492118	0.081800607	0.0576050648	0.061009125918	0.073189030784
r	0.023076861748	0.0277912997	0.052663477	0.1251537634	0.273162118	0.297428694	0.0752296322	0.035896563898	0.08959756526
i	0.0155016213084	0.016144003374	0.04269068492	0.083443816	0.269600245	0.326922914	0.0788362252	0.0469062111	0.1199541808
p	0.01826122784	0.01894465424	0.0427051831	0.0625126712	0.1438800544	0.356490808	0.1733781072	0.03198304448	0.15184439494
à	0.0190566445168	0.037742486402	0.05485711317	0.07353554836	0.146733938	0.336562357	0.152603669	0.07050687566	0.108401459
m	0.015852332802	0.01848109878	0.0623604068	0.0808357882	0.21439574	0.32413409	0.15408339	0.03151820744	0.0983389064
e	0.01316052404	0.01838004438	0.041211364128	0.0573131536	0.128661434	0.2968261	0.1544063932	0.1258920204	0.16414895688
s	0.014732624506	0.01526041066	0.025234061854	0.03267232032	0.11229608172	0.224338522	0.299363974	0.1175955308	0.15850652
t	0.0113232584608	0.012130431124	0.02231791078	0.026625178436	0.072935048	0.274404218	0.2430978292	0.1427209845	0.194445247
i	0.0284060192586	0.021578335498	0.05153227746	0.06168902806	0.0922082488	0.145814268	0.304271418	0.1415366412	0.1529637238
s	0.009673980038	0.009634352344	0.01480133294	0.01853467986	0.0589012584	0.1668287396	0.253325628	0.199859534	0.2684404
p	0.0072115823992	0.007077161756	0.014951257536	0.018872421558	0.0554295246	0.1653616312	0.30688094	0.24094067	0.183274846
i	0.037199092546	0.016969392802	0.123273674656	0.036178946548	0.0709403458	0.144772208	0.2244232436	0.194510882	0.1517323006
à	0.005690282066	0.00606730742	0.010863001628	0.01658100584	0.04026248282	0.0852078232	0.1933803872	0.34271594	0.299231725
g	0.0051256241992	0.00579071018	0.011585524348	0.014089052766	0.038181079	0.0778067518	0.27166975	0.351961928	0.2237895956
g	0.01056765543	0.01135884412	0.01973623384	0.021711911676	0.0336746172	0.063649368	0.2133002468	0.376682484	0.249318466
i	0.0396195521328	0.02762401578	0.0564679617956	0.021722606404	0.05937218074	0.0995221016	0.217181152	0.2782012628	0.200289113
a	0.006402389062	0.006633896402	0.008588967628	0.01073521526	0.0179466226	0.0297414974	0.131058854	0.476935212	0.311957372
</S>	0.00574486536	0.00605063341	0.0080541335012	0.0097546132	0.01471374644	0.0225158301	0.103243931	0.533411212	0.296511
