 	e	forse	è	entrato	dalla	finestra	il	ladro	</S>
c	0.7773855968	0.0425704338	0.02935282043	0.02691351074	0.024518433782	0.0243265522829	0.0242767869805	0.0247623327567	0.0258935829748
e	0.566539576	0.12826906	0.0457978172744	0.054158296892	0.0473286649602	0.0357515980189	0.033407285456	0.0415554802101	0.0471921413044
f	0.340766122	0.371495466	0.045095513352	0.03982483166	0.0338797304873	0.0345986388529	0.0356787747925	0.0514689860785	0.047192044042
ò	0.307375368	0.336939664	0.08281312804	0.0544713752	0.03750855787	0.0297602187942	0.0309201155756	0.0549553321526	0.0652563538113
r	0.140168122	0.586292346	0.0827139816	0.0370958978	0.0275539568222	0.0234943578927	0.02196791308	0.0265292393813	0.0541842456759
s	0.134640844	0.501015594	0.11924910276	0.0647963436	0.035636569092	0.0258139095786	0.0247892766232	0.0320691477986	0.0619891596551
i	0.245929448	0.366537551	0.118116779801	0.0876423288	0.0546193693689	0.0323022611906	0.0286184364444	0.0313373500356	0.0348964460069
è	0.0866684328	0.2474866974	0.375203936	0.1204301912	0.0369351571927	0.0264996375044	0.0271567190171	0.029917605597	0.0497017073595
n	0.0442404358	0.18864747	0.4307035412	0.1580930657	0.038988410288	0.0203853432476	0.0218102645308	0.026339239948	0.0707923365668
a	0.05607109328	0.1419110768	0.303414888	0.293684205	0.04616152628	0.0215042022102	0.0192366785658	0.0258961139546	0.0921204241931
m	0.06557592302	0.0815428932	0.347253436	0.2407227898	0.0914274942	0.026187482626	0.0328899389796	0.0436434911534	0.0707565270117
b	0.0641463586	0.052875085	0.1339762312	0.342996736	0.164517852	0.04607223732	0.0721287604	0.038994243609	0.0842924280987
ì	0.01463647844	0.0330823496	0.143687739	0.380773841	0.13604691416	0.061071396134	0.0484161901544	0.0683960443117	0.11388923107
k	0.02815293748	0.044616738	0.2296639406	0.1549092102	0.348944902	0.03089693386	0.0273267501588	0.0320543837664	0.103434417624
e	0.0693652437	0.05776331012	0.12989039	0.27240085	0.24350284528	0.031687000728	0.023353692046	0.0267625223746	0.145274129386
à	0.04188760928	0.03838526472	0.0822004804	0.1398548394	0.3888549476	0.1071919192	0.0478092174652	0.0324840088764	0.121331635655
t	0.014713578826	0.02221057294	0.0438437096	0.1092780788	0.3317596026	0.260984042	0.070923588746	0.07429900537	0.071987775244
t	0.028708207392	0.0375828735	0.06935414906	0.1194149492	0.3692036534	0.12077148	0.06260672846	0.063999650428	0.128358276896
i	0.017625631316	0.01931192766	0.0291505475	0.2311526898	0.1859262166	0.16054314088	0.091444583026	0.117048014599	0.147797404365
f	0.02220479946	0.02310564204	0.02987716304	0.0441160354	0.1286392344	0.3365388628	0.1707203536	0.10053577086	0.144262222604
i	0.026760068646	0.02185184136	0.0220513044	0.0532606466	0.1288116598	0.2766975394	0.1447031882	0.1295196466	0.1963442026
n	0.01606134888	0.015393738184	0.017845197842	0.02471512886	0.05969933742	0.26069328014	0.2901305046	0.2221348654	0.09332653784
è	0.007501357424	0.00873203502	0.0132798052532	0.024647573448	0.0746593614	0.3113073026	0.2463163412	0.176818345	0.1367379918
s	0.01034270616	0.01575254766	0.013738413324	0.02431926782	0.0668937304	0.2855170788	0.213731002	0.2839904758	0.08571483158
t	0.006664346092	0.01381128162	0.013017294887	0.02403790944	0.1351126154	0.2723876926	0.194251858	0.236933687	0.103783196
r	0.008696785682	0.0121145713392	0.00378572159	0.107516048814	0.04307757018	0.126360022	0.278138708	0.24877868	0.171531869
a	0.006158139458	0.0080371011492	0.005337301624	0.03771773984	0.077440253674	0.1787606215	0.182980762	0.287211772	0.2163560656
o	0.00580089901134	0.0056966782174	0.0058407388	0.0069732299612	0.011517905168	0.04127581104	0.2492324906	0.44214442	0.231517726
l	0.00821166088172	0.008088367779	0.0082083573897	0.0096392700516	0.01444153442	0.06060678276	0.2822062762	0.485167116	0.1234307678
à	0.006570883814	0.005187207926	0.006738909786	0.01439083636	0.01515068328	0.0395939576	0.182214914	0.55226312	0.177889344
d	0.004751202924	0.006351275872	0.0050602913852	0.006678267476	0.0132914332	0.0287888252	0.1463312212	0.556400918	0.232346626
r	0.0037260222706	0.0051354419962	0.004784613258	0.01028157018	0.02093035498	0.03634358308	0.1431941272	0.490160306	0.285444074
o	0.00167839113046	0.0031456985432	0.0034596977772	0.01813651353	0.00938916044	0.026497713712	0.2369056933	0.478834938	0.2219522724
</S>	0.0060145441064	0.007111981456	0.005173298106	0.006257551898	0.0158283621	0.01255808874	0.0610395642	0.53355634	0.352460268
