 	quando	venne	Giovanni	Anna	aveva	già	dormito	</S>
m	0.67856516	0.10197364714	0.0480828354447	0.0319694927841	0.0361160021967	0.0329844329019	0.0364133090378	0.0338951212292
ò	0.4577857112	0.127354345096	0.0728938299739	0.0622609155835	0.0540500486155	0.0545596101292	0.0619028011861	0.109192719403
t	0.58540408	0.2143583926	0.042341224038	0.0304712501338	0.0291765812099	0.0285156908548	0.031651130236	0.0380815763904
t	0.371908134	0.321797812	0.07093763706	0.0537611834516	0.0445811282463	0.0390964541475	0.047388885953	0.050528682045
i	0.328810924	0.250081917729	0.14181556433	0.0713107287507	0.0456410881185	0.0470746895327	0.0598766088961	0.0553885092069
ì	0.24523042	0.437205305	0.08999352088	0.0451405614715	0.0440726440683	0.0415778473709	0.0456695730087	0.0511102341168
r	0.0881579854	0.636898094	0.09777826662	0.0353210968469	0.0322640692287	0.0265339957871	0.0318474002972	0.051199144166
t	0.14877666	0.476067848	0.173988994	0.051046609412	0.0322806100052	0.0279916448867	0.0369116145206	0.052936143728
e	0.286537642	0.236344242	0.21418729094	0.0860327900816	0.0463597618398	0.0386656566288	0.046205492444	0.0456671071373
o	0.076977434	0.29817412	0.397130892	0.0513381775	0.0430975643383	0.037826596893	0.0401896924589	0.0552654257707
G	0.0476947176	0.1132132928	0.58139396	0.0757429074	0.042251175274	0.0425067308951	0.0384651451124	0.0587321604069
i	0.10986411872	0.1674123912	0.322525502	0.1354114088	0.037806312	0.053009607828	0.0696523571651	0.104318282285
o	0.0476189846	0.1167009404	0.583177594	0.0779532856	0.035407047316	0.031227939705	0.035181168578	0.072732906164
v	0.04507826714	0.0798020674	0.2311597484	0.280089728	0.0486048809	0.109502096197	0.0757883154642	0.129974851544
à	0.0903069206	0.1129447954	0.2444955768	0.1645880252	0.0473612816	0.06828577492	0.0891756109556	0.182841940582
n	0.02750234416	0.054505285	0.361417256	0.321929868	0.072169408	0.018917428724	0.0403553240954	0.103203045524
n	0.02557155768	0.0689308244	0.2113776684	0.371861032	0.0802977062	0.03529819084	0.0475346461218	0.159128479308
i	0.06010088072	0.0674650392	0.270939498	0.273745112	0.0695982968	0.06024587628	0.0787707131883	0.119134627508
e	0.02036271796	0.03258260834	0.1806027924	0.3637593248	0.164853234	0.090832348	0.0366710858923	0.110335915037
A	0.0302070039	0.02768866638	0.0694526598	0.444978876	0.1422641762	0.09730192004	0.0360074518319	0.15209932011
n	0.016367325148	0.02519115732	0.0720471722	0.431071446	0.1902746452	0.06182824982	0.0634269669304	0.139793064798
n	0.0476724226	0.0329103488	0.0781913502	0.3370791644	0.1753253728	0.08149713868	0.105538076986	0.141786088656
a	0.03511685062	0.0236382424	0.052162457	0.328302686	0.18021242	0.10558628218	0.104132600316	0.170848443889
g	0.022227573	0.02475838374	0.04159481954	0.1380123412	0.1514507948	0.350283	0.08118223168	0.19049092086
i	0.03814465712	0.01711334148	0.042681955	0.1668468378	0.16697127	0.227805668	0.0986482482	0.24178811408
à	0.013180617	0.01670484634	0.0280194407	0.0708146902	0.2173932296	0.301899086	0.14686828036	0.205119767
ì	0.01281895102	0.0132539099	0.0283131978	0.07104844232	0.163289901	0.294625804	0.2634425904	0.1532072016
c	0.015002948686	0.01366534774	0.0246294814	0.0525122756	0.1082221368	0.331402474	0.277842386	0.1767228284
h	0.03315314702	0.0363553064	0.04333225438	0.06718038158	0.07094619854	0.1233365178	0.33484554978	0.29085073394
e	0.06045511774	0.01196917928	0.03142508606	0.07353059112	0.0910710731	0.154395374	0.3281679854	0.2489854428
p	0.013174627852	0.007144359844	0.008703678122	0.01533113037	0.0271442679	0.0846604848	0.47292184	0.370919476
l	0.022909781614	0.00768492855	0.012621509352	0.0305474571	0.03750227244	0.0906817758	0.443076862	0.35497562
ò	0.065436566912	0.017917384266	0.01798521942	0.019511811908	0.0365423016	0.148460535	0.3339373266	0.36020888
s	0.00745658826	0.00855596904	0.0129479162	0.0177889377	0.02368940704	0.0738476222	0.491025772	0.36468768
o	0.009621453734	0.01241598583	0.01622359944	0.0326636549	0.0435106936	0.1371540874	0.356538126	0.391872528
n	0.009936744996	0.00743602962	0.008621926028	0.010156653292	0.01416285512	0.03839693726	0.468291614	0.442997236
t	0.01135057654	0.01059689822	0.0161765404	0.02513392724	0.02637495434	0.0738057391	0.5613175	0.275243966
a	0.07419281772	0.01246506856	0.02174683716	0.0210814562	0.02416981622	0.0954806906	0.506348692	0.24451459
</S>	0.012396954664	0.009190956014	0.026817072668	0.009782659952	0.014001653	0.03357851196	0.530532964	0.363699118
