 	io	nella	mia	vita	ho	sempre	lavorato	</S>
e	0.757145252	0.071304339	0.0294635311664	0.0292933859808	0.0273569935548	0.0273950607905	0.028834595862	0.0292068338339
v	0.665385854	0.11273042468	0.0383541302134	0.0329910576232	0.0346582604429	0.0376051445482	0.039138651423	0.0391363984981
ò	0.2774378986	0.377867962	0.0773470598	0.03989391134	0.0475448296717	0.0457215040132	0.0542165683396	0.0799703618724
s	0.227672656	0.541646746	0.0748137236	0.034888565916	0.031797763173	0.0311037567109	0.0291481562839	0.0289285940466
t	0.1987028854	0.475431592	0.1011960876	0.0416069192	0.0352575282348	0.0459773451474	0.0434785036943	0.0583492811091
i	0.1606370852	0.421732564	0.135821295328	0.0907783953704	0.0497347563428	0.0498118836294	0.0483327406657	0.0431513918071
z	0.099745316	0.395920758	0.2897424368	0.062447086	0.037413617626	0.0344812266091	0.0375114504062	0.0427381752746
o	0.04912396476	0.274271702	0.312016432	0.1717516182	0.0484970128	0.0417850483184	0.0473669702505	0.0551873309775
ì	0.067842662	0.142008145	0.408739586	0.200850658	0.05153068542	0.0363143607568	0.0376861389922	0.0550277814134
m	0.04063564198	0.0907791628	0.32656275	0.367670304	0.066099313	0.033808865203	0.031315278547	0.0431287234984
m	0.03797418494	0.0591491726	0.2264021312	0.347389848	0.1185178	0.051129882222	0.0815240356456	0.0779129689217
u	0.045484499	0.119343812	0.201948292	0.2928941352	0.1409260184	0.0593927145	0.0739696932992	0.0660409798874
ì	0.0550100856	0.0639873318	0.139080414	0.308545291	0.28083757	0.05156951762	0.033151361036	0.0678184698396
m	0.040922753952	0.0502699614	0.127456633	0.301898764	0.331640302	0.0710740788	0.031627048016	0.0451105058132
e	0.03745106426	0.0413280619	0.0623273396	0.1386570002	0.387913666	0.1186793002	0.121468257594	0.09217508732
p	0.05092369634	0.05387170294	0.062158468	0.1176858426	0.241989972	0.336136998	0.04366682782	0.093566549
à	0.0408866351312	0.04427113831	0.04586597806	0.06638846232	0.202253446	0.379905716	0.1340323544	0.086396284
n	0.034130389004	0.0378403552	0.0506701136	0.0974875028	0.1991740708	0.412530068	0.0727310042	0.0954363995
t	0.035360934843	0.03860054812	0.05287922848	0.08987545176	0.188660394	0.364842556	0.1025939174	0.12718704418
a	0.047091278014	0.041829549486	0.03973416124	0.0861589333	0.1056867168	0.412732484	0.147114984	0.11965179352
p	0.017223704614	0.02718043352	0.0214492187	0.0383538406	0.0800085752	0.39775885	0.1949117828	0.223113796
o	0.0222235869584	0.020714334972	0.015259708174	0.02555031986	0.04822573	0.272465562	0.4070544088	0.188506248
l	0.011737603211	0.01417372822	0.01323480354	0.0225318464	0.06328136588	0.275494356	0.340683678	0.258862518
e	0.0071037132376	0.0082202175502	0.0085038256528	0.018297183	0.051163953032	0.1789343316	0.58419702	0.143579818
m	0.008567757452	0.0098335924	0.009921233234	0.0232091132	0.03849180168	0.1457145344	0.348668848	0.415592986
i	0.005658621424	0.007482422996	0.007231218788	0.018694473	0.0421833507	0.1587225124	0.565941434	0.194086062
m	0.006750142046	0.00820799438	0.00924906778	0.0223546445	0.0274166862	0.0950485982	0.373800768	0.457172168
m	0.0056454978	0.00908718136	0.007941653068	0.01961608314	0.0352637818	0.1468150722	0.466002654	0.309627894
è	0.003400048234	0.0215149572	0.0168979636	0.03221469894	0.0364118274	0.1603813572	0.445042554	0.28413658822
n	0.00805417766	0.00987055984	0.01729869726	0.0336418542	0.03849740182	0.0808611254	0.479748824	0.33202742
a	0.01115900342	0.01833956798	0.02117624012	0.069103701	0.04722955	0.120138448	0.401499032	0.311354626
</S>	0.011174040218	0.011504576692	0.012909114728	0.018777519724	0.02055197324	0.0778710906	0.271965982	0.575245768
