 	voglio	che	Maria	venga	domani	</S>
i	0.8022093	0.04735002124	0.0372297841494	0.0377551375365	0.0382665927194	0.0371891151174
t	0.673297336	0.1269017276	0.0504968760992	0.0404118868107	0.0530868733754	0.0558052660773
è	0.340209488	0.336037136	0.0569781348	0.061332746564	0.112659776313	0.0927826949088
l	0.361228856	0.407924662	0.067512044688	0.0349953479918	0.081776419808	0.0465625403594
o	0.1370322308	0.45607738	0.198638171606	0.0505976366052	0.0769450571166	0.0807095868622
i	0.139305758	0.578479764	0.0692891894	0.02874907246	0.0852236508824	0.0989526750532
M	0.0248386864	0.1257277754	0.502775708	0.1300135882	0.077128236	0.13951589683
a	0.1886035514	0.1077758652	0.20172990052	0.23406405126	0.134972390514	0.1328541574
r	0.0470271578	0.2693178704	0.214536203	0.1098639618	0.09281826112	0.266436551568
ì	0.04845254156	0.2065017146	0.12014338646	0.13332572172	0.21536463652	0.2762120486
a	0.0688071648	0.1598339334	0.3899629767	0.130329825	0.1454317552	0.10563449438
n	0.04234476114	0.1150726862	0.16852265862	0.31054591768	0.23144991992	0.13206410804
a	0.036060318572	0.079342522084	0.210660019	0.351766132	0.186187552	0.1359834002
r	0.045552442746	0.07587037204	0.11190734624	0.2366837964	0.2674923412	0.2624935304
t	0.0253954575	0.036404944966	0.06488017354	0.256278413	0.326180196	0.2908608732
i	0.1591457194	0.01954432066	0.04589761086	0.1125730466	0.3313982342	0.3314409992
à	0.06084659826	0.067188119396	0.08478574914	0.106335528	0.311977336	0.368866672
v	0.00459033864	0.006599722466	0.02837570964	0.07219553	0.629279488	0.25895917692
v	0.01250314762	0.019087175512	0.02869964148	0.0447936828	0.50283695	0.3920793062
r	0.15807417386	0.008005608558	0.01551041606	0.0643231273	0.40433955646	0.3497471344
i	0.189655182654	0.019048514002	0.02460174803	0.026985800729	0.311703016646	0.4280057004
</S>	0.035317924214	0.032443611734	0.0251992532	0.0384550746	0.21770431686	0.65087994
