 	se	vieni	alle	sette	se	no	non	vieni	più	che	non	mi	ha	</S>
a	0.649707068	0.14439307648	0.02178726506	0.01817571126	0.0188250308024	0.0164854926906	0.0176617825369	0.0160569867597	0.0160534081238	0.0160070375657	0.0159682973143	0.0161127384274	0.0161655501792	0.0166005632997
n	0.423430104	0.2454058736	0.0883853816	0.0225339966876	0.0198748875711	0.0204743524282	0.0192250548085	0.0172817208284	0.021382487288	0.0212463561687	0.021913943286	0.0276976037464	0.0267483732441	0.0243998862408
è	0.1562435862	0.1742440692	0.310622734	0.0442475216	0.021561194952	0.033440557986	0.0213579165064	0.0206591900365	0.0319752320295	0.0307023696902	0.0238532645085	0.0285542573962	0.046897812418	0.0556403095728
r	0.100297269	0.146658944	0.4742570292	0.0717797576	0.0196562892984	0.0250262835576	0.0176616647597	0.0183044469306	0.0227705785242	0.0204445050158	0.0177506715807	0.0183302526154	0.0249106613895	0.0221516340372
t	0.1012490079	0.2263497786	0.35859698	0.04583483892	0.02972406936	0.0454653882494	0.0198805101849	0.0191455654158	0.0327452522174	0.0241005140266	0.0188057995857	0.0197889068253	0.0317196884715	0.0265935352754
i	0.2302915842	0.080970758	0.290045485	0.06631655984	0.0487578416218	0.0687975869993	0.0235639514018	0.0220166396504	0.0338591892826	0.0255737302069	0.0225146014276	0.0267881180821	0.0344485663435	0.0260554092698
s	0.0435999584	0.0949487252	0.445306645	0.1783124438	0.0338175975823	0.0230965833075	0.0240406426536	0.0197330619217	0.0218162847955	0.0229068417957	0.0197187349921	0.020864996207	0.0250495500798	0.0267879236423
e	0.07408375722	0.0915127548	0.3652851868	0.160653562	0.04835866268	0.0408947799	0.025661263174	0.0222194589275	0.0310873749691	0.0278703708625	0.0199829096248	0.0227979967666	0.0324452542974	0.0371466099189
s	0.0442475376	0.060950668	0.212605641	0.363537104	0.113535589184	0.023725008327	0.0238043983494	0.0219162069216	0.0198834937464	0.0213082621394	0.0187223413115	0.0204010026436	0.0231596542232	0.0322030384761
e	0.038892421354	0.05289104246	0.1802608014	0.2905198108	0.094944264	0.0703827194	0.02579874136	0.0229114706812	0.039817734192	0.0361038167023	0.0215524343187	0.0241991467781	0.0401881591973	0.0615375281025
t	0.04011195794	0.047927717726	0.1203722216	0.337011342	0.21227621612	0.0510160204	0.0270502328	0.0202579214315	0.0206730172641	0.0238925327043	0.0196676049191	0.020859553206	0.0238343815496	0.0350494769003
t	0.0300763844	0.03369835998	0.061469731	0.3572070688	0.1085525218	0.1352479006	0.03455076792	0.02803643692	0.03660262786	0.0279868227768	0.0198088115874	0.0201724082392	0.0448081750161	0.061782032967
à	0.0248703962898	0.031429690814	0.09802598152	0.30173386	0.105788102	0.1387448112	0.0263353551	0.02921367296	0.04355437936	0.0337593819608	0.0216344150943	0.0219873611919	0.0491031140576	0.0738194225992
a	0.03041488422	0.029729810086	0.0799046638	0.215485389	0.1783938572	0.2697848	0.037021516	0.031392167541	0.0226889302044	0.0256136314959	0.0172019285238	0.0148095726074	0.0200140685845	0.027544900176
n	0.0264141115936	0.0276008386466	0.04649253548	0.1608676572	0.141984711	0.280662492	0.1150166676	0.02973909318	0.0315066717	0.0429142755603	0.0179660810088	0.0180053622995	0.0246672837789	0.036162251366
d	0.0233224414956	0.02410848171	0.038893893192	0.100095793	0.1097538196	0.380032414	0.099258317	0.0456023778	0.043809026	0.0237062907977	0.0145121994704	0.0160969979434	0.0286213357595	0.0521868596824
e	0.0256377800254	0.021648648922	0.066820778044	0.11960845706	0.08439813644	0.280999301	0.125359204	0.03687027426	0.0592856794	0.03567418086	0.0212425454792	0.0227944795273	0.0278746341705	0.0717859514306
m	0.017179739601	0.017484833983	0.025181901108	0.056108092	0.0937754414	0.2225246388	0.234690598	0.0794294426	0.0783086986	0.05720134204	0.022075743918	0.0199144077373	0.0246907217326	0.0514343227796
i	0.022655669996	0.021785488822	0.029140447432	0.07319495992	0.1062575265	0.215565734	0.138967786	0.0806190188	0.1089118994	0.036617105932	0.017536575706	0.02448954603	0.0594575774188	0.0648004963526
