 	se	vieni	ogni	giorno	a	casa	mia	compra	il	pane	</S>
a	0.62095204	0.167468904	0.0414918212	0.022408356074	0.0220379203646	0.020669994944	0.0204830365707	0.0205553086097	0.0205504369185	0.0218106229217	0.0215716093407
n	0.337290906	0.302123408	0.14452042836	0.025919437129	0.0251019441916	0.0261760199257	0.0254622858838	0.0264870310025	0.0278282163059	0.0290632002364	0.0300271145103
è	0.1583801754	0.205717157	0.279205594	0.0766086954	0.038253013488	0.04326581346	0.0328361386485	0.0328224835639	0.0338191468011	0.0444012043749	0.054690397927
r	0.103330263	0.1509893968	0.4361544268	0.1123737434	0.029085170832	0.0297402588979	0.0250477393549	0.0269588984395	0.0224723580203	0.0261657151237	0.037682074886
k	0.13690064884	0.2540384704	0.3144603412	0.075048686	0.03080047094	0.034045691142	0.0244767086051	0.0269635890446	0.0238060844395	0.031527140779	0.0479321064753
e	0.2485480798	0.1279836562	0.2429682936	0.11710566941	0.0420128469661	0.0515526912302	0.0320100819417	0.0374581783122	0.0300362776713	0.0310968076609	0.0392276680614
s	0.0608345146	0.1513915258	0.414376198	0.1513561006	0.0368348495192	0.0293219285034	0.0266803560414	0.0267632476829	0.0267613157505	0.0305502507521	0.0451295556087
e	0.08057018244	0.1332056772	0.314212926	0.145816494	0.063494297	0.0558672226	0.027105354238	0.0234532097246	0.0358504558212	0.0519626339914	0.0684617092915
k	0.0700753264	0.0982780242	0.246688508	0.329122384	0.04602382648	0.03298467394	0.0227907299102	0.022070594079	0.0235790056328	0.0275906562578	0.0807962167584
a	0.069638750168	0.106947942968	0.1271234884	0.325612732	0.0976540574	0.0975630664	0.0320170509	0.027827280093	0.027838135664	0.0320192373347	0.0557583339848
i	0.051477816	0.0615932154	0.1331309694	0.357735206	0.1489693566	0.0511867278	0.0288484646	0.0261042994442	0.0275974079094	0.029695801014	0.0836607423673
m	0.0276238898872	0.030378283292	0.05814003738	0.3021034756	0.1966256826	0.148196856	0.0336880368	0.0600606942632	0.0505653738183	0.0231835310281	0.069434300814
è	0.0436925090942	0.0463336379488	0.05456532302	0.170707697	0.259834906	0.159855874	0.0478939446	0.077545602288	0.05919799474	0.0249213232946	0.0554511338075
