 	se	avevi	visto	tempo	il	tempo	non	fossi	venuto	che	ti	bagna	tutto	</S>
a	0.667761638	0.128507728	0.021910165624	0.01884253096	0.0159220578034	0.017844724332	0.0172949720209	0.0164243163685	0.0157850606246	0.0157430915793	0.0157914101373	0.0156627420252	0.0163867925891	0.0161226937924
n	0.549102382	0.1597240632	0.064498989128	0.0211431834201	0.019581032635	0.0192329818418	0.0182006809075	0.0191908198209	0.0186767979301	0.0199120818482	0.0219953738651	0.0169891400966	0.0277109758055	0.0240416251782
ì	0.1056176382	0.3276968548	0.243422946	0.0383954158	0.02756054278	0.02240777479	0.0193913306975	0.0230421937951	0.024058385609	0.0244693511306	0.0245365625619	0.0162374084982	0.0473404891094	0.055823031067
c	0.0709449176	0.331079806	0.375914124	0.0382176652	0.02072786046	0.0163305546874	0.0155304794682	0.0173289096055	0.0194619904785	0.0178208317063	0.0176969917538	0.0155499194962	0.0224684594326	0.0209274738568
h	0.0624471188	0.1795314596	0.4691133312	0.0345103604	0.025115676884	0.02047237631	0.0179169413038	0.0213374955844	0.0339882129908	0.0223837655843	0.021161984885	0.0169528623559	0.0426705135809	0.0323978731976
e	0.2578354368	0.2122292034	0.2517233122	0.046485755114	0.0353683923881	0.020962601967	0.0183789101394	0.0227393712907	0.0226481144439	0.0218864487496	0.0217348342223	0.0185468829951	0.0272213483576	0.0222391951098
t	0.063195198	0.112087203	0.53630115	0.0601184424	0.028414086468	0.0223588861994	0.0225417420719	0.0201897886339	0.0206234916243	0.0202387193009	0.0203122706592	0.0183718228103	0.0265822687551	0.0286650012517
o	0.086950886886	0.118753158	0.453346826	0.0666360852	0.03731332312	0.02592669672	0.0264952547708	0.0229312842004	0.0254496160377	0.0218764366318	0.0217892102939	0.0185605872453	0.0339597184676	0.0400107892679
r	0.0494636648	0.0792392296	0.318694178	0.258869044	0.0507902584	0.02414407008	0.0276557609935	0.0219963616596	0.0242307858271	0.0215758675556	0.0216386541208	0.0187730369914	0.0311899211532	0.0517390977492
ì	0.03719178804	0.06518051328	0.341161194	0.2004525268	0.0669756984	0.02714288826	0.02315237925	0.0250119735356	0.0304210749668	0.0255159784384	0.0236560528049	0.017578764909	0.0392581313162	0.0773010650817
s	0.05012579828	0.055696379	0.242292602	0.257544982	0.160517054	0.02455670672	0.024862301578	0.0251611206752	0.0310387237393	0.0212490067037	0.0195395467317	0.016893056718	0.0319566853416	0.0385661327549
o	0.027957332384	0.0591535368	0.2895041346	0.2330213366	0.135531739	0.03321269612	0.026440989196	0.0308455872719	0.0281677790576	0.0174838629351	0.015855794781	0.0239255053734	0.0391722360991	0.0397274993953
n	0.036109224468	0.0429610484	0.1216170982	0.2939797652	0.285709374	0.0378582998	0.02747240966	0.0227707686868	0.0233208691587	0.0192933721116	0.018917643799	0.0165822232527	0.0218119024937	0.0315960246547
t	0.0274858680667	0.03189585856	0.0747275206	0.263556	0.3404741792	0.057478468	0.02995938914	0.0369812159912	0.0302409720915	0.0192366554681	0.0185947850208	0.0156600734554	0.0219999959065	0.0317090239989
