 	quando	venne	arrivò	Giovanni	Anna	ancora	aveva	di	cucinare	</S>
m	0.701709717	0.08004891657	0.0423081920114	0.0267476286	0.0248602253149	0.0244131476553	0.0248041694481	0.023913161071	0.0250178698925	0.0261769422417
ò	0.4392863394	0.101667579596	0.0737574304191	0.0468600157957	0.0481066559557	0.0407607002837	0.0426991048836	0.0493665966051	0.0576822614048	0.0998133298023
t	0.58765161	0.1936423328	0.0367773735726	0.0269439079546	0.0240207853179	0.021828025066	0.0233890730563	0.0252910108311	0.0257449912929	0.0347108246275
t	0.397542528	0.2842829824	0.081067969248	0.0390239011394	0.0408910792675	0.0282581360592	0.0299474712123	0.0307630828078	0.0351949430369	0.0330279900252
i	0.3318080008	0.22117533083	0.148195748961	0.0536122430742	0.0513167624093	0.0369806064174	0.0359479564045	0.0408522978171	0.0402765682302	0.0398344337232
ì	0.2754753612	0.37291427	0.08054850664	0.0453515918724	0.0362453367299	0.0347111726569	0.0351446053647	0.0372500306284	0.0390874983506	0.0432715965801
r	0.115945777	0.5817677212	0.1050564854	0.0313916017476	0.0271836694774	0.023039187061	0.0297624122697	0.0232365003586	0.0245363833646	0.0380802673111
t	0.150677414	0.434236327	0.1818003352	0.04111401728	0.0360518015126	0.0302542186012	0.0307100254707	0.0262609153572	0.029822609321	0.0390721826348
e	0.2971836402	0.231665194	0.17642916942	0.0669542483972	0.0521362846427	0.0433665449326	0.0315737483924	0.0327132949177	0.0335795583058	0.0343983268361
è	0.0828716568	0.316309	0.282994264	0.06029776496	0.0421040192192	0.0410089495805	0.0395231268796	0.0424140471132	0.0412340076378	0.0512430747859
t	0.0420771232	0.179267108	0.53734574	0.053937472076	0.0309951340628	0.0248982564145	0.0372596612997	0.0238895377295	0.0240270744921	0.0463028179679
t	0.086000335	0.256678142	0.321558702	0.0946202896	0.04841418116	0.0405358103333	0.0392087143443	0.0283597800832	0.0324301641843	0.0521939382485
a	0.152095293	0.266412512	0.20635999	0.10404236442	0.072280810362	0.051900688182	0.0368342932855	0.0350040394607	0.0348316416775	0.0402383107413
s	0.0423210056	0.0916079198	0.410340256	0.1974054592	0.03882152828	0.0424420626386	0.035268874236	0.0463914223786	0.0339189833041	0.0614826017971
e	0.0295945272	0.0670589208	0.347393735	0.20765033	0.0626999194	0.0525831919489	0.0501171686463	0.0385682003954	0.0535228809585	0.0908112330537
o	0.03302403298	0.0540984936	0.1738797072	0.456778368	0.0672784292	0.043744912042	0.0326887985357	0.0393434589754	0.026247529495	0.0729163001232
G	0.026152702492	0.02743960194	0.098793516	0.390520796	0.1660463808	0.07451860016	0.0491583693332	0.0662849312044	0.0289710490611	0.0721140226206
i	0.09162857332	0.09848506306	0.172229582	0.2588389264	0.0861904678	0.0713680968	0.04469725334	0.046106631924	0.0402813540592	0.0901739834617
u	0.029750764828	0.04970540436	0.1651940392	0.37646279	0.1375304204	0.04114220818	0.037467672164	0.038020478335	0.0297764862954	0.0949496107799
v	0.02515478532	0.03174858874	0.0803298248	0.1743815874	0.2638830136	0.1072634384	0.05367641518	0.102235586447	0.0477419716689	0.113584882326
à	0.0783910502	0.095606517	0.106637149	0.204419311	0.122007815	0.085051417	0.0624978054	0.0628698687	0.0487741149148	0.133744769986
n	0.0190522264	0.0340128286	0.0911836854	0.2947228894	0.2866914372	0.069797643	0.07332746052	0.022532947642	0.0334636305764	0.0752151497571
n	0.0272673678	0.0686359978	0.0818078796	0.2062543046	0.2673626234	0.0672407472	0.0788961646	0.03222516646	0.0506982143549	0.119611364643
i	0.0439194455	0.0295986549	0.0794065824	0.257088374	0.2389126476	0.0876984108	0.0940957446	0.03225241538	0.0402665514404	0.096761311508
e	0.01322812386	0.01708314472	0.03156702	0.207503299	0.2398371434	0.196569354	0.1219466536	0.0528655748	0.0275697459574	0.091829802568
A	0.016034969456	0.01551034527	0.02012931452	0.076019857	0.3110445586	0.2516862398	0.1067654344	0.066605886	0.02555700485	0.11064647272
n	0.01200604846	0.02102189744	0.057885171	0.177534742	0.297455476	0.1506873216	0.0885322966	0.06119369214	0.0397412857708	0.09394210186
n	0.0277861372	0.0327463214	0.05258967388	0.1189141126	0.2510322774	0.189204096	0.0956516782	0.06086516806	0.0443954866	0.126815193516
a	0.0414322256	0.0231872508	0.03148474548	0.0897524161	0.3339138744	0.1366211294	0.120129957	0.0452348626	0.04552263774	0.13272090208
a	0.009370236466	0.010681988126	0.01352489844	0.04649338486	0.1475121524	0.252459493	0.167991786	0.136581288	0.058873106	0.156511933
n	0.011254386038	0.011796526142	0.01363280872	0.03854690856	0.1389293348	0.2453610416	0.166143582	0.1552713908	0.0601141228	0.15894987344
k	0.02134784948	0.02308823088	0.03193507308	0.0569407708	0.1284456528	0.1853409696	0.1879769114	0.23249261	0.052770351	0.07966159706
ò	0.13609755238	0.018724850874	0.0190837984	0.03757433272	0.1117014382	0.11363499062	0.141273108	0.1703552352	0.07235972696	0.179195156
r	0.00818986914	0.00889522804	0.01351675946	0.0459591725	0.0836798386	0.1395091764	0.210874468	0.152655306	0.1119827584	0.224737334
a	0.0081171158	0.01250360846	0.01705398016	0.03465921366	0.1031315142	0.2068898856	0.2112468073	0.1439184074	0.065452339	0.1970272936
ì	0.00931376866	0.010355965112	0.01083550166	0.02237149946	0.02935673308	0.08185034404	0.1778876548	0.1842403014	0.1379226052	0.335865618
