 	io	al	mio	fratello	non	gli	lo	scrissi	mai	una	lettera	al	mio	fratello	</S>
e	0.727225296	0.04392365952	0.026012358946	0.0221263260156	0.0188652961362	0.017194986424	0.0160026682627	0.0158862970671	0.0158330161456	0.0158937937264	0.0157162755001	0.0157667905104	0.0158173383351	0.0162860009247	0.017449781467
v	0.595213016	0.106151062	0.0299809328195	0.0188538986667	0.0185423046344	0.0213831706704	0.0187052478714	0.0194873177475	0.0195606113755	0.0208845208291	0.0222387127688	0.0238423294755	0.0260510777846	0.0338867952447	0.02521900597
ò	0.343827713	0.248024986	0.07999390492	0.01920752959	0.0196424621112	0.0272774661587	0.0232464551065	0.0257163334378	0.0257423239125	0.0277536135202	0.0231266454933	0.0245445863223	0.0213040114723	0.0296528859612	0.0609390375378
s	0.175580022	0.56957148	0.046491918848	0.017877908134	0.0167944995962	0.0191872175731	0.0157810985179	0.0179978430445	0.017785156012	0.017918129137	0.0155091908238	0.0182790056101	0.0153499238106	0.0176359179984	0.0182407058329
t	0.2091234916	0.465776498	0.0588324688	0.02410383874	0.01806655166	0.0275895923099	0.0192609623524	0.0208011424454	0.020272458918	0.0211375998393	0.0191442946413	0.0224348632659	0.0192404533237	0.022271738502	0.0319439339006
o	0.2249722757	0.35326615	0.092109919762	0.0390356410803	0.0255153554048	0.0336942081974	0.0221659847115	0.0292038457139	0.0278408159975	0.0287163945541	0.0206592967858	0.0292970267908	0.0205974992996	0.0275416545414	0.025383900922
d	0.0817554414	0.4262010332	0.213426351	0.027247262436	0.0234147847195	0.0250096975126	0.0220093290998	0.0227196535869	0.0220965253638	0.0220837342837	0.0204571953011	0.021087365698	0.0206464073772	0.0246423395946	0.0272028156628
e	0.04486304984	0.33325091	0.239563312	0.07576126798	0.04061648135	0.0333328204472	0.027582693497	0.0283576881597	0.0260399719255	0.0271332991938	0.0206522417412	0.0230307188109	0.0177536532281	0.0219218101	0.0401400117461
r	0.0504233148	0.154712724	0.404290478	0.121577314	0.0375274945	0.0255210849411	0.0216149055796	0.022848829053	0.0235629756454	0.0235359729731	0.0192853832346	0.0195534047908	0.0196622706716	0.0246030621683	0.0312809014529
f	0.03559781804	0.143350222	0.366526146	0.11316337	0.0410425918	0.048432127376	0.030219507958	0.0244354087899	0.0289086805234	0.0291321829355	0.023489203144	0.0238490549721	0.0205217845823	0.0224823742053	0.0488493706804
ò	0.052337607426	0.11679478	0.31065523	0.0589025792	0.03929494891	0.0972643348504	0.0268475020778	0.0416406509639	0.0482857122553	0.0511292716017	0.0201587545276	0.0470244742816	0.0185848951644	0.0244937742246	0.0465854973115
m	0.04883845194	0.1088700308	0.170103241	0.2929574466	0.0735311966	0.07560925406	0.0219814755	0.036416152394	0.0279337212094	0.0302372337483	0.0175789787928	0.0321041222518	0.0169356177248	0.0163207298365	0.0305821925758
u	0.02640369638	0.0596626232	0.2139470142	0.1809925444	0.0749948264	0.10427199724	0.03861352492	0.045419093246	0.0459177434464	0.055783060463	0.0211748603533	0.0577220716017	0.0173955822155	0.0159446070849	0.0417566427794
e	0.03536833252	0.05069492046	0.127594295	0.2296743788	0.2736017892	0.06844210334	0.0395998052	0.0407503489606	0.0210996145954	0.0202741154234	0.0168690512876	0.017627591866	0.0175391579812	0.0183975022557	0.0224667611846
n	0.024082022414	0.02844096199	0.064189748	0.2040016528	0.303341446	0.08955691996	0.1089757346	0.0296892411	0.020209557952	0.019523848929	0.0169066575098	0.0204717226447	0.0323613962486	0.0168170446005	0.0214320543481
t	0.029028867036	0.038696963906	0.0616302324	0.137711845	0.19275656	0.1996581716	0.143448168	0.03724248728	0.029716587184	0.026063760674	0.0207847359148	0.0196553282289	0.0190615365906	0.0161300310089	0.0284146248498
u	0.032160588421	0.054393900476	0.12184029912	0.07971991636	0.109087657	0.206419659	0.152217498	0.04618360198	0.0410168714	0.032124633332	0.02272609496	0.025088012814	0.0180145064216	0.021663762692	0.0373429551012
t	0.0224948702952	0.02501848073	0.03598260326	0.144278692	0.198592277	0.112342588	0.209386766	0.0667124524	0.03300074852	0.025369945182	0.0243776905858	0.0265304696481	0.0223513942101	0.0202578801513	0.03330293183
ò	0.017861778456	0.019552452142	0.028676846802	0.0970288612	0.0945002846	0.25257684	0.150710446	0.0970744026	0.0332644331	0.035293969674	0.032037343814	0.03753319562	0.0243065230431	0.0166857765257	0.0628969050499
g	0.020357223578	0.02466799358	0.0400675856	0.0918526477	0.1466368266	0.1043230412	0.1646418194	0.171370956	0.05817648208	0.038265187506	0.0287936502328	0.0363961478188	0.0204448850375	0.012517610505	0.0414880217935
r	0.0158775332	0.018889168276	0.03106630048	0.072561787312	0.1196243552	0.1282115542	0.1995787804	0.1168565718	0.08256342	0.076970868962	0.023618081668	0.040596484168	0.0153695060872	0.0152165198931	0.0429990956647
a	0.0193087989046	0.024276738014	0.03932985882	0.04695331286	0.0553725002	0.118536616	0.3111309	0.1580815154	0.08167727532	0.0491354075408	0.0199992671166	0.01929339184	0.014987282623	0.0166513093093	0.0252656658424
z	0.01753757551	0.018187477626	0.01978959798	0.04965394968	0.0497988648	0.0609981016	0.169733206	0.202544524	0.1498211956	0.0924438098	0.04258746216	0.038037887016	0.0308432492442	0.0175390107574	0.0404840321816
z	0.016427006828	0.017314615916	0.0254056667748	0.039841671604	0.04607319594	0.1212167554	0.214336058	0.114889626	0.115757928	0.11086442682	0.041452856504	0.03468946024	0.0391688474612	0.0188056543874	0.0437563146579
a	0.0180225277919	0.022852557252	0.029499030816	0.025455609402	0.03486239666	0.0544484538	0.24357313	0.10776728	0.133369464	0.10987586326	0.0565675598132	0.0465344347	0.021939197454	0.0211045748438	0.0741280147337
m	0.01164602074	0.012909742926	0.01442811996	0.0257140595	0.02606626824	0.0348036226	0.0815967514	0.1525043756	0.2067302858	0.154291703	0.0855276596	0.05290609164	0.0413741345074	0.0328592990089	0.0666419036726
à	0.01727851042	0.01728379196	0.021702670942	0.03100675906	0.034855234426	0.0791443362	0.10188023892	0.1648176064	0.1350692294	0.16816102578	0.05529389956	0.0547437784	0.057547679412	0.019389051236	0.041826341462
i	0.0082549295968	0.009541944862	0.014439166628	0.036140098094	0.03150171064	0.0351096971	0.0625674966	0.1282411754	0.2478438534	0.201912566	0.0606695064	0.04403961874	0.03117212538	0.0165592464624	0.072006812497
è	0.0073941334224	0.0082688327952	0.01039443681	0.01861505385	0.01815443584	0.02016057874	0.0483069222	0.0822639376	0.1692627124	0.229555082	0.162305337	0.086984005	0.0523033357	0.0201537597	0.065877239498
n	0.0103422947834	0.01035853242	0.0185292544748	0.033281465796	0.0259611662644	0.02416950568	0.0448072793	0.0927429428	0.1612794948	0.2832147524	0.076314366	0.08691733934	0.03994933588	0.014176151512	0.077956102768
a	0.018728216892	0.018627367432	0.0285786128556	0.046931226618	0.030466970808	0.04674047918	0.04436380084	0.0702480678	0.1767696554	0.2409829688	0.0993957916	0.0713064684	0.02049663706	0.0167880234586	0.069575802326
n	0.011692242366	0.012448739784	0.014115880214	0.02825187517	0.01580319443	0.01650658736	0.022197315	0.0372856402	0.0781200876	0.1512698032	0.241823936	0.1402724268	0.094087347	0.0508593318	0.0852654914
g	0.015147172846	0.012590155238	0.0165614931624	0.026137731928	0.0222960358188	0.03347043064	0.0337026006	0.04783461034	0.1286580071	0.1343767536	0.1978853056	0.125288554	0.06049434946	0.01817626288	0.12738046206
