 	il	medico	mi	ha	detto	di	non	mangiare	dolci	però	a	me	mi	piacciono	e	li	mangio	</S>
o	0.7427368528	0.04199524606	0.0222166146084	0.0143525608944	0.0137113805226	0.0126735166907	0.0135542097542	0.0126254418703	0.0125564112816	0.0125988378578	0.0126425705843	0.0126005128004	0.012534708442	0.0125678079636	0.0125348135769	0.0125593896133	0.0125904222901	0.012948753923
m	0.3291517686	0.37571683	0.0372857937095	0.0177437458324	0.0420374496554	0.0138071782497	0.013559370032	0.0140572909785	0.0148058207715	0.0147548666303	0.0151223871508	0.0149391425028	0.0149827981564	0.0149076376242	0.0154041398381	0.014777422351	0.017388827592	0.0195574708812
e	0.334594248	0.2233666386	0.107043197452	0.0442134077	0.03501434199	0.018300736084	0.014042022572	0.0189086171997	0.0189740645567	0.0193160665343	0.0223647057526	0.0212368867501	0.0140400159809	0.0190991306425	0.0177071597422	0.0170893127788	0.0176465272044	0.0370430216689
s	0.182284909	0.4506834708	0.083668173778	0.0251127789758	0.0384232497965	0.0149848141554	0.0145569175133	0.0155078625539	0.0151572948471	0.0158260556977	0.0162013448402	0.0161374011391	0.016306105384	0.0156649486747	0.016858495411	0.017620479845	0.023453296032	0.0215523292588
s	0.1223418032	0.411950102	0.0956719422	0.05701174	0.03704190714	0.01960793452	0.0133352959522	0.0202085079704	0.0201586008541	0.0199291127061	0.0223888601426	0.0228261574614	0.0132090739298	0.0213664170071	0.0185619128465	0.0164039328182	0.0184818412253	0.049504818401
è	0.2804246494	0.2843082692	0.0505901036	0.05389839466	0.0385089996592	0.0259980401904	0.0160461389452	0.0250751602126	0.0251770190203	0.0216253605175	0.0269445728898	0.0274651176632	0.0148996414957	0.0276775389895	0.0174394136266	0.0166510929155	0.0211432495308	0.0261272774106
r	0.0895497756	0.4297953556	0.0788611022	0.137700446	0.045139890996	0.02066153988	0.0147686567205	0.0175509300742	0.0178368801352	0.0205164815789	0.0183133200594	0.018918885917	0.0126210270713	0.0197328263682	0.013264890194	0.0127302179545	0.0133269600012	0.018710604147
e	0.085659682	0.265084633	0.1266668312	0.201399263	0.06334820872	0.02726643098	0.0163679518147	0.0224868010529	0.0219005174066	0.0227979231992	0.0221790386979	0.0234536049946	0.0144115835026	0.0269768991087	0.0149624596068	0.014284514267	0.0149405237966	0.0158131217098
m	0.0585207908	0.1514836922	0.266391046	0.2343910786	0.06521146188	0.037144050401	0.0180330311893	0.0175316705331	0.0138981723987	0.0159758873205	0.015827136485	0.015471619085	0.0139746229368	0.0142806434934	0.0149245682516	0.0141413178982	0.0154940861481	0.0173053767381
u	0.03633961098	0.0555524752	0.23514510932	0.2307561076	0.0400259306	0.0827916114	0.0284309989	0.0352076571738	0.027557357927	0.0210563349598	0.0245296803851	0.0231117817653	0.0145108887525	0.025918341402	0.0176201859006	0.0137063074728	0.0164764193888	0.0712632484722
p	0.028863583	0.0476097342	0.1766893708	0.23823347	0.1007558064	0.1672575322	0.04468645006	0.0282147178479	0.0147849375599	0.018246979489	0.0179538057916	0.0170891351299	0.0149868381738	0.0149384499693	0.0152151890255	0.0149987188457	0.0175204162922	0.0219548642304
e	0.037642707752	0.040777797012	0.20736348684	0.1265156604	0.0635197498	0.2249491812	0.033516748	0.04424415014	0.0297145635	0.0186677823014	0.0253325674074	0.0225060230606	0.0151195142011	0.0258071233625	0.0174727858032	0.0130059721365	0.0155074818191	0.0383367054153
