 	se	la	pasta	voleva	sale	lo	avevo	messo	</S>
s	0.387811776	0.390865952	0.0619011978	0.0267730115532	0.0276436567117	0.0256038625734	0.0255202729887	0.0275392704754	0.0263410090614
e	0.524742282	0.218801915	0.0563885976	0.032703777428	0.030545826378	0.0305156803323	0.0329366834658	0.037601271059	0.0357641191635
t	0.219023344	0.472305072	0.106635465	0.0399056413277	0.0300689763858	0.0298622797104	0.0307592601384	0.0371421738558	0.0342977931374
i	0.1147961743	0.3427104108	0.185317224	0.0606401344	0.034495741	0.029860108498	0.0363852020799	0.0743077693801	0.121487241746
p	0.1002396242	0.418801604	0.26063724	0.0395498496	0.0283189600646	0.027683938869	0.0293743078082	0.0376286108911	0.0577658941625
à	0.08544747546	0.2862746112	0.26373038	0.0682567634	0.0448004156	0.036116402012	0.049297929909	0.080236661706	0.0858392957192
s	0.05138713214	0.2549293148	0.389137094	0.1430558884	0.02270778442	0.0186918543931	0.0221450515997	0.0238378684257	0.0741079841184
t	0.05623773144	0.2505465348	0.303404366	0.1586146122	0.02991951854	0.027664232598	0.0235583501416	0.0399047108334	0.110150048878
a	0.0752243073	0.1430089562	0.4173522	0.1490492936	0.0574764159	0.0329758096303	0.0392849971039	0.0385926164927	0.0470353676595
ì	0.03505995062	0.0922070946	0.247495208	0.346493984	0.0799811512	0.0352836073308	0.0391885085084	0.0400964475525	0.0841939503341
t	0.02536181431	0.05293952974	0.1741241048	0.4712412736	0.0903703628	0.024504868954	0.0281596671726	0.0334912602719	0.0998071495311
e	0.03854522302	0.05589504596	0.0691632216	0.469884089	0.1130174742	0.02514718464	0.0179437951189	0.0344987429489	0.175905352499
l	0.03499720232	0.05068374686	0.07677005848	0.2146841648	0.356185092	0.0864396684	0.0569669011608	0.04519209215	0.0780810825643
e	0.0418656835856	0.05031402236	0.0514076869	0.223620932	0.25803628	0.124172849	0.03525041256	0.047531779088	0.167800256972
à	0.025028840432	0.0376696404	0.049573789908	0.12398650606	0.2931691668	0.248925494	0.04374826382	0.0531405622308	0.124757732504
l	0.0119929991877	0.016579021016	0.0283822461	0.09581948852	0.4414070876	0.17976354	0.0611718806	0.0751846131512	0.08969919511
a	0.0242963240524	0.019660603744	0.02329590566	0.0784862692	0.3532241706	0.213970508	0.04121107612	0.06489484278	0.18096040544
t	0.02607406863	0.032596127526	0.035692605954	0.051182499646	0.1353962088	0.4071943752	0.0606697556	0.12998576726	0.12120857388
o	0.0179056742149	0.011065190854	0.01627422232	0.03084875586	0.1010819634	0.487684543	0.102258673	0.12710793854	0.1057728437
n	0.0251801271488	0.026990195028	0.028415018914	0.036004666732	0.06613461092	0.2732024368	0.1666139262	0.2288106688	0.14864827854
ì	0.0148038045654	0.012474114468	0.01333498406	0.02796580906	0.0727084444	0.191741686	0.25996602	0.2331422364	0.1738628932
c	0.0111277509356	0.013774134318	0.02048580464	0.03193601454	0.0740737086	0.1387526194	0.360246478	0.2065609292	0.14304253988
h	0.01374841413	0.012801904734	0.01627143628	0.03920361408	0.05984425628	0.1155440496	0.287933455	0.3309584914	0.123694491
a	0.0114672049082	0.007576315828	0.020604256594	0.02126505544	0.0431781216	0.1271120178	0.2878835972	0.356795526	0.1241180206
v	0.007059504082	0.006994036794	0.00920039902	0.010113149008	0.01557918176	0.02736773764	0.219386684	0.448504542	0.2557947316
à	0.0045745494426	0.00423601022	0.0051372795	0.00643637416	0.01127742434	0.02837027556	0.2488807268	0.504955452	0.1861321232
l	0.00465473347	0.0051619187632	0.006001964	0.00767879638	0.015928381268	0.02513202564	0.1116370164	0.605321388	0.2184838402
o	0.0081570905354	0.006733913918	0.0088313184	0.0117276871	0.02451593934	0.03408616182	0.1915872424	0.483801466	0.2305591312
n	0.00858457756932	0.00822648777	0.00878469828	0.01021472586	0.01083097334	0.013329153512	0.0987237248	0.45892823	0.382377484
t	0.007425637542	0.006712420136	0.0072977902	0.00906921951	0.01380273418	0.025775627268	0.156751613	0.542141626	0.23102342
a	0.0257831779372	0.00347581886	0.0129575806	0.01071188226	0.01969212244	0.02969987304	0.1746084428	0.506438952	0.2166321332
</S>	0.009322611502	0.009931924578	0.02989438358	0.014837184	0.01620123172	0.01378017304	0.0798011192	0.484729322	0.341502182
