 	nella	pasta	metti	sale	vuole	il	sale	</S>
s	0.736703629	0.0802015298	0.041303591267	0.0289335619511	0.0288177454574	0.0276545143966	0.0283346078423	0.0280508491409
t	0.673541071	0.1196046814	0.0352435871	0.0314959635166	0.031886411273	0.0305787484765	0.0397673437908	0.0378821554407
i	0.611992418	0.0901839591	0.062961201604	0.038809733562	0.0373494119696	0.0335997930882	0.0607909092063	0.0643128064413
p	0.356568658	0.404083066	0.044882074516	0.0332810066133	0.0326167178374	0.033749865745	0.0473256323007	0.0474930088909
à	0.339358188	0.293292951	0.113551554	0.03704278814	0.04417878698	0.0367993235446	0.068767171667	0.0670089514156
s	0.1470318382	0.539407202	0.1268588442	0.031549073748	0.0425479005643	0.0261472628382	0.0290091280291	0.0574486654571
t	0.1499027424	0.356394534	0.2443679728	0.06177507676	0.041406882144	0.0169067630366	0.0447314440919	0.0845145627316
a	0.103107844	0.356583154	0.2281792242	0.096113195988	0.0573364969262	0.0355813688881	0.0561555284982	0.0669432578614
v	0.0584489826	0.2168876994	0.424543012	0.09130006968	0.055413837228	0.0345026105941	0.0403455573979	0.0785582887576
à	0.04107208998	0.0938015194	0.35903382	0.1721883888	0.09340373792	0.057803646776	0.0703597111245	0.112337062822
l	0.0381037832	0.0869370064	0.4037383372	0.274709686	0.0465466622	0.0312338056366	0.0333145251161	0.0854162274436
e	0.02299375671	0.04048186494	0.40694983	0.263945968	0.0575976566	0.014902830004	0.0466014230653	0.146526836666
à	0.03815904039	0.066407416942	0.1622451206	0.45056178	0.114250075	0.0405099168014	0.0341646014391	0.0937022015317
l	0.01652375467	0.02072095294	0.0891205516	0.47748341	0.20548214	0.0367404464	0.0501481867276	0.103780789154
a	0.016579667166	0.019658604128	0.0755382968	0.393635271	0.210590566	0.03912794666	0.0597254108128	0.185144410677
e	0.034510744372	0.040682591828	0.04941318748	0.1364440816	0.412027892	0.1037481968	0.0692760529574	0.153897147946
t	0.013500460194	0.013668803492	0.02127911732	0.07716085034	0.3351865068	0.216714614	0.221288416688	0.10120118428
è	0.018306003218	0.01820894558	0.02792633872	0.077001426	0.374496796	0.177314776	0.21114717898	0.09559850994
l	0.01155960211	0.01333990422	0.026341881	0.0695686904	0.3467263344	0.21604279	0.24982253044	0.0665984055
i	0.0092821023752	0.011039327528	0.0200991165	0.0706802788	0.3639522217	0.1970639164	0.2448138212	0.0830692882
t	0.013025223782	0.012979786656	0.01397117889	0.017752371272	0.04731054012	0.353195426	0.362409666	0.1793555168
à	0.008255221402	0.00824789805	0.010221995884	0.01684550954	0.0694342236	0.4046303628	0.393086104	0.0892787182
l	0.008186125964	0.008822331554	0.01068183592	0.02106405012	0.05934891006	0.2864581456	0.428960914	0.176477694
a	0.005165555701	0.006287128182	0.008936772288	0.01710260026	0.06172523904	0.286405626	0.46028368	0.154093357
</S>	0.0113562810572	0.011620357338	0.010876659848	0.011414358748	0.01578844272	0.105404827	0.508038628	0.32550033
