 	pure	che	ti	vedo	una	volta	non	ti	dimentico	mai	</S>
p	0.7370788128	0.04867321468	0.0288890380312	0.0265753203113	0.0221739436028	0.0255501709998	0.0224297422069	0.0217841043099	0.021814093973	0.0222054849358	0.0228261258651
ù	0.632503376	0.06579342858	0.050224534236	0.0294020488228	0.0312566309081	0.0437772109068	0.0246621554173	0.026178934397	0.0251550994395	0.0287420599611	0.0423042734671
r	0.3581520252	0.365973334	0.0554861004	0.031809349594	0.0290100550384	0.0292720559209	0.024811160608	0.0267329964742	0.0227409836189	0.0275630147767	0.0284489678623
u	0.44641256	0.27597209	0.0589031449	0.03558859516	0.031482574442	0.0377252468368	0.0218656000058	0.023914383392	0.0210272714041	0.0236893348548	0.0234192755949
k	0.101330168	0.567837662	0.1156689944	0.0278882529	0.0265008154264	0.032094818786	0.024436877431	0.02397000802	0.0239954793541	0.0253718141033	0.0309050990832
a	0.1106381704	0.457872736	0.1408821628	0.0556507746	0.04279611402	0.06991726932	0.0226171974094	0.0241059989171	0.0213538871709	0.0237435613712	0.0304221334706
s	0.0777921668	0.326360728	0.340148318	0.0492987338	0.0276356091	0.0440814841788	0.0247429400164	0.0241620340046	0.0232466084542	0.0269717028654	0.03555944358
e	0.0498500602	0.272785556	0.274567866	0.1449239128	0.03679374206	0.059417745114	0.0262859510328	0.03475380977	0.0243270449259	0.026401976541	0.0498924078064
t	0.0553280523	0.153270392	0.388253586	0.115202559	0.0708824632	0.049840849493	0.0261908990151	0.0266941749387	0.0232837710469	0.0270875788644	0.0639655872834
o	0.03343144174	0.0621744588	0.2990184676	0.3035507244	0.05161566206	0.03927816154	0.023319374944	0.037301590509	0.0327966456582	0.0344241790499	0.0830893550256
r	0.0378157453	0.10870352	0.2638646296	0.147946616	0.1893765338	0.052038223456	0.028822746224	0.0296465763641	0.0275879346373	0.0307318056084	0.0834656095578
ò	0.0306108475	0.048893276	0.218624375	0.3472112992	0.0762701398	0.04768963474	0.02833004588	0.044615178548	0.0266937878872	0.0423201428065	0.0887413103739
m	0.02852962936	0.0628388602	0.1222566322	0.2594202226	0.310218878	0.04299530602	0.02565922082	0.026929453428	0.0169275435534	0.0268331920563	0.0773912968205
ì	0.02830213094	0.0467494696	0.131166187	0.351891622	0.189731608	0.04720734436	0.03217659636	0.03694082404	0.028246798618	0.0350942756429	0.0724930351095
a	0.02366577342	0.0472573908	0.083362499	0.2817479958	0.35991412	0.0453748272	0.02470808966	0.021671790206	0.0164227009588	0.0176799375889	0.0781948014478
f	0.018316648732	0.0245682456	0.0448241603	0.1651768606	0.4503644872	0.0654971494	0.064600511	0.02916603132	0.026553655974	0.0247916626126	0.0861407574223
o	0.02978118188	0.035840348612	0.05479631536	0.150731736	0.24954387	0.1310760226	0.0921609556	0.0596760722	0.0698487622	0.045727289752	0.080817465578
r	0.023174316162	0.02818102062	0.03379121276	0.075488297	0.2351783756	0.1593471768	0.1610957292	0.0790930368	0.0279217968	0.026447708012	0.150281047838
à	0.02858709725	0.030243418414	0.0374812793	0.143396343	0.2507773182	0.1399107718	0.0730000052	0.086954156	0.0651889762	0.04020785856	0.104252845386
e	0.02432852087	0.029045054328	0.03283915408	0.0822481358	0.3115945708	0.0843061506	0.1546331986	0.087893616	0.0308518934	0.0196164704	0.142643324928
n	0.0116889991772	0.0130628953	0.014561428957	0.0513190645	0.131142866	0.1230136554	0.2209960386	0.1673370656	0.0888826656	0.0434433978	0.13455201542
s	0.02034108138	0.0226294558576	0.030497418952	0.06220395784	0.096250246	0.0449386436	0.13820955	0.219515616	0.1927155248	0.0631031094	0.10959538148
e	0.04221927455	0.034056834118	0.029098069076	0.03798542538	0.079052172	0.0388959468	0.129757594	0.174129926	0.214510512	0.063518143	0.156776063
s	0.010875510596	0.0112541912	0.0121846022788	0.018672286112	0.03393319946	0.0372293228	0.17716999672	0.160952707	0.172869504	0.1532483384	0.2116105436
c	0.00943239574	0.0092228130034	0.009843019122	0.03068006414	0.03607239466	0.0312859817	0.0801695156	0.165634006	0.423289536	0.0743402769	0.130029908
e	0.02151566712	0.01642732768	0.01840419938	0.03866892924	0.06137450774	0.0301911428	0.066239414	0.152198469	0.2405146984	0.1633515034	0.1911140364
r	0.004974750734	0.00595203856	0.00749338677	0.017858115516	0.02121677436	0.03620010312	0.07674783566	0.1275962148	0.2783021314	0.149413882	0.2742448738
r	0.00996503046	0.00884789325	0.0091054997752	0.02438667276	0.01540746156	0.0203034197	0.03909570906	0.0868221596	0.412425728	0.09990005896	0.273740355
è	0.02874525526	0.010136203314	0.030721800252	0.03472780748	0.0206752091	0.0211640962	0.0240404422	0.1181933528	0.2305259254	0.1922626016	0.2888072268
o	0.01052034144	0.009526232062	0.009798264348	0.014245441508	0.02975382188	0.0189846076	0.05383598294	0.0818243448	0.2401715602	0.2684075108	0.2629317638
m	0.008776947194	0.007135496218	0.007290468176	0.01124366447	0.01492521112	0.0081970473	0.02549366986	0.0832420166	0.160243816	0.385992028	0.287459584
à	0.02256660548	0.020735959324	0.02118317892	0.0304790064	0.0373469621	0.01420283664	0.02187072686	0.0619774722	0.280455296	0.2463405252	0.2428412282
i	0.00763045164	0.006817960894	0.00704417554	0.01356972977	0.03478540062	0.013488944	0.02106974714	0.0464792218	0.183733898	0.368566462	0.2968138548
</S>	0.015507649014	0.0077518403576	0.0078055372476	0.0113013449124	0.013383667143	0.0088504153	0.015292141118	0.02650840244	0.0910522347	0.426139556	0.376407126
