 	noo	abbiamo	deciso	che	oggi	avevamo	andare	alla	spiaggia	con	mio	fratello	però	lui	sapeva	che	faceva	freddo	e	non	è	venuto	ma	ma	lì	che	il	mare	non	mi	piace	quando	fa	freddo	</S>
e	0.6905930354	0.0213975702	0.021993554462	0.010613988877	0.00837694380852	0.00880410664229	0.00824123257422	0.00816871916091	0.00815744036423	0.00825862956478	0.00816027512492	0.00817076064055	0.0081701975648	0.00826404129561	0.00818844798899	0.00820063032273	0.00837187799941	0.00815096876077	0.0082730854045	0.0082187033209	0.00815251847288	0.00818660723953	0.00817611426685	0.008169855942	0.00816679677282	0.00813942265148	0.00813683433724	0.00815289326238	0.00814997308042	0.00814225731526	0.0081486324207	0.0081427135408	0.00815871727449	0.00830139605817	0.00890095760915
m	0.5214345206	0.14539253894	0.017377829966	0.0116605519181	0.00931664671444	0.00945400921505	0.00984605810895	0.00910185215699	0.0095265918218	0.0111406745117	0.00960123804058	0.00934982851829	0.00918482149609	0.00934470816045	0.00934688037887	0.0102783370831	0.0111836362074	0.0094185509547	0.00906678069044	0.00885767051706	0.00922721466558	0.0115479823808	0.00911720201481	0.00869633182571	0.00997383054812	0.00911644519587	0.00883196364985	0.00841744631285	0.00813824711085	0.00937430522394	0.00914644288655	0.0110348307391	0.0111251686549	0.0135802680269	0.0127886229741
ì	0.189339447	0.3201703512	0.067337133	0.01735281868	0.012877092005	0.0115277471098	0.0119203878692	0.0130782661212	0.0138527162836	0.0136910807929	0.0128074998327	0.0118165927674	0.0131623183401	0.0134741892076	0.0131812879745	0.0133354265133	0.0124531820611	0.0140253628164	0.0126307554976	0.00961773415421	0.0124282298551	0.0119455293481	0.0129302905493	0.00949472101485	0.0126008857738	0.0113271740044	0.0113143544215	0.0114700267132	0.00841556938762	0.00988198717132	0.0113924886275	0.0119276867252	0.0133898380498	0.0156418216326	0.0381879682837
d	0.1718345438	0.4301190196	0.04054991306	0.014029628663	0.012942508718	0.0137449992491	0.0130358567987	0.0122040665822	0.0116728038078	0.0140084691707	0.0111831237578	0.00732095834678	0.0112230736925	0.0114774269834	0.0125898663317	0.0129471676757	0.0112675862809	0.010992829812	0.0112303548402	0.00719389793584	0.0102041252261	0.0149654279199	0.00982857713198	0.00670074777989	0.0133428503162	0.00858845163332	0.0100430439403	0.0119735803953	0.00672225113251	0.00791667621698	0.011001685985	0.0128518352221	0.0101551370476	0.0119895258025	0.0121479640674
e	0.1509985014	0.3155839648	0.0666038668	0.021666160155	0.0181457564976	0.0155800963512	0.0165979893049	0.0168671414111	0.0163856064744	0.0180177490803	0.0145091270469	0.0115108416992	0.0156483792827	0.01629462784	0.0159432920669	0.0171705278907	0.0135849648618	0.0145573205018	0.0155312324829	0.0105619811404	0.0131513005598	0.0172975727432	0.0131879618319	0.0107230497787	0.0178774100576	0.0100388743993	0.0117346824752	0.0158595982612	0.00795685399891	0.00840249149478	0.0125736165492	0.0136364320249	0.010607975333	0.0135508452716	0.0216422968979
c	0.1010804794	0.3977333608	0.1423803192	0.0177376875725	0.011174126745	0.0125905170341	0.0138525671989	0.0111926098585	0.0108964587936	0.0113596399801	0.0111426629222	0.0118457063928	0.0108832234249	0.0129496205903	0.0101236373378	0.0118347848317	0.0156632507459	0.010818380475	0.0110278181659	0.0108834791497	0.00993433824609	0.00989629248301	0.0107402113998	0.0109121460902	0.0107773429607	0.00894651142027	0.00887226005101	0.009761028427	0.00965420939154	0.0094687838267	0.00862765552848	0.0101548853092	0.0102692842167	0.0124460474379	0.0123686149865
i	0.0427911264	0.2083301532	0.3270911474	0.05106047988	0.01340301388	0.0155205178698	0.0132088993136	0.0121015160824	0.0122467314286	0.0140181470174	0.0122877587812	0.00916077380666	0.0119980997223	0.0120108056811	0.0119439931578	0.0130562108959	0.0125819584357	0.0118655701852	0.0119664018721	0.00901357527183	0.0117944476534	0.0151444862401	0.011507692507	0.00822827608024	0.0133050635088	0.011151556733	0.0116343560984	0.0123149294729	0.00789160651523	0.00936374950142	0.0122409236525	0.0105650744599	0.0103514561776	0.0126488132539	0.016200882813
d	0.0541172953	0.2465991412	0.2847408316	0.03717666407	0.01432127322	0.0120623095968	0.0144954392786	0.0132285432258	0.0129216225327	0.0134530832786	0.0131404244433	0.0139971513705	0.0129421705542	0.0144739538703	0.0105039151444	0.0128650046378	0.0147277299201	0.012485036026	0.0130806627238	0.0129532756604	0.0113415541579	0.0112378299869	0.0125375719676	0.0129696035647	0.0124643479894	0.00950560019207	0.00948970727518	0.0113495073145	0.00991535314496	0.0091201405612	0.00896152445403	0.0094357139119	0.0106194899126	0.0124891859166	0.0142773963356
è	0.02479481306	0.1267459946	0.395576295	0.0767023194	0.0182258265	0.0224146958448	0.0135753544516	0.0116313559343	0.0116533301828	0.0136706368752	0.0117398663926	0.00882857790247	0.0112403295303	0.0112787051649	0.0115771275065	0.01243838648	0.0118920405718	0.0111666940563	0.0112936463269	0.00906746247782	0.0110987347612	0.015619253161	0.0107568430388	0.00871130013491	0.0131825060564	0.010531217377	0.0113792962222	0.0131449427666	0.00813564836435	0.00868463005643	0.0135278923991	0.00977676185469	0.00926041920469	0.0134144397682	0.0172628300049
t	0.04695313834	0.133466277	0.3567718386	0.1000815232	0.03613847982	0.014741733303	0.0125842388201	0.0124446684598	0.0118641587287	0.0137142647004	0.0114618259413	0.0103674067888	0.0114726813422	0.0115799270092	0.0120227947253	0.0121752493599	0.0111991445021	0.0111561240668	0.0113834972026	0.0102360299526	0.0104816252135	0.0134848783739	0.010626481121	0.0098839915304	0.0130750692988	0.00884769564129	0.00939143861375	0.0116469131191	0.00876031445173	0.00727291560905	0.00945532804382	0.00900744548077	0.00725402973582	0.00817673718051	0.010820132647
