 	le	migliori	canzoni	le	puoi	scrivere	la	notte	</S>
a	0.740218928	0.08088724268	0.026469813428	0.025460670785	0.0254551547329	0.0251458556653	0.0251512760159	0.0256965548438	0.0255145031478
k	0.592817892	0.1809005122	0.035976797027	0.0298229154239	0.0281414342481	0.0313598872292	0.0317746466923	0.0351094582332	0.0340963868824
à	0.268707014	0.245117096	0.158396259	0.04856591178	0.0503551201443	0.0365394590152	0.0497860239662	0.0651081006269	0.0774248250091
j	0.215975388	0.33161592	0.21818643992	0.0343645705148	0.0429812930822	0.0269179580921	0.0411307779463	0.0430415993942	0.0457860529543
o	0.2460667648	0.284337534	0.172641304	0.073604491778	0.0617098765298	0.0288923701803	0.0378163591573	0.0391390052669	0.0557923854061
t	0.154801084	0.388227452	0.2128102344	0.052467637095	0.0400269978989	0.0353120055326	0.034955083451	0.0367093483566	0.0446901174091
r	0.072655255	0.1643252146	0.35188987	0.10913885734	0.074844926239	0.0480550918366	0.0463385561851	0.0505038430114	0.0822483224371
a	0.13506909	0.244541882	0.2932638336	0.0800272275376	0.0715637972327	0.0292328029589	0.0435322904595	0.0482008480336	0.0545684479435
ù	0.0958486872	0.1700570572	0.347174894	0.1534514736	0.0521624592592	0.0375192982164	0.0377725270405	0.0399120477441	0.0661017015695
d	0.04400144452	0.1046186188	0.431907146	0.153297514	0.084229297442	0.027348034134	0.031395973269	0.0436838918685	0.0795179811227
i	0.039037494	0.0685817012	0.26793817	0.242052868	0.15595199748	0.03870916488	0.0517941741241	0.0567361068126	0.0791985044703
a	0.03831344972	0.0474588534	0.0899985922	0.5655556824	0.0841565662	0.03753115963	0.0284147504329	0.0260564489026	0.0825144695
a	0.03139334155	0.041928564994	0.03661511572	0.5550842446	0.1266701012	0.03561460426	0.069650879406	0.0273622511052	0.0756810137149
s	0.033539580678	0.03859161956	0.03440545248	0.40620197	0.205659112	0.06590278012	0.0712480557	0.0391391669374	0.105312186443
ò	0.023893460074	0.0314423594112	0.0329998289	0.189994079	0.395438163	0.0864470226	0.09714568602	0.041469138372	0.101170144388
z	0.018138280932	0.02300382324	0.0411498884	0.1816370514	0.3862253274	0.1020499666	0.0971290948	0.0555217941134	0.0951447238353
i	0.012931787814	0.016207428474	0.02904899346	0.180381627	0.345551456	0.1330953235	0.06585449554	0.0701479334538	0.146780921263
g	0.02172189479	0.022549084836	0.02621423686	0.073179248	0.126128621	0.315191314	0.2042733652	0.06202970134	0.148712608992
r	0.01573427162	0.0192323713638	0.02077447456	0.0558516316	0.2467828704	0.1653469276	0.144621974	0.1036559356	0.22799954738
à	0.014818030426	0.0222739763162	0.01703764484	0.0359138584	0.095526513	0.437498564	0.14419022	0.059556342968	0.17318474921
t	0.01293987788	0.0138527637032	0.01598039058	0.03912221196	0.0883886936	0.2158808826	0.2678621814	0.1683469674	0.17762578372
s	0.008756969768	0.0138924401474	0.01405555124	0.034784425	0.1269178476	0.208484772	0.259479456	0.1373798778	0.1962487078
i	0.007440386554	0.011243895732	0.00746568114	0.0263064286	0.0436067855	0.2949845848	0.2483795802	0.143070516934	0.217502018548
i	0.012001054638	0.010310660384	0.01152601874	0.013220094396	0.01938534287	0.0660024934	0.3010597886	0.37204514	0.19444934
n	0.0070949527526	0.0070914294876	0.007311289798	0.0102695448088	0.01448492262	0.09357153053	0.31048088172	0.3784205168	0.1712750856
ì	0.008623209514	0.00943764786768	0.01119321244	0.01907857494	0.03386320306	0.0749210774	0.2964333206	0.300095149	0.2463545054
t	0.00679862426	0.0068007167244	0.0072577456	0.012092926226	0.01283613066	0.03641737174	0.1868135464	0.60384807	0.1271348792
t	0.00806190374	0.009148298812	0.0109480964	0.01545813639	0.044762651	0.06876088996	0.216247044	0.417529358	0.209083618
a	0.011223500217	0.0161284972814	0.006750971098	0.011308011353	0.009057332066	0.07889139614	0.2100727276	0.426442928	0.230124555
</S>	0.012170513618	0.0056856304216	0.010668017552	0.006413086264	0.028502499108	0.012793569252	0.132158528	0.434403498	0.357204736
