 	i	bambini	non	possono	mangiare	il	gelato	prima	che	che	mangiano	</S>
t	0.669086306	0.1312735646	0.0242365948	0.020309605542	0.0194023755308	0.0193678566851	0.0192862853091	0.0193513534202	0.0193258901583	0.0193386718725	0.0193419902986	0.0196796009957
a	0.616218244	0.1227209424	0.03264966626	0.024159907354	0.0217917940324	0.0219787910305	0.0223483746502	0.0265196767143	0.024903030347	0.025804106863	0.0337574670619	0.0271480054168
p	0.254065206	0.462541082	0.032569167674	0.0211577174487	0.0212841366242	0.0197947845427	0.0210628337527	0.0212657687236	0.0201498321335	0.02141247788	0.0414841148845	0.0632128381848
e	0.2600046212	0.289661574	0.0501821118	0.096743574	0.0334640219844	0.031413721397	0.0293370178137	0.0329450780441	0.0317739380076	0.0270360648985	0.0545579653179	0.0628803159318
d	0.180600064	0.441281268	0.0813976282	0.0347605024	0.0282432718928	0.0254757039655	0.0289578149872	0.0277939043479	0.0254833578073	0.0274850774833	0.0449257114744	0.0535956857044
ì	0.13390158	0.345482804	0.0715943592	0.0954916084	0.041986445084	0.038155988832	0.0287204697163	0.0344589170153	0.0403422968901	0.0312241489979	0.0632697533665	0.0753715527498
a	0.0815330956	0.324908023	0.256108411	0.1263130198	0.026500614084	0.0229357779334	0.0311670186549	0.026989189282	0.0246956466528	0.0197688402104	0.0276268951255	0.0314536338167
e	0.0564138192	0.1501211458	0.398309412	0.145592906	0.0284322257972	0.0237814364917	0.0314553841804	0.0231504094738	0.0219463804626	0.0232439951524	0.0343943266473	0.0631587291017
s	0.08216154562	0.13005016387	0.2239745608	0.285705868	0.03584820914	0.028143451108	0.0306825025544	0.0280614808178	0.0267979862838	0.0372857163457	0.0401097086978	0.0511787230818
ò	0.06026980804	0.08486734168	0.0736696084	0.3378197276	0.1106364592	0.0548699702	0.04457947038	0.0480927514627	0.0315133471283	0.0298696052648	0.0440312512338	0.0797806232677
z	0.043116364	0.08131418504	0.1811293014	0.388961112	0.03842884614	0.027908222605	0.0477246344594	0.0420916584194	0.0294544814743	0.0249856002037	0.0368759602612	0.0580098369388
u	0.05521566974	0.052200028	0.1401254386	0.327522824	0.1372902926	0.06920860351	0.039879001514	0.0403427015388	0.0339834891292	0.0217135207844	0.0357059645038	0.0468124906628
n	0.06185385044	0.068220684046	0.1936908112	0.120651878	0.255240068	0.062374894786	0.032582539982	0.0323532212318	0.0181567728162	0.0193405283521	0.026755052954	0.108779755639
e	0.037620209694	0.043825026736	0.084797148	0.1442254236	0.3326595992	0.1351975316	0.0426530963	0.0340434493442	0.0297067535171	0.0283733970377	0.0372379031729	0.0496603975811
f	0.031740724288	0.033506491291	0.068045783	0.06933147966	0.319011703	0.1777371178	0.03620932352	0.02221073968	0.0148688772073	0.0216725532007	0.0540014970915	0.151663734137
à	0.0296336411146	0.028041030692	0.02266302226	0.0783370192	0.2463440524	0.2507061084	0.104586636	0.033874254746	0.0373987978059	0.0552460780756	0.0570042276136	0.0561652121159
i	0.017912392748	0.022552556188	0.05642693476	0.0568294692	0.2226646131	0.2883661688	0.0625599876	0.0289216455668	0.0197114061514	0.0101332595379	0.0254296089504	0.188491868874
t	0.013263862032	0.01471076792	0.024719074366	0.035719108078	0.2311267796	0.36554434828	0.0403020064	0.012342543186	0.0173019128688	0.0274581297627	0.108227569308	0.109283969322
o	0.0125195863728	0.014865746124	0.01066407808	0.03039455202	0.133889014	0.37010859	0.1552286186	0.04133839164	0.042621430696	0.0636411367878	0.0508686166398	0.0738602591622
g	0.03222236072	0.034481993634	0.03852210418	0.04176316643	0.104956711772	0.268203733614	0.089541945878	0.0195740766	0.040211551886	0.0382719221552	0.163747968656	0.128502502746
e	0.0094062707254	0.01471026748	0.015346249079	0.0358108763	0.078591206	0.17885438926	0.2128597304	0.04228585336	0.05495069604	0.059873691988	0.087355945341	0.209954630964
l	0.0234754896498	0.0370033540928	0.0290911076326	0.0505162161112	0.06840578525	0.189405740076	0.135162857231	0.01938502012	0.06041468062	0.060607081184	0.216946435257	0.10958637316
à	0.008957201942	0.009841378386	0.0091934544134	0.022864141366	0.03404362054	0.1361983518	0.29536128954	0.0889282336	0.0620845656	0.07473426042	0.134631625371	0.12316197436
o	0.018650943166	0.02008738962	0.0349085736708	0.025833710612	0.07046866066	0.19240340652	0.13433118744	0.0292589894	0.1907385412	0.0472496245	0.137783411148	0.09828562306
p	0.0158132152252	0.016963551498	0.0207707087	0.019945272784	0.039516661558	0.106447423558	0.175548349842	0.049080089554	0.1482414435	0.0740349592	0.218910702308	0.1147276162
r	0.008617808387	0.0109190966884	0.0077809601248	0.018929204926	0.028945568592	0.062816996738	0.094131234908	0.133903918474	0.17562605974	0.0769121838	0.24755565568	0.1338612224
ì	0.00339177237	0.008669980062	0.003790357802	0.00999898654	0.021565155	0.07971836084	0.159606202886	0.11880773796	0.147839802	0.1407616836	0.12734115176	0.1785087588
t	0.019131987628	0.023723324208	0.022445097918	0.02452244966	0.0405469639	0.054134158906	0.084722625206	0.0532695345	0.2057594268	0.104245624	0.2137234374	0.15377525186
a	0.0081074934878	0.00937695202	0.007441642093	0.016337925728	0.02207353988	0.043904853326	0.194153096604	0.1218893525	0.2138390402	0.0912372562	0.1800268532	0.0916120726
k	0.0093669811436	0.009630311641	0.010167297718	0.009615329196	0.016462949808	0.014747378248	0.02601716097	0.057912803232	0.14802835212	0.291087932	0.240240704	0.1667229108
a	0.0065705035403	0.0082880046096	0.00465253133314	0.0153339796668	0.0171579849	0.023955291206	0.031935334384	0.077823920898	0.18352055816	0.2068957644	0.2222065006	0.201659671
n	0.006254957482	0.0066412952106	0.0071088211734	0.0066590638168	0.011202563032	0.009054360236	0.01404190705	0.04029274341	0.08724978368	0.304455322	0.266393604	0.2406456932
