 	stavo	al	telefono	e	mia	sorella	non	la	è	sta	e	dorme	</S>
e	0.748775174	0.03255685049	0.0239714961902	0.0206092319084	0.0193009487079	0.0191711269757	0.0198601328443	0.0191627078205	0.019161675571	0.019071893752	0.0190239989965	0.0193739199765	0.0199608563147
s	0.6683149228	0.07916123276	0.0293835246004	0.0203057997859	0.0196951067736	0.02004594874	0.0190994654287	0.0199815489008	0.0210522633265	0.0211230642116	0.0236019565342	0.0329583026846	0.025276717653
t	0.478128804	0.2308488628	0.0564703592	0.023092394	0.0226185256928	0.0216400557207	0.0199779135024	0.0223279656329	0.0218013438352	0.0196570762548	0.0199430387783	0.0253314626762	0.0381621328819
è	0.5142396088	0.174455792	0.03273946496	0.0261298615769	0.0284414282975	0.0325316399315	0.019425688944	0.0281935486752	0.0238127423136	0.0272581953851	0.0263396557518	0.0311020234444	0.035330473503
o	0.2678322726	0.489579732	0.042724030994	0.020478464627	0.0196242591813	0.0258902723995	0.0171329884803	0.0201520745881	0.0179312170892	0.0196354384884	0.0178858324989	0.0188480949708	0.0222852746501
s	0.10646622	0.594214288	0.06727928156	0.022969777038	0.0228507404215	0.0228008063253	0.0215583259889	0.0221047248542	0.0219727906404	0.021325824982	0.0226106387045	0.026827830693	0.0270187054458
t	0.086749585	0.486755048	0.1439371698	0.0344079966	0.02649259426	0.0280402526849	0.0243037383175	0.028102739297	0.0267825103425	0.0222753939488	0.0224040744733	0.0289306741608	0.0408181823804
o	0.14092326	0.473077982	0.1129479272	0.026047671	0.0267510641031	0.0307597755548	0.0245637502543	0.0285372077862	0.0260724987168	0.0238274527561	0.0225450535585	0.0280993720039	0.035847016485
t	0.0961257706	0.377872544	0.202669164	0.039096829088	0.030848319152	0.0304801474889	0.0294301970424	0.0308569017964	0.0314228019523	0.0267365843826	0.0277898089673	0.0332918445931	0.0433790904665
e	0.04065966298	0.262024952	0.277625734	0.08924181	0.04496727338	0.035639366994	0.0223547349112	0.0316823754902	0.0312460320625	0.0313700922187	0.0257263610681	0.0351258549386	0.0723357444015
l	0.052658267	0.141775892	0.433059684	0.0900899708	0.03319010688	0.027238890386	0.027737298009	0.0279167506962	0.0314155616194	0.0246935021899	0.0256976638133	0.0318747419084	0.0526517803761
è	0.03458023938	0.112923336	0.423699094	0.10303574708	0.0845163708	0.03698936252	0.02124835964	0.028121059039	0.0237944053482	0.0264384299756	0.0248001613479	0.0387998870522	0.0410536051601
f	0.03961393452	0.109672954	0.40662737	0.1565653106	0.0664183932	0.03545560452	0.0228106403712	0.0279602972315	0.0251063108899	0.022791697391	0.0180888696265	0.0214529069815	0.0474357171813
