 	questa	casa	la	costruirono	cinquanta	anni	fa	</S>
t	0.75488539	0.0464903574	0.0352596268026	0.0326473948585	0.0322505677261	0.0327135369298	0.0331219392069	0.0326311554714
ù	0.6999844512	0.0819008932	0.0372229667404	0.0342798613766	0.0333354783457	0.0349827678263	0.0397124761695	0.0385811540124
t	0.6851531092	0.1201717598	0.0421851932986	0.0303052001682	0.0283810318462	0.0293432448659	0.0317018815654	0.0327585749697
t	0.48976108	0.3006857746	0.03944822238	0.0309932623662	0.0271018804589	0.0288016828606	0.0391198348789	0.0440882691147
o	0.521307181	0.17572336684	0.0991518157642	0.0440122911153	0.0337731112312	0.0406015958558	0.0444150968777	0.0410156212096
s	0.3615150132	0.38308333	0.052056646	0.0344046263314	0.0323192252368	0.0368174160604	0.0460907231473	0.0537130666338
p	0.153935546	0.473055934	0.1240019102	0.044222745554	0.0314502790326	0.0339567091146	0.0446176631888	0.0947591145936
ì	0.2371640814	0.36264998	0.122594876888	0.0573053052	0.0363687318702	0.0387267532228	0.0419326149112	0.103257662039
t	0.117405718	0.574858256	0.1364364512	0.027864650982	0.0274226146222	0.025694418824	0.0263078691598	0.0640100343271
i	0.073573294	0.511647186	0.1611961484	0.08536827194	0.0318236592486	0.0215218249089	0.0369916416819	0.0778779845727
t	0.0698822308	0.271912752	0.454351958	0.038383751034	0.033443542499	0.0292383412677	0.0320530671096	0.0707343131965
o	0.04008801026	0.228344046	0.424760746	0.1111592444	0.0409942367579	0.0258122626608	0.0354086579711	0.0934329334302
f	0.05605533034	0.116502543	0.5552618152	0.0663594724	0.0544863381856	0.0398058403401	0.0388025960506	0.0727259678482
a	0.03101377485	0.079346582	0.3040856508	0.34788499	0.08239275796	0.0466800237299	0.0403440574834	0.0682520105943
b	0.04584294368	0.0680570866	0.3980323034	0.244792769	0.078980966748	0.0454584856806	0.0357873029127	0.0830482164756
b	0.0194834966	0.0567009024	0.217484808	0.392715174	0.0898178664	0.069997838028	0.0501851915	0.103614604284
r	0.06939198412	0.127440698	0.1428954899	0.290236564	0.0880709819066	0.0615392987148	0.076761605222	0.14366346545
i	0.055778925254	0.179002428	0.205960576	0.34854957	0.054341582044	0.0243395773519	0.0227499293425	0.109277493031
k	0.03872682038	0.0544564508	0.28809708	0.38912803	0.07540018542	0.0264219469142	0.0249783165195	0.102791070145
è	0.13000807026	0.03055720954	0.07090481632	0.4567033756	0.0881849282	0.0351929839566	0.036265530954	0.152183010757
t	0.0367681283	0.045262211	0.2144198652	0.4317906084	0.0937050656	0.02664498918	0.0297562287328	0.121653007807
s	0.02537927062	0.0374923556	0.1668629352	0.449331162	0.135786148	0.04620441804	0.04481913544	0.094124601294
a	0.026934521606	0.0225329206	0.089604432	0.4883025114	0.1125730242	0.0559563868	0.051823444972	0.152272944938
n	0.0315444742	0.03340088854	0.06261160614	0.2196507912	0.3931664408	0.0345895374	0.0533325977	0.17170379817
o	0.02135683506	0.02919965514	0.0778296416	0.261117992	0.347259762	0.05260594	0.05400481852	0.156625274712
p	0.025814033676	0.0267583285	0.04882372994	0.1449791846	0.3571416684	0.12884583748	0.0681013302	0.199535909
e	0.01830486928	0.01958995568	0.02872605726	0.1441507994	0.386519335	0.1696161	0.0991211041	0.13397167046
t	0.021505344692	0.02226819394	0.0435929734	0.1076317159	0.24475322	0.237706508	0.18276181	0.1397803492
t	0.008461852314	0.01044099872	0.015884186288	0.100719217	0.2884030874	0.3186137	0.1416536842	0.1158231984
ì	0.01873183718	0.01485233256	0.01836694048	0.06956411	0.17300180882	0.342485214	0.14679957252	0.2161982637
n	0.0182699431	0.02014163064	0.03596549686	0.0713185053	0.1533964672	0.3022617268	0.183868564	0.2147775576
t	0.013178167016	0.0181842358008	0.04066285326	0.08648737412	0.1983599984	0.27113771	0.2492169766	0.1227726794
a	0.035026642794	0.008193740154	0.01708193156	0.0807421925	0.0983549564	0.293315993	0.197938802	0.269345851
c	0.010420426	0.010152020928	0.01100923856	0.02211295104	0.04723248068	0.279314926	0.351177072	0.268580662
h	0.010567027086	0.0116225397	0.02005574153	0.03179141984	0.04663680708	0.2814125784	0.40126903	0.1966446492
r	0.01241767272	0.010847338114	0.01241471682	0.02285400996	0.0350205434	0.2985897264	0.284868682	0.3229873848
ò	0.067399672924	0.066393160126	0.012691975462	0.01020709975	0.0298442527	0.2285836884	0.2419818252	0.3428981832
n	0.00590316964	0.005980442592	0.009462929569	0.019077821994	0.05154877198	0.1372655628	0.51552898	0.255232222
u	0.037662079314	0.037891642536	0.040702072556	0.035355444454	0.05088262272	0.1462560904	0.339397112	0.3118526634
a	0.032078422226	0.030979534624	0.030328269646	0.030476704312	0.0214640176	0.117820515	0.478516166	0.258336292
m	0.01270058426	0.011163096568	0.012722254152	0.01661167428	0.0200088697	0.145080614	0.438423662	0.3432891
p	0.01266113172	0.0130505815	0.0166347139	0.05128113988	0.06449795406	0.2203476372	0.3634188688	0.258108138
ì	0.00789747506	0.00554222618	0.0041198066	0.02585621714	0.022021140908	0.334125054	0.399397762	0.201040203
</S>	0.00597665125	0.00610669772	0.01005777732	0.0172542862	0.0210735085	0.0824325968	0.475526696	0.38157185
