 	i	bambini	piccoli	li	vestono	i	genitori	</S>
a	0.710923244	0.1053324544	0.0331856972	0.030797017758	0.0295879570053	0.0297646950766	0.0300078083487	0.030401159435
p	0.417219718	0.370758446	0.037182841556	0.0326555781165	0.0330017547081	0.0349316211385	0.0347951670454	0.0394547218987
e	0.330258523	0.3193943958	0.07620797924	0.09448250182	0.0277492445266	0.0374794894431	0.0410439186139	0.0733838369223
t	0.2749606412	0.499825352	0.04672879588	0.034649351992	0.0339349819187	0.0357562366388	0.0347033814355	0.0394412128573
à	0.233030636	0.3973156468	0.10528345254	0.0576269424	0.026098078698	0.0448836683354	0.0461194783884	0.0896419072057
c	0.1197957918	0.536978232	0.1808630828	0.02850147508	0.026435345394	0.0321552703407	0.0315312741337	0.0437394639274
i	0.147471452	0.48600071	0.1725157244	0.067546923	0.026890767332	0.029240443399	0.0288841772629	0.0414497646341
a	0.113473909	0.245919278	0.347282242	0.125190898	0.0370429291306	0.0409233871904	0.0398330868244	0.0503341357307
k	0.074867968	0.14698731712	0.420799664	0.1846531872	0.023638900734	0.0545582308343	0.0305976937317	0.0638971517731
è	0.1380590524	0.12464226392	0.27863521224	0.2095421228	0.04978445744	0.058727247	0.051593879168	0.0890159248488
c	0.062935794	0.1294981704	0.4677959472	0.180983954	0.03500202266	0.033222732024	0.03574788229	0.0548135550029
c	0.04103393095	0.07264352888	0.301835885	0.285931738	0.13679861536	0.03565430746	0.0356610224454	0.090440899494
i	0.078237618	0.1050211282	0.2113211968	0.326122695	0.070968090388	0.0553550597164	0.0522306819902	0.100743374478
a	0.03269215928	0.04175234868	0.248890614	0.3416966	0.1011164212	0.0450324742	0.057933548084	0.1308857526
a	0.03504957784	0.04476192504	0.182429166	0.3141274834	0.152215292	0.103868796	0.06353746998	0.10401026794
n	0.035820468926	0.056833921192	0.1277821048	0.171721003	0.2349108014	0.096647018	0.1615472912	0.114737338
d	0.0271835037	0.02991321794	0.0564482465	0.1277825159	0.2617798746	0.113419706	0.1028207592	0.2806522456
ì	0.08546403077	0.03249060064	0.04782254486	0.1306912534	0.053842894	0.1324045595	0.122098384612	0.395185915
n	0.010339878	0.02046619964	0.10803643506	0.094734322	0.2451351434	0.2118782162	0.088054669	0.2213549782
n	0.014724791846	0.0170929523	0.0798903174	0.166420694	0.235858095	0.1642230968	0.04831708572	0.273472784
u	0.01524732874	0.02086098322	0.06049998754	0.2377089524	0.1127558636	0.16157384566	0.110715830676	0.280637241
n	0.010359902464	0.009445706666	0.01500335805	0.0156907857	0.09531092658	0.3706238628	0.159916528	0.3236487288
e	0.016639019936	0.01549450412	0.02513235728	0.04910521416	0.1460416996	0.3242920666	0.1149538186	0.3083414208
i	0.0098834392724	0.0086715176826	0.0125497423396	0.0153166674656	0.059368114316	0.1549271559	0.4859964	0.2532870404
g	0.0105145076046	0.01059088092	0.012184926169	0.0152145891526	0.046081613184	0.23962672831	0.398475442	0.267311298
e	0.082744874646	0.02151724883	0.01172457352	0.097705064852	0.0266367398	0.11393238676	0.29441805206	0.351321152
n	0.0086461897822	0.00927857572	0.01228809692	0.0112270350962	0.040496937988	0.17242817062	0.477895198	0.267739928
i	0.005144895204	0.007614226848	0.011040990968	0.0196785412076	0.06972963504	0.17956946412	0.279601386	0.4276207992
t	0.0082929513168	0.006647832776	0.00814475871	0.008038610424	0.02500932634	0.0749678942	0.54452798	0.3243707704
ò	0.00999733951	0.01003121244	0.008047320782	0.012180383452	0.02843230696	0.104016879	0.3053027728	0.5219917
r	0.00523502046	0.006145015352	0.012295605302	0.00990757459	0.022643884	0.0680729896	0.40763598	0.468063999
i	0.0083223262728	0.008434978654	0.008537315864	0.011836192166	0.03206685188	0.0715414494	0.45427134	0.404989634
</S>	0.01253097019	0.012139879992	0.0113034282312	0.0142851860678	0.026368182782	0.04548582988	0.358757922	0.519128506
