 	dovevo	comprare	il	pane	ogni	giorno	</S>
ì	0.531015193	0.06852331612	0.0790573185	0.07609610304	0.0757007465248	0.0708143150306	0.0987932051557
c	0.63513971	0.04858377644	0.043083895488	0.0483458764096	0.0475657767188	0.086755592645	0.09052538947
h	0.447219428	0.327474024	0.0477824234	0.038804414236	0.0419812041256	0.0474801957811	0.0492584403122
a	0.429278182	0.318189524	0.086481011	0.04334752796	0.0407856021	0.0410797934413	0.04083837161
n	0.393232204	0.40346441	0.0421906382	0.0356214952139	0.0357109141805	0.0394273776816	0.0503529785443
a	0.29887147	0.42865203	0.0675882488	0.039409931	0.042001127914	0.0447946603063	0.0786826570011
v	0.1389564784	0.5268472948	0.1295187276	0.03692972024	0.0502658190697	0.034964116945	0.0825178528873
o	0.05359838986	0.2780738628	0.2012432834	0.1817869218	0.121337452	0.051397625301	0.11256248969
r	0.0660558816	0.267527094	0.352239544	0.0510324622	0.0616504986386	0.0360132479018	0.165481259735
à	0.0295498515	0.3072505124	0.207442258	0.1073445588	0.1341929768	0.07179716988	0.142422430274
s	0.0572796316	0.155319601	0.41060348	0.1249986468	0.086231671806	0.0368721157731	0.128694931049
o	0.03320963292	0.2754051228	0.363012238	0.118475152	0.0868781479	0.035658707928	0.087360896504
o	0.02434393454	0.0587936132	0.407635668	0.282452204	0.0912007748	0.030344545327	0.105229226676
t	0.020331475596	0.0310579544	0.316558006	0.324728596	0.1126656526	0.061593473565	0.133065010408
s	0.01082062688	0.030050356	0.294588522	0.37711484	0.0995059168	0.0941527172	0.09376723484
o	0.02000919648	0.038870737654	0.211568588	0.430315006	0.1551150948	0.0653433958	0.0787780894
m	0.01263453418	0.01380689726	0.0754938492	0.169237995	0.2236994606	0.2595976175	0.24552952282
ì	0.00762720394	0.01144224011	0.0557704021	0.2864025166	0.144974316	0.2706898588	0.2230934388
k	0.01736692284	0.0274954228	0.0594157872	0.1008654006	0.335048354	0.25362345	0.20618468192
u	0.00813215122	0.0119278919	0.0452066066	0.272420048	0.201221678	0.187901447	0.2731903
à	0.022245409828	0.02086514099	0.0458859742	0.06778338442	0.235501861	0.29667036	0.311047985
i	0.007128698384	0.011071506712	0.01786347736	0.052648884	0.2164472534	0.479075686	0.2157645652
m	0.008941285733	0.010432459968	0.01367153197	0.03581538956	0.15653373058	0.533714856	0.24089082
è	0.00943442556	0.00948188764	0.03324166944	0.0625225172	0.153612198	0.45997305	0.271734325
r	0.008152352372	0.019738389234	0.021885317	0.02611494534	0.0884133852	0.52478595	0.3109097624
i	0.006509503674	0.007217197126	0.009980436446	0.02655113512	0.0764666096	0.52215757	0.351117642
</S>	0.01217285602	0.0117463659036	0.015204673036	0.016850785876	0.0263887914	0.341939626	0.575696844
