 	quando	Giovanni	venne	a	casa	la	sera	andava	molto	stanco	perché	aveva	lavorato	tutta	la	settimana	</S>
m	0.6060761534	0.14965780971	0.0266255286541	0.0185830108059	0.0161166275535	0.0151918338687	0.0162970138507	0.0147116998766	0.0147144356388	0.0147773752771	0.0147640528001	0.0148288502776	0.0147460021121	0.0150520720775	0.0149201243773	0.0156557790981	0.0172815640358
ò	0.391810049	0.10844758512	0.0799456848145	0.0432500101833	0.0453364841803	0.0277030016814	0.0223268184908	0.0275735694219	0.0256410678029	0.0268400106282	0.0263530057444	0.026063747144	0.0256433206094	0.0235479733046	0.0266291286039	0.0279718936218	0.0449163848034
t	0.54664269	0.176938026	0.044982560302	0.0226432379869	0.0186218280507	0.0173578307672	0.0149076225787	0.0161825734313	0.0150820689871	0.0155369467687	0.0153116580242	0.0153956949179	0.0149925261542	0.0141858493156	0.0150369756149	0.015104281658	0.021077751372
t	0.357299215	0.2572464524	0.05395716736	0.0295977242419	0.0411438512986	0.0228417088561	0.018600655695	0.0274049774861	0.0233175000335	0.0259270432717	0.0233665508243	0.0236352592195	0.0222205888508	0.0165438374325	0.0196199890114	0.0209594079326	0.0163181876208
e	0.319494252	0.1531494237	0.103563564391	0.050460267231	0.0460911464511	0.0338079512137	0.0282619671388	0.0326116698649	0.0265537304019	0.0276995879651	0.0292144584319	0.0300894768155	0.0272952768132	0.0193960865556	0.0268001802196	0.0252951064523	0.0202161031147
o	0.2270558374	0.406893126	0.05425195142	0.0268357913524	0.028205044664	0.0266749776043	0.0281748031442	0.0195351040064	0.0192530944561	0.0189429266411	0.0190656040509	0.0192732164443	0.0190750992062	0.0188691672492	0.0199049543097	0.023103045327	0.0248863297039
G	0.0702212988	0.4950639446	0.112702666	0.030259484286	0.0279063636726	0.0265462152985	0.0257644872828	0.0204792659176	0.0200673497008	0.0200200783862	0.0201905997795	0.0200614331791	0.0196306103487	0.0196481494457	0.0212737858044	0.0224636889505	0.0277005482431
i	0.146442769	0.1828048142	0.0814721686	0.1113683658	0.0723919758	0.04163635576	0.0350022832656	0.0524561052836	0.031741961489	0.0346462878005	0.0321161987222	0.0261281960576	0.0219518807642	0.0179711682546	0.0235238806462	0.0317972580784	0.0565482606043
u	0.0819035378	0.485559262	0.153016694	0.024363435498	0.022776000734	0.0214461802071	0.0213326814134	0.0188998304072	0.0172462179252	0.0173932177364	0.0168453197143	0.0174690854353	0.0167412096035	0.0167562081555	0.0206007544935	0.0203587168621	0.0272916973727
v	0.0371704758	0.126897084	0.287575408	0.05800778183	0.03873449296	0.054270129876	0.0301003696244	0.0446177941957	0.0373705768575	0.0503015183045	0.0291794391102	0.0311089532542	0.0228569837188	0.0271415749406	0.0526869025189	0.0286790522423	0.0433014774429
