 	io	la	casa	la	posso	pulire	ogni	sabato	e	mia	mamma	la	puliva	ogni	giorno	perché	lo	poteva	aveva	la	possibilità	di	pagarlo	ogni	giorno	</S>
e	0.6996883172	0.0489004646	0.019113113802	0.014369554598	0.0109737277796	0.00979169579164	0.0104000051238	0.0100180590613	0.00997490739119	0.00978078500647	0.00977862076691	0.00974790958488	0.00977217993573	0.00973941197206	0.00975132887743	0.00970317680681	0.00973483205016	0.00976396463412	0.00972631036929	0.00971236026134	0.00973616815526	0.00972442874943	0.0097482333093	0.00971202107948	0.00988214748685	0.0107562212293
v	0.550208666	0.107148146	0.02443271252	0.0167510352282	0.0120858917021	0.0129158087581	0.0120524653474	0.0131894853433	0.0130301210511	0.0126914594077	0.0129049136286	0.0126734109067	0.0128282170004	0.0124269137486	0.0126940346329	0.0130503573862	0.0127708942269	0.0128112875829	0.0144414019223	0.0130697888235	0.0130887913837	0.0144017065025	0.0142081639546	0.0139662423562	0.0215726872065	0.0185855873266
ò	0.365443689	0.1739138946	0.051241304	0.02318972596	0.0155185171062	0.0166395636272	0.0147344192559	0.0175578724259	0.0174489523709	0.0164668178971	0.0166800332306	0.016348098721	0.0159529813394	0.0157764527376	0.0162778228918	0.0155161563465	0.014816954886	0.0161975654171	0.0156944704999	0.0147888061075	0.0136103354407	0.0156502660523	0.0138256547019	0.0146108180707	0.0246532408039	0.047445648659
o	0.186030263	0.486240102	0.0791317936	0.01777894471	0.0121023117435	0.00978095019073	0.0113967705054	0.0114471639808	0.0101401642552	0.00983398651853	0.0116698701558	0.0101672436781	0.00942949113762	0.0102403133889	0.0105890213497	0.00987616946406	0.00849673427523	0.0113536616922	0.0138863039265	0.00975321414764	0.00884731760746	0.0103969358319	0.00885155874084	0.00988639071456	0.011727065551	0.0109462137496
s	0.0783580812	0.4480058546	0.186401576	0.0178506623	0.0112896962302	0.0109813572208	0.0116872392894	0.0150750244383	0.0121175128385	0.0113845318741	0.0120129621392	0.0111227053088	0.010992619373	0.0107938877584	0.0108669874181	0.0107983614809	0.0106397045018	0.0116694070638	0.013104924458	0.0112685682472	0.0111962504329	0.0125978939703	0.0127657209928	0.0137045475842	0.018142431004	0.0151715079399
p	0.05301570974	0.3250637266	0.2743429614	0.0225904568	0.012670910056	0.0132434278148	0.0126097419448	0.0211175299128	0.0166325194461	0.0155884172258	0.0174134659654	0.0141147006942	0.0127560451752	0.0126248008237	0.0130944534923	0.0114499543377	0.011766329846	0.015446885732	0.0139739118234	0.0118737993629	0.0115767440604	0.0154450815284	0.0124115849767	0.0128264544226	0.0200860690491	0.0262643917563
ì	0.148541180012	0.2669824772	0.162451638	0.02745487176	0.02055187193	0.017058677926	0.0187026122523	0.0244438511662	0.0204293698776	0.0191627732165	0.0212984767527	0.0192212063113	0.0158922444215	0.0183625171012	0.0190037902551	0.0156396063558	0.0127146504862	0.0177200940218	0.014985541509	0.0149011703988	0.0120600507547	0.0178734069936	0.0122617093313	0.0150096729396	0.0213258043917	0.0259506864842
t	0.0775138088	0.2930558028	0.3186153156	0.0467769256	0.01576724233	0.0120918361611	0.0123895606258	0.0147001569114	0.0132799591217	0.0128340643949	0.0138946005919	0.0127554476962	0.0114506504767	0.0123129625676	0.0126540473409	0.0110859720066	0.0101953156511	0.0128057439748	0.0118319588715	0.0106711733578	0.00956939403229	0.0111044137897	0.00942485296728	0.0104074805364	0.0110260570141	0.0117852851289
i	0.033400286492	0.229992768	0.3473740466	0.0641765002	0.02869620934	0.016063140892	0.0212349925592	0.018796574672	0.0154231171417	0.0158052972835	0.0184657194671	0.0154008623497	0.0133714736537	0.0144819926872	0.0154303701216	0.0125791715711	0.0135117792702	0.0154511410154	0.0133106006115	0.0114077079054	0.0102969128909	0.0110681798838	0.0100725314029	0.0104958490447	0.0122280612813	0.0114648782907
o	0.05283760292	0.1234232346	0.2832374272	0.2041002364	0.034814028494	0.0156767136188	0.0138142724774	0.0177880969051	0.0168375971617	0.0160223667299	0.0166819159581	0.0153655417515	0.014330089622	0.0143156807996	0.0143770648106	0.0126097675408	0.0133002648127	0.0161099285045	0.0123421487603	0.0121743732672	0.0116063868422	0.0120490517221	0.0116800296334	0.0117484615279	0.0140979321446	0.0186598095089
s	0.03124892802	0.06393698626	0.1962847224	0.3158531786	0.06064597634	0.021159995864	0.0144047041706	0.0185074127094	0.0180274818939	0.0170545487514	0.018064343228	0.016639553962	0.0157956217642	0.0156455855259	0.0155458317651	0.0138814453036	0.0142657699184	0.017837152977	0.0145109504628	0.0130647635141	0.0119423782977	0.012745530248	0.0118579047086	0.012990936945	0.0149832090889	0.0231052708256
ò	0.027640950504	0.04472859404	0.1417121406	0.27981192	0.1677570996	0.0217662236	0.01650864268	0.0161604788724	0.0160899473815	0.0154772781447	0.0206246575499	0.0153687356242	0.0148358916175	0.0143920240275	0.0146816746119	0.0138106567103	0.0132718768291	0.0201849759884	0.0219005094499	0.0138709865677	0.0119925625452	0.0126539872324	0.0107371170597	0.0114121971931	0.015734363984	0.0268744711948
z	0.03781009724	0.0592934928	0.1174930134	0.3071039876	0.1799316396	0.019540698944	0.0142070465622	0.0154370581248	0.0142433022091	0.0131692321616	0.0160446110488	0.0137221102541	0.012547561817	0.0136030878635	0.0135443457773	0.0123523612885	0.0105100748035	0.0158227650516	0.0176810886112	0.0124184934939	0.0100893814349	0.016959171239	0.00895969317444	0.0100598407756	0.0114393708742	0.0260165208721
o	0.017660755564	0.04453773558	0.1280416962	0.2720165432	0.201756256	0.02546857254	0.03179866095	0.016989551406	0.0138795869832	0.0165586542176	0.0222828220806	0.0166156549962	0.0135601136571	0.0152885139775	0.0151079867096	0.0140654945713	0.0155099069686	0.0145996795539	0.0164846904151	0.0129931189824	0.0117746762797	0.011275276022	0.00915547499647	0.0100122235113	0.0116034581065	0.0209627513404
p	0.0340996808	0.043486907	0.08393823188	0.2535894086	0.23482487	0.071127935	0.019794572132	0.01565904929	0.0153187436967	0.0147752175224	0.0155176838064	0.0144468298833	0.0139541746781	0.013864446144	0.0133873479103	0.01282902882	0.012678005299	0.014759323443	0.0128531500699	0.0125627433422	0.0112754350628	0.0120860093926	0.0106812440156	0.010799659467	0.012467513033	0.0192227246255
u	0.017203417573	0.02147966268	0.05779058596	0.1842732408	0.2602261296	0.0575511114	0.0470712776	0.0185827419	0.0173891184758	0.0207458693182	0.028078487124	0.0203726906086	0.0179352781224	0.0186918018587	0.0186874137423	0.017667942733	0.018588233141	0.020679139673	0.0235406753639	0.0169903927626	0.0151663175272	0.0151503205388	0.0123695238798	0.0141731110028	0.0156385376253	0.0239571792151
l	0.03009912662	0.035294954528	0.05997672308	0.1508393568	0.200046512	0.199563718	0.0419372798	0.019180914	0.0162158362868	0.0156752354581	0.0161509921356	0.0151341206681	0.0146728846381	0.0145324405747	0.0138838883765	0.013598726926	0.0131657506258	0.0152685429685	0.0144213457806	0.0138598853376	0.012439653292	0.0128965602089	0.0112818455174	0.0120686423484	0.0138223770906	0.023972730826
i	0.0185315926076	0.021703298536	0.04695686886	0.124982702	0.256487654	0.1376961008	0.0596682928	0.0206041379	0.015034040226	0.020816067892	0.0308041778618	0.0203472289696	0.0173894508602	0.0181729568872	0.0174654477952	0.0154000952846	0.0195053425585	0.0200502049563	0.0218319733949	0.0141974987146	0.0127895667781	0.0124510668877	0.0101683024024	0.0123591239534	0.0131707413976	0.0214160714434
z	0.023613832988	0.026976439168	0.04411237631	0.0904881212	0.116118807	0.3084252474	0.086061753	0.03117128168	0.01744403682	0.01671791011	0.016592200489	0.0154578069959	0.0146344322541	0.0146830260555	0.013785928605	0.0133803539235	0.0129254308124	0.0151467793264	0.0149444239893	0.0139369442442	0.0125501230479	0.0140470925341	0.0111438693808	0.0114196900792	0.0152807743631	0.0289413775788
z	0.01319214672	0.015579578422	0.034092856824	0.09429170592	0.2297873228	0.1840087362	0.072424986	0.0256410238	0.01734655375	0.0238851789	0.0318790888266	0.022366001412	0.0189867974866	0.0214308658926	0.0185362349741	0.0145171736108	0.02012084387	0.0177963024548	0.0176020824381	0.0144960882182	0.0131713505024	0.0141277308445	0.0116633616052	0.0157914281118	0.0164057900905	0.0208588237229
è	0.0171459005732	0.019666385676	0.031961771692	0.0646384884	0.2390268152	0.187178515	0.0739866326	0.0514400154	0.018697504521	0.020658009234	0.0247997905758	0.0202347496434	0.0171198758264	0.0191560743108	0.0187551412395	0.0172290981748	0.015971166351	0.0158141532926	0.0157079883095	0.0166117494073	0.0136681930714	0.0143688968092	0.0114768164661	0.0138574452316	0.0169511438095	0.0238777272648
t	0.0265132400954	0.030225586448	0.06311668952	0.1418281978	0.1623301536	0.17868066	0.1198646054	0.04216832494	0.0142351358	0.0130650552	0.0175573326452	0.0130286378452	0.010587377483	0.0142731604479	0.0147748771935	0.0109170806408	0.0100172245263	0.0141846319416	0.0171525985073	0.0103631307329	0.00908006908843	0.0103204592732	0.0102642429635	0.00894475130149	0.00955907521534	0.0269473733285
