 	lui	sapeva	che	oggi	fa	freddo	fa	freddo	e	non	ha	fatto	il	bagno	</S>
c	0.7327388672	0.03957680856	0.0247298759574	0.016900079009	0.017529948335	0.01672890031	0.0167357110961	0.0166618054559	0.0166499037423	0.0166720129935	0.0166203549903	0.0165637570524	0.016657374673	0.0168011313049	0.0184333502373
ì	0.55224409	0.0908274716	0.03996900487	0.0303466462712	0.0286849855816	0.0293763967834	0.0264939125384	0.0264974680445	0.0249908384161	0.0178964562112	0.0239839471869	0.0206363306816	0.0226128633909	0.0314467273826	0.0339928131064
n	0.4151310724	0.313048184	0.029728909196	0.0229510156884	0.0210823563645	0.0209984761958	0.0200316954898	0.0207915995835	0.0206352030758	0.0156260888661	0.020562226571	0.0176903347567	0.0194324088808	0.0216520298522	0.0206382676022
o	0.376737925	0.351604486	0.044048226088	0.0190589064928	0.0224923287386	0.0193700368976	0.0210166344658	0.0202875408409	0.0188575748081	0.015146260682	0.0197247224021	0.0164579658639	0.0172748042078	0.0198326818127	0.0180899663412
ì	0.1412322212	0.551016582	0.0463636922746	0.0212064785176	0.0253619782133	0.0235969104869	0.0228440235781	0.0208062056127	0.0198772292704	0.0196601207399	0.0196863154836	0.019342065484	0.0194831956189	0.0233604634421	0.0261626115441
t	0.0740745864	0.6292142554	0.0617283547	0.02276449976	0.0192539751157	0.0268260136858	0.0193464128465	0.02478527298	0.0187677615541	0.0162538296426	0.0188301998106	0.0143165571326	0.0161648161403	0.0192250714104	0.0184482949135
s	0.147338722	0.408820534	0.1037968822	0.046875991	0.03883186513	0.0321706309052	0.0288548042432	0.030851444497	0.0253632333684	0.0193220481389	0.0253132221786	0.016877431456	0.0183143134643	0.0270128037089	0.0302559578228
e	0.1262869272	0.299208468	0.13722285586	0.072299584224	0.0484236641847	0.043231919182	0.034884468908	0.0403184468665	0.033590170666	0.0229332817171	0.0344799736868	0.0207679892789	0.0202125230962	0.0368934131554	0.0292463038525
r	0.0946385076	0.347125818	0.2119500968	0.041887254	0.0279628296222	0.0310556400776	0.0275599504501	0.0302450314106	0.0284749100499	0.0233898238152	0.0277497799737	0.0214564953523	0.0225529490224	0.0269018149693	0.0370491464574
e	0.0546806366	0.2995718	0.2348735028	0.0951861664	0.03476563454	0.034049666884	0.0265804983653	0.0347297732128	0.0284446760818	0.0225494787478	0.0309502510648	0.017767802852	0.0173785547856	0.0355025165457	0.0329689844807
k	0.052010654914	0.102814832	0.495836976	0.079710843	0.0244614392	0.0256040110492	0.0210342796881	0.025779354744	0.0244225457873	0.0221640369082	0.025977881589	0.019730694486	0.0194063236545	0.0248315516566	0.0362146137287
a	0.05262802214	0.0957575436	0.407385926	0.1108386132	0.07442472408	0.02847310408	0.032403094546	0.026283763335	0.0246513779743	0.0177222272038	0.0244971858922	0.0175991946158	0.0217951323244	0.0308954225729	0.0346447352614
s	0.037718304028	0.0582656034	0.352520221	0.25623519	0.0419940303	0.026694774336	0.0208189299242	0.0257962576672	0.0243038323012	0.0227490785394	0.025861030213	0.0195844328715	0.0202878199325	0.0263423311106	0.0408282120168
ì	0.03498776252	0.05107449648	0.311706827	0.2168128448	0.0794466708	0.0450883682	0.024253287814	0.025443998884	0.021638750338	0.0189331898989	0.0288844144973	0.0199663873997	0.0378110322493	0.0327247053221	0.0512270957441
m	0.03391842291	0.0616071344	0.1931968086	0.4116117048	0.0562600242	0.0342406419	0.018114537416	0.028908449812	0.0193498298292	0.0205177042401	0.0275443677957	0.0163256256707	0.0138135504122	0.0277729709919	0.036818129981
m	0.0221931255	0.044084038	0.2034166352	0.2805329868	0.1195615884	0.0521517812	0.0361444787	0.027687687028	0.0229039352712	0.0218109336991	0.0241071745719	0.018614913461	0.0222579282209	0.061124481212	0.0434084055956
e	0.0279835868	0.08286316372	0.236992148	0.175872862	0.0685271196	0.0878661686	0.039935447088	0.043300914108	0.0318180211379	0.0275975575644	0.0369362012017	0.0197013750716	0.0210983233003	0.066962170293	0.0325448325841
r	0.024394731186	0.03192479848	0.1237095748	0.2263350286	0.3032632486	0.07001811	0.03742300362	0.022905646266	0.0227879782	0.0229023419113	0.0219951784298	0.0195874630921	0.0208079187327	0.0212913052927	0.0306538249859
i	0.020964041406	0.0264438704	0.0805328334	0.212788672	0.29089057	0.1142531548	0.048682608	0.03720195774	0.025173219174	0.0218653998368	0.0256624848458	0.0176352021532	0.0190131829736	0.0278457879891	0.0310470569446
è	0.024912494914	0.02665256668	0.056343842	0.1188793628	0.339250366	0.1516181516	0.0733047674	0.02333750978	0.026132845068	0.0221237279964	0.0215267383758	0.0184492624352	0.0171469853081	0.0289771839608	0.0513442177592
f	0.022182650354	0.02750703446	0.079124464552	0.2226687644	0.2563207212	0.1347381968	0.0480721392	0.04260229312	0.02193614708	0.0172107118294	0.0218724238427	0.013358419028	0.0277155832273	0.0355082587654	0.0291822733645
r	0.01670269332	0.02499106374	0.049867125612	0.1004362076	0.284708178	0.192956978	0.075207622	0.056054158	0.03039284754	0.019235790596	0.022278772387	0.0152338849578	0.0423473385819	0.0397897044206	0.0297976297861
ì	0.022878334866	0.02040681782	0.07034735076	0.0921046712	0.180094158	0.305511192	0.0514304634	0.0639258658	0.03214983012	0.0245950243477	0.0289019246382	0.0196243385954	0.0175732173973	0.0368680590712	0.0335888184537
s	0.029815416716	0.032365593744	0.052441102816	0.1072773484	0.1868364402	0.2055802828	0.1157162232	0.0735744682	0.044741931	0.02783892022	0.022515507246	0.0186028931892	0.0151841068182	0.032398435136	0.0351112992545
k	0.01294029844	0.01737470292	0.047723377566	0.0739142274	0.1889519048	0.232952074	0.1058910676	0.0813851338	0.0621329358	0.023102473232	0.025467720522	0.027872248125	0.0261246674657	0.0305038411172	0.0436632857461
o	0.018647030726	0.0180883597	0.037798790792	0.0442879504	0.095488451	0.293802304	0.0979505392	0.12975664	0.06567475764	0.0323479880302	0.0492280497031	0.0261889050492	0.0195165931676	0.037341530212	0.0338820863459
è	0.022609863004	0.022309345606	0.02469739892	0.05268557296	0.0921691812	0.13801068	0.2038635054	0.1338359504	0.0959154692	0.05495738832	0.038692749464	0.03616980801	0.02306621281	0.0200716967604	0.0409452331005
t	0.02194788812	0.02400606884	0.033335289062	0.0820980394	0.1253816774	0.179609344	0.1470162094	0.126795712	0.0620439766	0.04417280918	0.0367038435	0.020760103996	0.027381140889	0.0296530141502	0.0390946631508
s	0.01450216532	0.01641209942	0.035305203856	0.0516721402	0.1026933466	0.147405924	0.1675698326	0.1452892612	0.1192954598	0.02570402188	0.03630545492	0.023011700904	0.03111073395	0.0340695677448	0.0496531540222
i	0.02166934828	0.018018749432	0.034071636084	0.06227831914	0.06033871364	0.121368084	0.1221646348	0.229691822	0.104572308	0.04133015739	0.05120330846	0.03769046684	0.0291232319826	0.0284167898	0.0380625542656
c	0.02518123744	0.0224304355	0.023926772686	0.04388323412	0.0430514014	0.088999724	0.1627447368	0.1299130966	0.1695821866	0.055837312	0.0530957502	0.049349038	0.03986412868	0.0220322527415	0.0701087491586
h	0.0155476181	0.016087337466	0.021242232791	0.03376725064	0.04580147146	0.0635196944	0.1579322906	0.1140431542	0.1980620248	0.0586026227	0.0661692538	0.0514232828	0.05566503808	0.0410390471136	0.0610975413797
r	0.014167081036	0.0140721032398	0.02223309006	0.028940533386	0.03020898102	0.1070328564	0.1280617554	0.27467677	0.1330136356	0.04526790526	0.0621505652	0.0445873839	0.0234493999708	0.027189044366	0.0449489072672
ò	0.01448304152	0.014396120219	0.0198340001336	0.032562307024	0.03294085892	0.131931026	0.1147388698	0.2480704108	0.103945165	0.04341963328	0.088333372	0.0450182948	0.034495136172	0.029174437456	0.046657381502
c	0.0224680628	0.01899833578	0.020805821319	0.03817729746	0.04093599998	0.0619390148	0.0870459968	0.13740864	0.128558075	0.126662132	0.0970074054	0.0904755823	0.04313174536	0.026139740094	0.060245975666
e	0.0148962427	0.015733755638	0.022532156384	0.03379704	0.0391481229	0.0578416544	0.1155268254	0.1143405012	0.119314792	0.0792155788	0.084692492	0.0838675794	0.0499668039	0.111383983085	0.057742496218
e	0.01644517139	0.013228301072	0.014471102254	0.02317935894	0.02394691176	0.0375779616	0.0611616918	0.0917705954	0.126428749	0.1288328004	0.151258009	0.1202764488	0.069780431	0.034079786738	0.08756254806
n	0.01182398654	0.01080397645	0.012173859734	0.018971470154	0.0197692883	0.0307887818	0.0665416104	0.0769881014	0.1261334682	0.1360597834	0.1036821998	0.129879825	0.1152858482	0.034743663758	0.1063540921
è	0.01143193176	0.01287265342	0.0196961574166	0.027576290162	0.03451921798	0.03262595622	0.085653312	0.0704888656	0.093014466	0.0823344352	0.1160419732	0.1111644726	0.12143949726	0.0721303454466	0.10901043458
k	0.0114435653	0.01262091608	0.01500902066	0.0288082604	0.02443120063	0.0347310178	0.0428752488	0.0922049994	0.1070631148	0.1152589346	0.1494776182	0.076200792	0.1329750824	0.0958912810494	0.06100860482
a	0.00741458306	0.009018227048	0.015136066826	0.0226838772	0.02945151174	0.0277431587	0.0501977008	0.0635391078	0.07438683528	0.0681498982	0.195397039	0.1248516092	0.0788391838	0.11450838124	0.1186828112
n	0.0109597727	0.009407842172	0.009965840676	0.01422030544	0.01680282622	0.0194464303	0.0293805689	0.0358785918	0.0564008724	0.0747457688	0.0955199296	0.211734904	0.2224263906	0.066397661	0.1267120854
n	0.00842506162	0.01061637768	0.0144533909006	0.02179271988	0.02743985018	0.0246467728	0.0461770292	0.041646365	0.0566794704	0.0462233354	0.1351342356	0.1314590188	0.1616714992	0.10471230436	0.1689224426
e	0.0123334346	0.00771981784	0.023898110338	0.0197193278	0.02622942974	0.03642769126	0.0389961701	0.0529942412	0.0458195582	0.0305484119	0.1000460904	0.140220326	0.196604402	0.1063198442	0.16212327
o	0.01303581174	0.00614814948	0.005885383156	0.00933480062	0.00894785286	0.01260900394	0.01566166812	0.02573344832	0.03596001882	0.04256764006	0.0766200464	0.167293263	0.216297646	0.1472416284	0.216663508
b	0.009119526114	0.006364100506	0.0068977886	0.009708561468	0.009294467996	0.011975085568	0.01788854088	0.02295481549	0.050678420232	0.0387413173	0.08081211818	0.1046555352	0.2527265948	0.2784188734	0.0997641926
à	0.002618166092	0.00328480133	0.015085735818	0.0156197465	0.0172309987	0.02239321096	0.02457474356	0.02683758814	0.02058045592	0.02348426744	0.0410347894	0.1403563728	0.132190634	0.3919661	0.122742354
g	0.00413030256	0.00402288336	0.00645742042	0.01379443784	0.012297664172	0.01449168142	0.01869018414	0.02969428134	0.03440952648	0.041882562328	0.0761968162	0.132097304	0.157580306	0.335623852	0.11863048
n	0.00382023181	0.004391139216	0.008017840348	0.01307618512	0.01847999335	0.01715661932	0.026569014652	0.021213467228	0.02521893334	0.027287457668	0.0436936601	0.07494825106	0.1752654422	0.3998615132	0.1410002996
o	0.003756333378	0.005202533306	0.008515465886	0.010120194692	0.007026490988	0.05410055414	0.00983817569	0.08982704874	0.01590308418	0.015415498896	0.05513766792	0.1224408966	0.1476834234	0.3065797372	0.1484528436
</S>	0.017648360363	0.0090494967592	0.0052773488792	0.0093784122486	0.0058505779102	0.008396147827	0.0090261105016	0.0120793807206	0.0137812058614	0.019036023156	0.026242250224	0.04894613992	0.1504247436	0.354301562	0.310562282
