 	puoi	non	parlare	di	questo	con	Anna	</S>
i	0.72874817	0.08811137584	0.0324345456338	0.030302447526	0.0298844149611	0.0294967169249	0.0301607985139	0.0308614431538
s	0.5830046868	0.2098176279	0.03614771043	0.0325328343166	0.0333135714972	0.0325581122087	0.0392698762219	0.0333556595037
ò	0.493170023	0.15530428946	0.1092829365	0.03991918846	0.03916224276	0.0371931609619	0.0516930896251	0.0742749696928
z	0.493640368	0.277479446	0.0479473863498	0.036350591172	0.037358457522	0.0343395792495	0.0378625595783	0.0350215242928
i	0.321077426	0.2384898362	0.1096572196	0.076654678266	0.0715608754538	0.0447712895008	0.0629123288056	0.0748761869809
m	0.1645679116	0.48167649	0.15594967444	0.0479061618704	0.0363755581974	0.0327019084754	0.0420577577728	0.0387646628852
i	0.0926919754	0.1156939914	0.377271144	0.0875276175	0.08503982468	0.0562421773413	0.0583456238084	0.127187755121
m	0.0753171972	0.258861058	0.3804943248	0.13010843886	0.043476601724	0.0329199960844	0.0401412479795	0.03868114866
i	0.0539996492	0.0752329024	0.465935026	0.0746499676	0.09514062824	0.0577054755128	0.0578052277709	0.119531067335
l	0.0526922	0.122436618	0.361312989	0.2436506318	0.09337015874	0.0363431778728	0.041641636102	0.0485524398724
ì	0.06206765608	0.07239585776	0.417391976	0.151816625	0.1021952926	0.06055843758	0.0477293355204	0.0858447253546
s	0.0616309732	0.0935064212	0.2353874096	0.3518793872	0.12937010634	0.035749135282	0.0385376492065	0.0539390808379
i	0.0252975309	0.07267299672	0.3420996608	0.2287494	0.1318351036	0.05161188142	0.07374890029	0.0739846124959
a	0.04399129508	0.0447214168	0.086238356	0.4391325148	0.230522352	0.061365598	0.0397433465138	0.0542851061891
t	0.02489226299	0.02815970774	0.04936327348	0.337959432	0.340481794	0.0925151371	0.0523894908966	0.074238871444
s	0.02827134196	0.03039306647	0.0613531036	0.299711184	0.335862362	0.07670947652	0.05466041646	0.113039204736
è	0.03698308884	0.027187528222	0.0423464292	0.260581278	0.298294956	0.1172674148	0.0746971423	0.142642051268
t	0.03326184594	0.02746276332	0.04481425766	0.2050493424	0.343218566	0.130051016	0.08211676064	0.134025246101
ù	0.01634561226	0.022598716626	0.05058467734	0.2393057548	0.3364648644	0.1084635438	0.0866519624	0.13958520312
o	0.01668401072	0.01426240266	0.03093232636	0.1021536344	0.400485064	0.218012126	0.08680691536	0.13066351114
m	0.02058600839	0.021264124084	0.030484100972	0.0531834756	0.221755396	0.355171542	0.147467947	0.15008755464
e	0.0208426494	0.02261022747	0.03310666548	0.0493277094	0.2171756066	0.3136450526	0.1290682325	0.2142237098
t	0.0143638081	0.0188142298	0.0182286511	0.0400890328	0.0529001382	0.280809792	0.2715877832	0.303206592
i	0.0065435089	0.0090239479	0.0128200024	0.02727614564	0.1039126558	0.31267476	0.312439976	0.215308979
n	0.00978973996	0.010030777236	0.01082462122	0.01609406452	0.03039187916	0.171040988	0.389732188	0.362095686
A	0.01018500512	0.0099706256492	0.016413434352	0.02011266298	0.0703921418	0.1094986534	0.501754528	0.26167295
n	0.0086192954574	0.0136121852888	0.011053259568	0.022742845768	0.0324586838	0.105959377	0.54048736	0.265066928
n	0.00841704929	0.009405016202	0.01500185658	0.02663386387	0.0563490964	0.100269705	0.504185898	0.279737522
a	0.024099482864	0.030472866962	0.02136072614	0.02879187966	0.0807005056	0.1146708842	0.274307782	0.42559578
</S>	0.01456639724	0.00781860603	0.013170847054	0.01302855948	0.0218691098	0.060914403	0.452049934	0.416582132
