 	la	macchina	vuole	riparata	dal	meccanico	</S>
e	0.806023152	0.03918988074	0.0314809101972	0.0308102891228	0.0308163276726	0.0307420601814	0.0309374204274
m	0.673128438	0.131018612	0.0370111840788	0.0374513631228	0.0376800109301	0.0399406634518	0.043769638695
à	0.48913236	0.209917686	0.1015349236	0.038387542648	0.047347091996	0.0401893099551	0.073491041885
k	0.217957862	0.58154973	0.043884109492	0.0338326879856	0.0371296903015	0.0333360885396	0.052309942173
i	0.312529564	0.3931776436	0.0954165012	0.033675611768	0.0405587591621	0.0559165327772	0.0687253929655
n	0.122876585	0.57204622	0.1531933868	0.0359012696248	0.0358582501227	0.0408842978979	0.0392399745273
a	0.0971617174	0.454848566	0.2598034	0.04007506	0.0358992212576	0.0466953789106	0.0655166279741
t	0.0787903328	0.253584804	0.45314337	0.065317944	0.0401686612755	0.0461216701002	0.0628731960965
è	0.04587832396	0.13617399	0.4282959328	0.0816311224	0.0384766882	0.1292241068	0.140319879947
l	0.0498993098	0.12274479	0.513781148	0.1381998478	0.0386178062017	0.0527871894452	0.0839699664719
i	0.02750443774	0.1166857086	0.464814028	0.1208707264	0.0433562863002	0.071874283212	0.154894532702
s	0.04304261065	0.068956746	0.269284936	0.39305012	0.06214120969	0.054466683114	0.109057706711
t	0.01964374401	0.037675715	0.315752306	0.325620014	0.0559230574	0.1065808576	0.138804340598
i	0.0535340508	0.0557733412	0.218358766	0.288961094	0.1187928968	0.09529480994	0.169285054678
a	0.023310598546	0.03412231454	0.08240264	0.426306114	0.16822856952	0.08934769106	0.176282086896
m	0.014126350124	0.02197877002	0.0492608788	0.444555102	0.1707716644	0.1689635562	0.13034371768
m	0.01834268636	0.0275944789	0.058068768	0.3679358124	0.250602936	0.1514294074	0.1260257536
è	0.03212945266	0.0507195257	0.0577607374	0.167607366	0.292651022	0.1305675928	0.268564438
n	0.015608806072	0.03574357178	0.11183976596	0.2153834952	0.24189196208	0.288804498	0.09072795766
i	0.014732357298	0.028965947132	0.0642372218	0.2871838946	0.2387567562	0.1225471236	0.2435766258
a	0.01348033554	0.0135672115	0.02234158506	0.10215411754	0.32042986312	0.2345429548	0.2934839644
t	0.010137213954	0.01138579008	0.01603829532	0.06711809616	0.2870397748	0.3483308948	0.2599499946
t	0.01105735362	0.01445313689	0.017888806034	0.07275421594	0.2776443752	0.453460814	0.152741137
o	0.00501710422	0.00819634865	0.01201540542	0.0648051634	0.41155602	0.312388957	0.18602069494
m	0.0074464951834	0.0090092039988	0.009967114146	0.03258000262	0.123565274	0.443592158	0.37383974
e	0.007040830204	0.012321898674	0.016994560406	0.04617218948	0.2031439654	0.489467842	0.2248589176
k	0.0061695711618	0.0085842467954	0.0126899151788	0.032899615996	0.1161000191	0.46885642	0.354700426
k	0.008881575737	0.010829816248	0.013828116008	0.03246611476	0.1195750008	0.4205652112	0.393854244
à	0.006670226562	0.00331490046	0.007149539	0.02535727386	0.31488419	0.3247524854	0.31787133628
n	0.006026640584	0.0084615592772	0.014335627648	0.038294433	0.0962063558	0.43643262	0.40024272
i	0.00968097476572	0.0119447218242	0.013687852674	0.032502144666	0.12119999122	0.399787126	0.411197094
k	0.0079455954898	0.0079848593352	0.0093565580912	0.020109780076	0.0677239044	0.401398512	0.485480762
o	0.029220476707	0.036106720534	0.034408808768	0.0502521521	0.1162553924	0.3419196032	0.391836792
</S>	0.0088907615262	0.0107758792606	0.012128399732	0.02775137268	0.0616286354	0.35100038	0.527824776
