 	la	mia	mia	mamma	mio	padre	mia	mamma	e	mio	padre	eh	non	sono	stati	mai	in	Grecia	</S>
e	0.7121177728	0.0611873157	0.01681627074	0.0147722224776	0.0135909198096	0.0130592003088	0.0129941444942	0.0130549925672	0.0130002321806	0.0128943921524	0.0128656087573	0.012921936568	0.0129400482629	0.0128651177607	0.0128574266447	0.0128410764795	0.0128620474783	0.0129027251485	0.0134566717337
d	0.422579734	0.3042716108	0.0217691113	0.0165503731656	0.014184892151	0.0136320677642	0.0139947935426	0.0147374756695	0.0140982818001	0.0137907895309	0.0141934230716	0.0137992143305	0.0138451059646	0.0149095535151	0.0162076759979	0.0172972644181	0.0177152736391	0.0231685883234	0.0192547995217
i	0.3310010314	0.3121221232	0.065013364	0.028102023228	0.0151052034	0.014781170226	0.0158073595325	0.016118361837	0.0163943172221	0.0153880668456	0.015072414491	0.0153344348464	0.0156365662172	0.0181642243553	0.0150627422366	0.0153857865909	0.015928670352	0.0262686551927	0.0333135387845
k	0.140033582	0.502708408	0.0707164668	0.0202986241544	0.018637081492	0.0168571101285	0.0173604958537	0.0181209086255	0.0157345487824	0.015956266548	0.0154583233352	0.0165159861157	0.0155315396871	0.0159415255554	0.0160960481196	0.0170510210083	0.0172587641776	0.0281955047225	0.0215278932032
ì	0.2144325426	0.3128650494	0.1066611586	0.03162536674	0.022363342	0.02028810154	0.022144904396	0.0224648084392	0.022437889722	0.0215822907814	0.0183115233832	0.0206075683547	0.017259151679	0.0233670699148	0.0185063550679	0.0188048755132	0.0192452139561	0.0279157341919	0.0391171721443
m	0.0913380452	0.36210634	0.3035402592	0.02231738828	0.0150915606878	0.013163271223	0.0163542654871	0.0179767771761	0.0158171087079	0.0131317128615	0.0118347868865	0.012864678526	0.0118288671576	0.0182861570526	0.0132832069837	0.0166291467286	0.0124781045124	0.0136356657272	0.0183227980145
m	0.057543638	0.3086410294	0.217470816	0.0654978832	0.034376927766	0.02339721424	0.027447360775	0.0371266789766	0.023047498417	0.0184142609034	0.0147690923696	0.0185216716022	0.0152953281381	0.0369292167643	0.0145233909923	0.0209612055999	0.0141072750723	0.0165950777985	0.0353345783551
u	0.1449378772	0.190071958	0.2023058474	0.080227093492	0.0396962561736	0.0254745116038	0.0317009911826	0.0442353384626	0.0242187103225	0.0188907585445	0.0141679748413	0.0195734054963	0.0148662372983	0.0433796616865	0.0155352738512	0.0263166996976	0.0163224844233	0.0189692177567	0.0291097483858
e	0.0404689314	0.1071635644	0.404048112	0.1473812414	0.03488198907	0.022763647326	0.0220308392494	0.0228023409483	0.0183077500259	0.0194393599177	0.0164095448434	0.020547084657	0.017115010277	0.0173094450335	0.0163918846282	0.0164717189891	0.0172342280661	0.0185007481767	0.0207326440909
m	0.02579611154	0.0602704852	0.3256513052	0.274076184	0.0389366645	0.02885288136	0.021739171439	0.0217447413357	0.0201283799707	0.0198721864077	0.0163676035311	0.0203081852921	0.0187311494377	0.019187774383	0.0153962934835	0.0164227478263	0.016573905004	0.0188215889759	0.0211226880494
à	0.0391217572	0.061029999	0.19244173	0.15679092	0.1624333506	0.0497689771	0.03842107118	0.037270971558	0.02443535291	0.026455681246	0.0170020534281	0.0323700883913	0.0164924564736	0.0197851386376	0.0178417534464	0.0246567150169	0.0230803090742	0.0206632161942	0.0399383744866
n	0.028189228	0.0512329716	0.1625064092	0.40356127	0.1087788514	0.030853815	0.02092508006	0.0221285189496	0.0182512291889	0.0163753106799	0.0142399883086	0.0163242397168	0.0149168960287	0.0190212165616	0.0133245825139	0.0151446900645	0.0122128555484	0.0132293104351	0.0187834206903
a	0.02956222394	0.06701040724	0.2253316608	0.306096942	0.077575454	0.0434524198	0.0361312078	0.0329908208872	0.0210240051603	0.0199831541539	0.0140366745915	0.0210169631278	0.0150553348136	0.0177864079084	0.0134220336141	0.014864826484	0.0126746565871	0.0133432192872	0.0186417064009
m	0.02327208364	0.02759226598	0.0787506988	0.272379028	0.263137688	0.0930481458	0.04051249892	0.024425875884	0.0181747756284	0.0175121054996	0.0147595847256	0.0187767315105	0.016888516468	0.0170904241936	0.0137586624682	0.0136871709645	0.0136845420478	0.0159083252263	0.0166408897878
u	0.022758304848	0.02546078284	0.04093716	0.172684504	0.304839146	0.0891447786	0.04393693808	0.03898430252	0.028350970504	0.0314304284232	0.0190984952754	0.0361982054409	0.0187326564753	0.0192440324151	0.0159909387652	0.0179743095306	0.0159194573243	0.0165063560348	0.041807985901
o	0.026043847648	0.02950363124	0.0612631358	0.179208379	0.2844934116	0.1136467868	0.067598766	0.03329269552	0.021055501468	0.0197791502634	0.0171083879912	0.0222373288189	0.019110397091	0.0199948705886	0.0157862786995	0.0153965009246	0.0155888427749	0.0173935473611	0.0214984490813
