 	voleva	un	bar	con	un	forno	che	fa	buoni	rustici	</S>
ì	0.783631392	0.0299892864	0.023050969938	0.0206448913936	0.0201828758341	0.0202110159775	0.0200732845636	0.0200734414655	0.020158317822	0.0211963597691	0.0207882290341
t	0.6710578372	0.0802609342	0.0354571969904	0.0302548705351	0.0272754061444	0.0249550315462	0.0247254069988	0.0234862428473	0.0219301432656	0.0325300691247	0.0280669377491
e	0.426315708	0.226518924	0.07075210328	0.0550610354	0.03615382974	0.032324608925	0.0283368250431	0.0281329256148	0.0257774217185	0.036736090772	0.0338906691583
l	0.255418144	0.397891746	0.06719770472	0.0434184890365	0.0398067633733	0.0335266007363	0.0287481817011	0.0280810340016	0.0279121457582	0.0391131754637	0.038886016117
a	0.2420481536	0.37245864	0.10222594758	0.06410181162	0.03253392424	0.0316938618668	0.028329043446	0.0263961489453	0.0255860351789	0.0319495906014	0.042677019515
è	0.1259481414	0.3966759172	0.2180005491	0.03797626408	0.0327543558422	0.0310968671908	0.0266054085113	0.0239545272341	0.0238245163502	0.0339358825712	0.0492274397037
n	0.08582589254	0.3610007508	0.302015798	0.07080522012	0.02775188533	0.0258301696696	0.0241924342502	0.0202968730216	0.0217031452648	0.0247141130245	0.0358638357389
a	0.0565645316	0.3030419708	0.273778437	0.1463095472	0.04230827424	0.03657060226	0.0269018214643	0.0229435356762	0.0214792095966	0.0299300532484	0.040172009211
b	0.04776926346	0.1070353312	0.357428394	0.255540236	0.0589642038	0.028024624084	0.028691767786	0.0237445147546	0.0231141176905	0.0283586941331	0.0413287723613
a	0.04270085142	0.0954537868	0.15133224508	0.323429756	0.1086599046	0.0806839076	0.03440947242	0.036992494821	0.0385280457649	0.0382362317948	0.0495732038118
r	0.031838899508	0.0650166926	0.195581508	0.333487388	0.153293109	0.03143660094	0.0350831932442	0.0282526805904	0.0297554423024	0.0311846481676	0.0650697326938
m	0.031701308974	0.04105091914	0.0844077892	0.3945901304	0.170718561	0.0935720878	0.02521663214	0.044952610576	0.0275784159572	0.0246459390539	0.0615654655857
è	0.0982747228	0.06490853085	0.060402515282	0.393092262	0.11358393054	0.0721487727	0.0333408914614	0.0294802287117	0.0267484206088	0.0549116292043	0.0531080968974
n	0.02431081544	0.0501160968	0.145270876	0.2209004514	0.3148742632	0.0660741818	0.03045382144	0.0245742770794	0.0146971096934	0.025240062022	0.0834881874577
a	0.042589334932	0.07001420304	0.1131900406	0.241154204	0.267352682	0.099785576	0.03630471182	0.0238675809313	0.0214546806965	0.0300721291364	0.0542149451958
f	0.028854368174	0.03160995676	0.0481995506	0.1163733066	0.2519306074	0.2753864684	0.090001403	0.0384212355346	0.020924195324	0.0274197010497	0.0708792376875
ù	0.02501140404	0.02671215164	0.02837713516	0.108364165	0.2212682536	0.291806172	0.0797239074	0.0568151563	0.05509638614	0.032223940194	0.0746011497938
r	0.0190621363	0.02349313708	0.04497147138	0.0873083406	0.1761150756	0.3782349188	0.0829950916	0.03522640004	0.0211070764004	0.037085433665	0.094400865065
n	0.007634070506	0.01662948165	0.035102938048	0.091295916	0.24043241	0.2676415334	0.1194542428	0.038580369	0.03066237994	0.0350979621521	0.11746885043
o	0.06257764604	0.01800215552	0.0212597858716	0.1247715914	0.096521661	0.330244684	0.127971335	0.05378157691	0.025518248648	0.0432619614346	0.0960895015507
n	0.01744458067	0.01766606499	0.01904746714	0.03319023964	0.0781947596	0.198858488	0.304932236	0.146822996	0.04946053306	0.0457408982	0.088641683446
a	0.015661234986	0.0219298821	0.030520856476	0.0397265252	0.0803718114	0.2242961724	0.27230131	0.08849245	0.0488431348	0.031905014448	0.145951726603
k	0.0114021273	0.011573735158	0.011016594952	0.0182996939	0.03298990462	0.0610334823	0.2746136472	0.285675912	0.08055519538	0.07826883822	0.134570761986
à	0.015159417842	0.013116461184	0.010646439898	0.03053281163	0.04057283712	0.146103061	0.2348121428	0.204220128	0.1014777902	0.0770619068	0.126296971832
n	0.00995183624	0.01188925716	0.0135259586	0.024285158	0.0429035352	0.1303963928	0.2095123388	0.22307968	0.1121580965	0.080379684	0.14191821316
i	0.006402770772	0.0110799717	0.016111235842	0.0231418432	0.0421563046	0.1002232908	0.237217457	0.215448104	0.116719867	0.0469715874	0.1845276812
k	0.0095397547164	0.009972418637	0.009520992925	0.012946112897	0.0167932889	0.028202236172	0.1161136113	0.26795499304	0.1704241694	0.218165917	0.140366705
a	0.00651893548	0.00611761525	0.007246221436	0.01593630072	0.02369901667	0.0465229525	0.1249997562	0.25880747	0.1948936554	0.132597468	0.1826605132
l	0.0097762100816	0.0103343975472	0.0091687409686	0.014052876288	0.017015459616	0.0270256564	0.084303709418	0.23269527234	0.2038867036	0.2437322224	0.1480086446
ò	0.005949842342	0.004377154832	0.00558950525	0.012906211978	0.018395176808	0.034638634076	0.06877819292	0.190296038	0.195174056	0.254892596	0.2090027548
r	0.006171800228	0.00633253964	0.006234018078	0.011703385774	0.01412295928	0.02649476054	0.06032302836	0.1788477736	0.1306468468	0.378705978	0.180417015
ù	0.0036377462196	0.004530960398	0.0041718736304	0.0102663176872	0.021380553588	0.0537966719	0.06564445864	0.141421212	0.219800358	0.322879706	0.1524705372
s	0.0061910082426	0.006600466666	0.006036210676	0.010398871792	0.01018022886	0.024111711776	0.04626142794	0.1532053704	0.1013718488	0.3642313588	0.2714114416
t	0.004453681052	0.005919011006	0.006422256047	0.019965345712	0.03153346104	0.0593354788	0.0522387196	0.1154455829	0.180756922	0.334138696	0.189790878
i	0.0100702206537	0.0032737763752	0.0029486151884	0.0242228701936	0.019125895926	0.028350720344	0.04894717329	0.09324924772	0.249258114	0.272813214	0.2477404201
k	0.00909344248746	0.0080355006856	0.0043387278104	0.01004063804	0.0119633955694	0.0349739609148	0.018684852592	0.04413618792	0.0575660672	0.472746948	0.32842028
u	0.0059604131458	0.0048431050048	0.0046203980692	0.0122116847496	0.0164014201652	0.023876820822	0.02756253114	0.06248868712	0.1216975476	0.497148734	0.223188665
</S>	0.0102504866164	0.0086488251008	0.0062286777834	0.00917523494906	0.0101524262956	0.0152221546702	0.0204711142	0.0430504199	0.056783927	0.38638792	0.4336287
