 	voglio	un	forno	che	vende	rustici	</S>
t	0.802582448	0.04015459608	0.0324963868686	0.0304527798911	0.030912908826	0.0322603128058	0.0311405395254
è	0.684417978	0.08833762094	0.0410838889042	0.0384524896199	0.04151563214	0.0648742614262	0.0413181170407
l	0.573411634	0.241406506	0.0388498042327	0.0337155422235	0.0347985713857	0.0408381335963	0.0369797966098
o	0.464492948	0.235879134	0.12701592287	0.0437061262734	0.0343301955056	0.0436058425014	0.0509698618005
è	0.210586358	0.568411622	0.05423208904	0.0362494167809	0.0351677414131	0.0474430647799	0.0479098029615
n	0.0865710072	0.55813039	0.2047200464	0.0340497945872	0.040234981705	0.0354124853746	0.0408813601736
a	0.1257270892	0.436884002	0.2550019976	0.05533974282	0.036386964114	0.0378211348979	0.052838930724
f	0.0889723236	0.234885136	0.4183809908	0.08144203004	0.0566072060768	0.0467278046231	0.0729845122136
ù	0.0403644182	0.085900213	0.4781985412	0.172554505	0.11463018072	0.0458382246008	0.0625139175362
r	0.0530128224	0.1119406366	0.529236137	0.118909493	0.02883862402	0.0451020019466	0.112960342825
n	0.01989129028	0.1141983212	0.529255964	0.1319609258	0.0451443684	0.0355712555508	0.123977826162
o	0.10657078494	0.0476878106	0.40052377	0.1872252422	0.0710478439	0.0680285888792	0.118916005165
k	0.02799920328	0.03530521898	0.1229811446	0.566100844	0.0669161988	0.064254771486	0.116442694019
a	0.0271275724	0.03343238434	0.1577492664	0.379531223	0.1232062932	0.042745424	0.236207770412
p	0.027413526228	0.033171427172	0.066567039426	0.38767497938	0.2065203832	0.13540582104	0.14324669294
u	0.01496684497	0.0118347591	0.06166915448	0.25927107	0.30657336	0.173620102	0.172064723
l	0.020675166762	0.0277328380114	0.055546237952	0.18716768656	0.3649244088	0.2221336644	0.1218200634
ì	0.009247513118	0.008433704385	0.03186429284	0.1244832592	0.4589250726	0.171236914	0.1958092268
r	0.017520449844	0.025160825002	0.066112320522	0.14598547466	0.287828864	0.339015134	0.1183770678
ù	0.006437875802	0.011704725602	0.03935685748	0.15010940494	0.2986350346	0.356708384	0.137047867
s	0.0134233208974	0.0159110032408	0.0356690027408	0.07869071368	0.1887906528	0.49846656	0.1690490034
t	0.007248902536	0.01258455516	0.042753477572	0.10421980756	0.2035428386	0.44954935	0.1801011032
i	0.018140100518	0.0077954839148	0.032191834446	0.15846529826	0.221594896	0.3171805366	0.24463191372
k	0.0112067982793	0.0104338323754	0.0151422643276	0.020713881314	0.0855296182	0.50030604	0.356667636
u	0.0071828452208	0.0068543893106	0.013175246098	0.02818447212	0.1162522506	0.598107802	0.230243062
</S>	0.0115914377772	0.01007608859	0.012192155266	0.02028169352	0.0861608822	0.354668354	0.505029364
