 	dopo	Giovanni	ritornò	la	sera	a	casa	andava	molto	stanco	perché	aveva	lavorato	tutta	la	settimana	</S>
d	0.6250223932	0.10505850462	0.0286773022302	0.0226787791607	0.0204322882317	0.0170141015932	0.0179465348819	0.0159328758533	0.0159424288335	0.0159700431595	0.0159672111044	0.0160013746116	0.0159630473759	0.0160973376913	0.0160702318587	0.0164600714512	0.0187655273248
ò	0.5504177828	0.09348418744	0.0326872885336	0.0252372536403	0.0210820314677	0.0223511641318	0.0227366592179	0.0220260171773	0.0210273269946	0.0216025017357	0.0217810354683	0.0216675221767	0.0213542027321	0.0199695539222	0.0241578460246	0.0216809626534	0.0367366046363
p	0.579760826	0.1497348766	0.0293084604274	0.0260298548128	0.0184185311206	0.0175377492159	0.0189360515243	0.0173823454983	0.0156736833536	0.0165926656262	0.0157847385977	0.0160072791066	0.0155826225082	0.0147722751457	0.0157695889611	0.0158040060262	0.0169044233357
o	0.4874549272	0.222174434	0.043922701292	0.0201637970912	0.0158948390906	0.0185342492376	0.0194383761644	0.0195801611055	0.0164957491063	0.0156278783088	0.0183322165358	0.0170634495423	0.0154154172333	0.0136672998132	0.0150970848473	0.0159991881346	0.0251382941643
G	0.188031388	0.5168140656	0.02906775941	0.0202657804111	0.0217526651074	0.0190065214195	0.0209167070253	0.0184928162778	0.0175077112335	0.0173380625093	0.0171476041008	0.017787520262	0.0174338842203	0.0171854905118	0.0183152509193	0.0198619304108	0.0230749531901
i	0.113940778	0.2749854732	0.1335219248	0.0663477012	0.04893706544	0.0452737633659	0.0450921083374	0.035252387023	0.0234931997164	0.0266870240069	0.0259724181421	0.0229751566129	0.0221103452387	0.0178699235128	0.0236275766117	0.026567328885	0.0473456834614
o	0.1279094208	0.5208986334	0.0607503492	0.023191180381	0.0254523150082	0.0243229783275	0.0246821002244	0.0194331658895	0.0172022630631	0.0189517258535	0.0171888146823	0.0174112479646	0.0170553808073	0.0173981487373	0.0192662940288	0.0211746627292	0.0277112614198
v	0.09203090394	0.204338138	0.34611818	0.0423944374	0.029304782632	0.0286509964816	0.0270214649776	0.0233330678675	0.0193518134743	0.0234045018519	0.019260494187	0.0189375171157	0.0180176713493	0.0206710286746	0.0345947643082	0.0218920356205	0.0306781089071
à	0.08790237506	0.16175125888	0.1474748234	0.083209051	0.0849320474	0.037577703874	0.043236127926	0.0490883833748	0.0351853170644	0.0518617722573	0.0271400610874	0.0282971692125	0.0275529868686	0.025541190809	0.0247444952082	0.045669659864	0.038835501204
n	0.0735049218	0.252791362	0.373289189	0.0447108778	0.02412436458	0.0190893284062	0.0180533948264	0.028794338262	0.017207239093	0.0282602883353	0.0142186151814	0.0259266364798	0.0129098277097	0.0201091556805	0.0123763788958	0.0129529395024	0.0216810287243
n	0.0815593666	0.2374615414	0.2130379038	0.066358033	0.029225562	0.02389469914	0.0291256172099	0.0423690322867	0.0374846405223	0.0455013229221	0.0282622790458	0.0405798100234	0.0331636802264	0.0266025078852	0.0173643062203	0.0224840952236	0.0255255879018
i	0.0963725358	0.211459646	0.1449543492	0.0871318116	0.05489774006	0.0582244069085	0.065261114417	0.0497521564939	0.0277898076595	0.0379944337017	0.0286335800364	0.0290188362079	0.0211551141547	0.0210975751452	0.0208453646023	0.020141277488	0.0252701687407
j	0.03886296505	0.058601321	0.436228648	0.166462522	0.05590781992	0.0361756172826	0.0297488647234	0.0226118422476	0.015663456603	0.0233161239777	0.0160064186106	0.0159625008564	0.0149460331645	0.0174491228624	0.0153839734922	0.0169985526198	0.0196741130085
ù	0.0250778704	0.0450568236	0.2961596608	0.0987529812	0.1854483666	0.04746413026	0.0517532078	0.0236980633346	0.0251710062391	0.026001852532	0.0226986357227	0.0204000745127	0.0196909294302	0.0206151936988	0.0192402553253	0.0290905319524	0.0436804292066
