 	il	abito	della	sposa	corassi	si	chiama	la	sposa	ee	ee	vuole	bianco	</S>
o	0.690250194	0.1073967458	0.02269148654	0.01685945904	0.0160695715784	0.0167409260255	0.0169973637946	0.0160757737751	0.0160467878756	0.0160854424124	0.0160020699182	0.0160070299694	0.0162252312952	0.0165518465383
à	0.3608869834	0.1428528026	0.240382342	0.04083918839	0.019808835826	0.0208220845986	0.0189052696941	0.0197615443762	0.0203845636514	0.0198646803587	0.0201887819459	0.0206518186253	0.0275788676133	0.0270721773331
b	0.1026350622	0.1544525278	0.4406881692	0.08879184132	0.034741654038	0.0195252458698	0.0155442422612	0.0202615459587	0.0196760181518	0.017958335528	0.0174859180674	0.0187788139139	0.0240110738137	0.0254495919245
b	0.100859778	0.141077632	0.418557402	0.06580783154	0.0671203668	0.019068360052	0.01688904478	0.0235898545069	0.024847270096	0.0212651042135	0.0193809386965	0.020455711047	0.0307590586973	0.030321785595
e	0.219689979	0.239900909	0.184848442374	0.038488739168	0.0861335692926	0.0258316877835	0.0199363644227	0.029902184596	0.0276057095469	0.0234572706667	0.0212397835205	0.0218088976134	0.0330817868863	0.0280746032484
t	0.097131457	0.260384683	0.317903156	0.0830092612	0.04460940586	0.0245541915531	0.020557859617	0.0252094006426	0.0217611201178	0.020865013575	0.0202594192545	0.0202584723513	0.0215452517675	0.0219513090312
o	0.0974665392	0.2157210114	0.349812524	0.056065486	0.0477118212	0.034682542144	0.0211303365	0.0369178124426	0.02768425438	0.0233325057909	0.0202834932177	0.0208174406845	0.0242731161806	0.0241011439973
à	0.080082562	0.118541816	0.21509493	0.1929638632	0.1684739472	0.02894284408	0.0233629653	0.0273801277076	0.025113938874	0.0236818750526	0.0208291195429	0.0204589981575	0.0234074899158	0.0316655049535
t	0.0490242524	0.060399888	0.232124674	0.216879164	0.2117627116	0.03813432558	0.0328139551	0.023484829808	0.02343633889	0.0218109555428	0.0191761736313	0.0196837767254	0.0219964734721	0.029272368441
t	0.063185486974	0.08765798672	0.175193798	0.213947502	0.188562182	0.03856310392	0.02966821656	0.0367414779	0.036358563	0.0267933224546	0.0202605895114	0.0212150047895	0.025579298447	0.0362733862893
