 	se	vieni	alle	sette	ancora	non	è	pronto	</S>
a	0.68583977	0.13175175486	0.0299875084	0.02663826157	0.024587999536	0.0253470496623	0.0249293697445	0.0253256941917	0.0255925308887
n	0.4445763992	0.267090714	0.08807458937	0.0298312114076	0.0301011318513	0.0271657457313	0.0396928094608	0.0395809028137	0.0338866088677
è	0.1854774662	0.1729270194	0.31938738	0.0643826052	0.04692228254	0.0247288331768	0.041891088159	0.0693608388911	0.0749224029203
r	0.1198581408	0.16452535	0.492148446	0.0720447221	0.0292249672948	0.02411106488	0.0280735467159	0.033922926204	0.0360908586128
t	0.11820255666	0.247512165	0.411254616	0.0599228394	0.035912160278	0.0262292107236	0.028262588924	0.0348613833097	0.0378423932652
i	0.2236639206	0.122730558	0.3425274216	0.089602101572	0.0529988600482	0.0324615080163	0.0357907961954	0.0492517036815	0.0509731121191
s	0.0481586022	0.1068668964	0.525461283	0.1480429644	0.0507672978965	0.0234525727011	0.0315477687806	0.0302000018043	0.0355027968812
e	0.08033722794	0.0929471072	0.433324481	0.163491785	0.07490155506	0.027493448934	0.033733249376	0.0411767484141	0.0525944181266
s	0.053104444	0.0718213734	0.273956078	0.382086708	0.088862138812	0.0242902835008	0.0324055223967	0.0302542291322	0.0432193661462
i	0.041945602654	0.05334284026	0.182326252	0.335267086	0.1825807988	0.03246078422	0.05011146852	0.0504631794564	0.0715020750656
t	0.04534574272	0.0546245045	0.1450359606	0.37297865	0.2416408986	0.0250946147	0.042104394248	0.0280673429055	0.0451079058176
t	0.02761405178	0.030914243046	0.05784914762	0.332313346	0.301776306	0.04995415492	0.06941445992	0.06175422196	0.068410167029
à	0.0228134726608	0.0287481102	0.1142624414	0.3102030796	0.27331066262	0.025979535932	0.0485717072	0.0613533017	0.114757684188
a	0.02500341892	0.02426875066	0.0919933428	0.2408310864	0.364656748	0.071599201	0.03854577946	0.0360625462284	0.107039185625
n	0.016599950381	0.017262581452	0.0317187974	0.1271956486	0.4945195848	0.1035108028	0.0812832542	0.031674425023	0.096234861992
k	0.0302084506196	0.02492564097	0.06365822207	0.203353676	0.353294254	0.1043914632	0.0635180886	0.0545528494	0.102097219764
ò	0.02973436987	0.04083758204	0.1385755516	0.1194446634	0.22937089148	0.0642183834	0.060523008	0.1158436656	0.201451934
r	0.00856980328	0.0112146209	0.0194971534	0.0655460734	0.168573458	0.307281709	0.205068872	0.08602863584	0.12821968676
a	0.0137325678432	0.014023740514	0.02236382289	0.0737178438	0.2961748764	0.1614918442	0.1821351866	0.0574554094	0.17890460368
e	0.0133707009	0.01468414838	0.01642762714	0.0344582622	0.1173635918	0.1969775683	0.2666004582	0.1192750592	0.220842694
n	0.0083559091372	0.0086241062187	0.01005135417	0.01936764946	0.0509940649	0.16118652452	0.283921809	0.2905268656	0.16697182106
è	0.0109872013604	0.0127676556151	0.0211323680828	0.042229489288	0.0724495142	0.086665692	0.162246726	0.394361572	0.197159866
p	0.0074611281185	0.0076788067076	0.01023887767	0.01223711036	0.02670877408	0.0670587338	0.17677584	0.462447104	0.2293937324
r	0.006100251306	0.0072005720136	0.008229896154	0.01432197186	0.0391101201	0.0567205076	0.125562813	0.59353963	0.1492142604
ò	0.00153106666314	0.00139961371612	0.006102148568	0.00668277294	0.0066825748	0.01159403176	0.0714564162	0.707213312	0.1873379996
n	0.0053708050634	0.005376914408	0.005931657319	0.007167035948	0.032357966766	0.044055575	0.0754608954	0.531863722	0.292415337
t	0.012866395503	0.003191419568	0.016517927586	0.018584329686	0.022278405106	0.01558441032	0.0561677242	0.61029999	0.244509316
o	0.0066775067225	0.0029146285614	0.006990040814	0.0077528967324	0.007863179638	0.00697552284	0.0393114528	0.6188324	0.3026823788
</S>	0.0072370910316	0.0076872071908	0.0088132936006	0.0085410521726	0.018410851466	0.0257590921	0.0258637526	0.463338484	0.43434935
