 	Maria	ora	sta	vicino	a	me	ma	sta	dormendo	</S>
e	0.5680462	0.08733417084	0.05039548792	0.05705907214	0.045752082264	0.0395688516008	0.0388974556224	0.034659650811	0.033061740445	0.0452253086143
M	0.600062898	0.05912009796	0.0386988448442	0.0374023888983	0.0362156473203	0.0359716338683	0.0393745492731	0.0445128475052	0.0628668832657	0.0457741729116
a	0.360824772	0.102582981	0.137584329788	0.043334397754	0.048818586296	0.0474276988742	0.0395230312151	0.0850375868755	0.0605419251063	0.0743248692525
r	0.332693028	0.279399812	0.0497240164	0.0455176521598	0.0431390853999	0.0416906216703	0.0428124340706	0.0497643481789	0.0554198440275	0.0598391956529
ì	0.207480777	0.3045020366	0.165130624	0.0372057374	0.0477416229598	0.0486906966287	0.0301022280939	0.0317567838656	0.0473537512216	0.0800357347254
a	0.379690434	0.36415302	0.056124148	0.028757233796	0.0311708817978	0.031383955204	0.0241339367699	0.023936802066	0.026708864777	0.0339406861678
à	0.1276499962	0.492364744	0.132540386	0.04105179	0.0370188521054	0.0354954286016	0.0294899692563	0.0393580040807	0.0293749316676	0.0356559256415
r	0.09919647818	0.413446724	0.243199164	0.05144194352	0.0317572680318	0.0341568750271	0.027665701876	0.0260645389998	0.0253413238872	0.0477299944468
t	0.09887996914	0.291786302	0.3432559312	0.0721805916	0.04127260848	0.0352753228921	0.0241990239893	0.0202927659365	0.0238146535744	0.0490427036473
e	0.0725340406	0.242418434	0.37563745	0.081781980852	0.05088914451	0.0510059429342	0.0330906378832	0.0265197333694	0.0300550967119	0.0360675020361
n	0.06359739874	0.0906791218	0.45060869	0.179568678	0.035503229044	0.03334837528	0.0313504827419	0.0390013505016	0.0252738849756	0.0510688818716
a	0.070769828674	0.12814573412	0.423988944	0.1508862408	0.046350815346	0.0391207623888	0.0243795001042	0.0274420116886	0.0293789356599	0.059537134466
s	0.031067552754	0.0411726968	0.209418045	0.446403449	0.0529101016	0.0400740618	0.033869091521	0.0683617738449	0.0218061610117	0.0549170352635
t	0.01988766626	0.0151849346	0.275558422	0.381154624	0.0787414644	0.04942188936	0.031950260124	0.056625651782	0.0248981124759	0.0665767730439
e	0.03387291722	0.03926569412	0.29991246	0.2239268172	0.134655842	0.07444012206	0.0403304589	0.03635470366	0.0351624633006	0.0820786544341
m	0.024741531588	0.02993131189	0.1131740408	0.443525999	0.1153151876	0.0651133238	0.045413002278	0.0410926010926	0.0298160886028	0.0918768073444
b	0.014791861	0.0157013907	0.0921118772	0.3516892434	0.1647707536	0.05622511346	0.04137361984	0.11874895212	0.0659200735559	0.0786670639115
r	0.015273728	0.02812213302	0.2298768098	0.2391838528	0.0823927506	0.06835574508	0.049058887966	0.06475581666	0.0567313832875	0.166248784692
ò	0.019342384292	0.0280944288	0.1023630386	0.4030497024	0.1611728818	0.078999167832	0.042776814842	0.041802583931	0.02099317559	0.101405763069
s	0.01385159157	0.0314727138	0.1179975804	0.2544661094	0.1776534024	0.198054864	0.060276472	0.019815658424	0.0238213567902	0.102590115647
e	0.08687076414	0.05493645886	0.0659575978	0.152688818	0.263037702	0.1439520584	0.0664933894	0.023191187326	0.0188848500806	0.123987167503
m	0.0055684058336	0.011089348966	0.02798379508	0.1047348208	0.2045535114	0.312281183	0.1205895964	0.0241198801	0.0303222119817	0.158757318933
è	0.01552672178	0.01047041168	0.03243168474	0.11414892138	0.232535245	0.1757613526	0.123037062	0.0769301586	0.04105096024	0.178107755
n	0.008803087296	0.01151193746	0.0253337112	0.0835890178	0.1446965414	0.355160356	0.1454615674	0.0399954444	0.037356477048	0.148091758216
a	0.0140184389	0.013280438394	0.02009473442	0.05862091116	0.1687822	0.2683358844	0.1961118852	0.0569836209	0.02942095907	0.174350961679
m	0.00821795295	0.008061389802	0.010870049546	0.0297799853	0.06205271764	0.20335324854	0.1943468901	0.20228517186	0.127988565	0.1530440328
a	0.01171816228	0.00775878702	0.0220757946	0.04256495194	0.0883207414	0.1246092386	0.157075023	0.2056044048	0.1280443852	0.2122284112
s	0.0067944137508	0.00808560382	0.011212571518	0.023675060842	0.036093670952	0.119515643394	0.17128518126	0.31809941202	0.1645883117	0.1406502604
t	0.009424716326	0.00694672419	0.01151671066	0.0218873871	0.0496196294	0.0797175309	0.1222571348	0.226418798	0.269847406	0.202363886
e	0.003962380406	0.007286453974	0.03919244225	0.022601247448	0.0559010444	0.0827606008	0.0915993258	0.2964272586	0.1736256384	0.226643528
p	0.003531872332	0.00584840002	0.008080522628	0.013445103528	0.020788709992	0.061180613672	0.06935283556	0.2494532704	0.28962286432	0.278695822
l	0.002867567146	0.003306318294	0.013159109942	0.021255675992	0.02742281624	0.0239762165	0.043771503	0.18157125674	0.494114932	0.18855466
ò	0.003037578462	0.003195442064	0.029394913354	0.0189445419	0.02000109526	0.0207370071	0.072207304	0.2416000212	0.257760324	0.333121838
n	0.00612057798	0.00597847424	0.006315619998	0.013880210334	0.01760892374	0.04850043064	0.03950358226	0.1802253782	0.517916788	0.163949968
n	0.007416927708	0.012040828386	0.012456604314	0.0173356863	0.030652873232	0.0448048483	0.048306437	0.1770916498	0.483526874	0.1663671752
i	0.005522360414	0.0070747763896	0.0277633588	0.045354672232	0.0159293745	0.015406767394	0.03291289096	0.2539387132	0.24351163048	0.352585542
</S>	0.014017572998	0.013808678616	0.0082574307456	0.010394207586	0.01284414141	0.025545794126	0.034630838974	0.1141977198	0.42117447	0.345129222
