 	vivendo	la	mia	figlia	la	avevo	portata	alla	chiesa	</S>
z	0.752065039	0.0779934418	0.02276084038	0.02187750203	0.0208330289626	0.0207743467614	0.0207538775969	0.020779944309	0.0209146876664	0.0212473659335
ì	0.465597416	0.2644099652	0.04334405044	0.02855055986	0.0269764205028	0.0278771198884	0.0275624934705	0.0339857319894	0.0288311556703	0.0528653354335
s	0.22817609	0.5492560392	0.0478926233	0.022883841334	0.0241695617807	0.0250512098921	0.0259378156069	0.0257485636182	0.0248312690722	0.0260530417298
o	0.220574858	0.481770424	0.0922248264	0.03568184316	0.0273890419484	0.0276632473966	0.0279384811395	0.0275322186813	0.0308513037683	0.0283738590233
n	0.118109558	0.475282822	0.209552628	0.02749278534	0.0272616928074	0.0255530804941	0.0266433531409	0.0272468755182	0.0285501286101	0.0343071145312
t	0.06501593	0.378324442	0.303549224	0.05255497294	0.03081720804	0.0292681326959	0.02812322773	0.0290236892956	0.0422935796266	0.0410296568642
a	0.2036077194	0.3128900612	0.213076838	0.0458936788	0.033594830632	0.0334691173728	0.0342574671295	0.0340039482346	0.0452545524219	0.0439517538391
e	0.0498135214	0.118883188	0.487305386	0.1434572962	0.03160771813	0.0270088282191	0.0275768778341	0.0283594724877	0.0387329895037	0.0472549293315
k	0.03836997102	0.0668577426	0.450773998	0.226855888	0.05099438099	0.0260208756268	0.0262374065873	0.0275884419072	0.0382891952625	0.0480121402475
i	0.1742695124	0.0605711842	0.247877636	0.2399027254	0.061500905	0.036402111422	0.0320488213514	0.0344551981988	0.0468409653291	0.0661310108611
a	0.0458886246	0.0683497486	0.22734147	0.4071137	0.0646173504	0.029525808206	0.0293274371729	0.0310207331941	0.0416173902454	0.0551977069927
t	0.031459535792	0.0387546244	0.1364235652	0.445978054	0.121583957	0.029720638796	0.027355287641	0.0317903701757	0.0748838611343	0.0620503024724
è	0.0780899802	0.0648234456	0.09554455	0.274179978	0.1479814168	0.04647113468	0.065778155286	0.056372219526	0.053340762584	0.117418370383
r	0.05165456024	0.064645005	0.120565443	0.2461428	0.264772804	0.0550640904	0.0459766269464	0.0366510495279	0.0351921726603	0.0793355686839
a	0.02744612768	0.03573592352	0.126535373	0.280473716	0.2713951792	0.081361724	0.04210790456	0.023867034068	0.0489863159973	0.0620906969009
m	0.0397540548	0.0443532192	0.069484838	0.1669706592	0.426156668	0.0707318446	0.033953926228	0.0296404079808	0.0337501706046	0.0852042350961
u	0.032018176	0.03190998868	0.0387609264	0.18632499	0.2063365888	0.2112692748	0.0873480974	0.04740221816	0.051274535992	0.107355167236
i	0.0327703545	0.04016390908	0.0798307852	0.120856568	0.2732191254	0.1679420916	0.074848935	0.0269975445	0.0358444349428	0.147526349893
n	0.03024047379	0.0323130508	0.04275813448	0.0756499236	0.361505382	0.1742910154	0.065574835	0.0215783853	0.0671031594468	0.128985755928
ì	0.0234081178	0.02452681487	0.03224385094	0.0953344012	0.2131305028	0.277755122	0.107584775	0.0469743413	0.05661699464	0.122424985808
c	0.0251105857	0.02623198776	0.0351758615	0.0802938488	0.2106823132	0.2972656224	0.158736838	0.02224971336	0.0444279347545	0.099825321392
h	0.024329343736	0.02606455926	0.03310196794	0.099248874	0.1595860288	0.2586769154	0.157073895	0.0455679638	0.114857110211	0.081493141072
a	0.04759534076	0.03279446956	0.03977392492	0.0783770616	0.201322994	0.197473736	0.143035904	0.1599491456	0.0292094399048	0.070468108908
p	0.01520973528	0.014991090912	0.01593434044	0.02071273242	0.066064276	0.1945072076	0.2651223904	0.1318885636	0.063362542	0.2122071968
à	0.01838652118	0.019675146522	0.01957985206	0.03768613556	0.050360812	0.1317801444	0.303510312	0.152553111	0.05864221966	0.2078259504
r	0.013652447306	0.014666141566	0.01928017257	0.04125165352	0.065429144	0.1876432706	0.32925343	0.1136358594	0.0709562648	0.1442317246
o	0.010582584	0.0119398529	0.01444937974	0.0291089736	0.055640859	0.1677838976	0.347802543	0.1464080192	0.0491979076	0.1670858834
n	0.01192201682	0.01194328568	0.01472531339	0.01516790864	0.03636047044	0.11214813648	0.2338480272	0.1912898748	0.1002583262	0.272336629
t	0.014815743445	0.0160644358	0.01947843075	0.033102310292	0.0428184102	0.1056760708	0.2868691822	0.1890577782	0.0759624374	0.216155293
a	0.14597740156	0.01967968564	0.0206233896	0.03791031794	0.0338595002	0.0759238894	0.2123235938	0.1353257866	0.06057590362	0.257800622
s	0.007808260068	0.007375154658	0.007181372546	0.007190362994	0.013243464734	0.04878636158	0.1219966247	0.2446039367	0.1425120874	0.399302306
t	0.012918207998	0.010097822068	0.0085763153	0.014391254664	0.02001592003	0.04621237188	0.2516160034	0.2282753568	0.230471622	0.1774251178
i	0.06833793468	0.01934651664	0.0230352244	0.02372418493	0.0351555668	0.0619489658	0.17762905474	0.1668870148	0.114935005738	0.30900064
n	0.008052952956	0.007280311106	0.00767380938	0.007601550324	0.011417822654	0.027333273934	0.06434175892	0.2581091809	0.1810814028	0.427107958
a	0.0103136786072	0.009784604	0.01092084143	0.01986979959	0.023285834474	0.05330925294	0.156589251032	0.264801134	0.3509839168	0.100141844
g	0.009239432814	0.0083982372808	0.008361626734	0.0089006988812	0.0113082054112	0.02131490196	0.02493522663	0.16838878112	0.34680624	0.392346748
l	0.0112563472212	0.008367158988	0.00801688588	0.019898991872	0.024757360788	0.04976525076	0.08636185708	0.182834328	0.354353623	0.254388392
i	0.023849754172	0.043587841946	0.049209279466	0.027398588544	0.02159195412	0.03421023726	0.03133661794	0.2589646396	0.23147797956	0.278373252
s	0.013354946594	0.00686512235	0.0063773422712	0.0060640385964	0.007761586442	0.013436390046	0.017956880692	0.2287475292	0.346064782	0.353371472
ì	0.033334113766	0.0225407519754	0.0114783987888	0.026156437856	0.01708257393	0.0183720446	0.08077537468	0.1603191852	0.1783942712	0.451546722
a	0.008582177502	0.008458596338	0.00917796883	0.011115596752	0.014823716506	0.0192757496	0.02853109406	0.0910514938	0.443999804	0.364983832
