 	il	morto	lo	piangono	lo	piangono	tutti	i	familiari	</S>
o	0.781047542	0.0410155806	0.022455120972	0.022206775694	0.0219167585248	0.021729028915	0.0216568602134	0.0217303714083	0.0239346368223	0.0223073776168
a	0.42834802	0.36187728	0.0267984468363	0.0242871707064	0.0250732248201	0.0242082549361	0.0262005274695	0.0263075534071	0.0248452227666	0.0320542952363
p	0.245569742	0.455848574	0.0803571222	0.0296298575	0.0292611914121	0.0283319401662	0.0307698609593	0.035484233832	0.0287982876145	0.0359490921388
e	0.173418684	0.449253556	0.11827918348	0.0406188752	0.03243447921	0.028092074286	0.0383936510774	0.0295316645111	0.0290828075624	0.0608951361644
s	0.218650934	0.512850951	0.05375024884	0.028873985412	0.0293129567572	0.0284959557811	0.0299377544649	0.0308007686942	0.029764995619	0.037561389798
a	0.12444854	0.476440878	0.1044292988	0.0393156186	0.028315225	0.02539383562	0.054128927784	0.0274777454074	0.0291656297979	0.090884321518
m	0.1088329268	0.447545132	0.172999106	0.0373997228	0.0314963834066	0.0310393268159	0.0370316302799	0.033155293651	0.0343755894064	0.0661247873808
m	0.0857914088	0.3544976808	0.140938573	0.0561747378	0.0471885488	0.0488965696	0.0717251038232	0.0535138014035	0.041019201555	0.100254221994
è	0.2342618934	0.229954326	0.165009898	0.0637005134	0.05296025562	0.03878284357	0.0686888626471	0.0377940538213	0.0310474632054	0.0777999183577
n	0.134848212	0.3300721928	0.2556338214	0.0288566325	0.02306006728	0.018676174294	0.0549666152348	0.0192541505887	0.0252066808595	0.109425279227
o	0.1229076116	0.264357199	0.2701198092	0.0826031364	0.0449830946	0.03712482946	0.0639900210068	0.0282973358021	0.026770417688	0.0588464257691
o	0.0638526216	0.1028545774	0.382979638	0.198255678	0.0695146558	0.041650986126	0.0349159460931	0.0287916802332	0.0263223175662	0.0508617981415
k	0.05506798552	0.0762672382	0.2876317892	0.233043668	0.1214981276	0.04523876148	0.0498507526361	0.038581739743	0.0266615307515	0.0661583050109
l	0.0610413184896	0.08077830524	0.239744782	0.128332855	0.2406185072	0.0562364856	0.047983715012	0.0353454971663	0.0370769801901	0.0728415432997
è	0.14427992936	0.0760526793	0.118577191	0.101896488	0.1374173244	0.06561518414	0.13546671079	0.0349636399297	0.0505460429532	0.135184802965
o	0.0300466302	0.0433626196	0.107082966	0.2469926512	0.2111134972	0.0866203454	0.091809246194	0.0235034708468	0.02524804438	0.134220677217
n	0.02654788873	0.03412152022	0.0697250606	0.272650916	0.23584685	0.1379058762	0.081701886192	0.0341978505655	0.032552245368	0.0747499511043
e	0.0276227639538	0.0439552842224	0.0858830058	0.2476388668	0.2733563774	0.0696753162	0.085014949868	0.0218868955574	0.0401477454653	0.104818498402
o	0.0274881842	0.0432257506	0.0562316738	0.1094734726	0.221462753	0.2218985544	0.08825361886	0.0571135471002	0.047423832292	0.127428586348
k	0.023954337936	0.025368145734	0.02507622966	0.0967108248	0.1844211856	0.2031281652	0.183842571	0.066918488516	0.106567313086	0.08401275258
l	0.0370895549072	0.0413682531965	0.0600696545	0.067576003	0.1963720806	0.1930053306	0.1264727008	0.071159998	0.132752159958	0.074134343626
è	0.06795917785	0.06046642878	0.0527962938	0.0534140516	0.1047783044	0.1048566764	0.1476255246	0.049361381308	0.113860885635	0.24488124922
o	0.00961389306	0.01610144934	0.0249250052	0.0729998282	0.107027844	0.1468335344	0.26599038	0.15320714894	0.06721266534	0.13608815432
n	0.01194386554	0.014368999322	0.0141101607	0.05090255774	0.0762004978	0.1619759674	0.23201053	0.1922285312	0.0789060506	0.16735272346
e	0.01571864642	0.025602738128	0.030600331466	0.0665295728	0.12025314828	0.1708242568	0.190759091	0.12823482326	0.0966113477	0.154866064988
