 	il	medico	mi	ha	detto	che	non	devo	mangiare	dolci	perché	mi	fanno	male	a	me	mi	piacciono	e	li	mangio	</S>
o	0.7376437354	0.0389945816	0.0189912977824	0.0122577325189	0.0116297228654	0.0106869630782	0.0113631628287	0.0107754556945	0.010566187045	0.0105317235381	0.0105358665611	0.0105736264152	0.0105408398582	0.0104822544005	0.0105586612723	0.0105246421083	0.0104698715984	0.0104953378612	0.0104725488603	0.0104926909952	0.010527199832	0.0108858685986
m	0.3155973292	0.375970929	0.0336879736025	0.0157536008506	0.0371496179681	0.0117441666464	0.0113322916338	0.0120300828119	0.0122407971046	0.0125799225395	0.0125405667575	0.0124810002371	0.0124314994134	0.0142604157315	0.0126817527331	0.0127188805841	0.0125419186745	0.0127280643896	0.0133123344396	0.012661281825	0.0152736848396	0.0182818035181
e	0.3242811732	0.222798408	0.097423051288	0.0413064726	0.031628589026	0.016100995494	0.0117714866572	0.0172434422	0.0169146596563	0.0161917235976	0.0174827330343	0.0131163377452	0.0168065169214	0.0159693142394	0.0179058534266	0.0171636786175	0.011217792178	0.0158241629123	0.0148384174783	0.0143823572259	0.0151868055871	0.034446082908
s	0.1741980314	0.441336115	0.079208251458	0.0234513820514	0.0351407178224	0.0130913053689	0.0126072095507	0.0148476005044	0.0139853574811	0.0132013384656	0.0132643440567	0.0132505718216	0.0134250778912	0.0132743267559	0.0135262628288	0.013801972907	0.0140118758694	0.0135653982813	0.0148610534584	0.0153699338164	0.0210960100739	0.0194857746833
s	0.110843146	0.4056855	0.0892123089	0.0532566444	0.03368730854	0.017808925388	0.011606381162	0.0270944207223	0.0180348902534	0.0165156488219	0.0162489384537	0.0121228987948	0.0170984910393	0.0177767560812	0.0177335623723	0.0184460760274	0.0107464820443	0.0174640058027	0.015291256443	0.0135633143502	0.0163644933635	0.0433984110008
è	0.2765297204	0.263714196	0.0472708672	0.04747919528	0.0355374015728	0.0217030996304	0.0142487696334	0.0302129235633	0.0193597234356	0.0220353806615	0.0179535757481	0.0119559699764	0.0241711537509	0.0208474811063	0.0198170056005	0.0210525922359	0.012479334258	0.0231327318668	0.0147099497014	0.0144164738494	0.0191174633084	0.0222551593117
r	0.0904168242	0.428829694	0.0719114624	0.1238253152	0.03747666216	0.0170134626476	0.0130503661673	0.0225797767728	0.0142979726442	0.0167682372819	0.0129628153626	0.0104021692215	0.018150949093	0.0169576715978	0.0140051917998	0.0147423298696	0.0105881710299	0.0170798144923	0.0112055795408	0.0107360823461	0.0114728917797	0.0155265034253
e	0.086445871	0.257248266	0.1243732824	0.1722796414	0.0522695444	0.026073294428	0.0151904099668	0.0342238703687	0.0181751097091	0.0218988413648	0.015123446688	0.0120491353198	0.0276604294165	0.0199675161897	0.0158825335163	0.0165924693266	0.0119204472953	0.0223685140457	0.012477055865	0.0118694110863	0.0125600398109	0.0133509944837
m	0.056785771	0.150958573	0.246179068	0.2312721234	0.060016889	0.043562468645	0.0173876597137	0.0173685874053	0.0154759229219	0.0117177685181	0.0121510819967	0.0114849096788	0.0130320260787	0.0117325995706	0.0123650125438	0.0124553382812	0.01143956796	0.0119561200193	0.0126344884098	0.0119788562058	0.0134734455461	0.0145714910151
u	0.02958573086	0.0481759516	0.2139367891	0.2312009308	0.0300547138	0.07809613786	0.02489658412	0.0395603271714	0.0229212638405	0.021784718936	0.0219948881339	0.0151001484751	0.0329619565917	0.0221175682642	0.0211049318343	0.0184212767565	0.011056122226	0.0192363020606	0.0140860292047	0.0109660258474	0.0133761438533	0.0593653256122
p	0.02496800134	0.0437903298	0.169819144	0.22594169	0.096452043	0.17009347962	0.045273096	0.0307023093999	0.0189005896926	0.0123458296235	0.0133695666287	0.0122611211365	0.0140058527795	0.0122927702411	0.0136122883332	0.0133142562861	0.0124375681319	0.0124453863014	0.0128074816524	0.0126346477701	0.0150332149956	0.0174992830502
e	0.031777651434	0.03428239626	0.19348429266	0.1234976844	0.047477021	0.2134669884	0.03222650486	0.046131053444	0.0239508074	0.01785710013	0.0186885238036	0.0138911086326	0.0387524639751	0.029714376385	0.0198229295033	0.0181434399166	0.0110567733811	0.0194240304233	0.0131200803386	0.00998791741357	0.0118957189927	0.0313511024241
k	0.02448428524	0.0325006102	0.137263222	0.1639261428	0.1215335952	0.1566977208	0.0823893796	0.0543814066917	0.0445063340033	0.0127194379641	0.0138966137127	0.0122532202861	0.0145225130006	0.0125238421751	0.0144105483963	0.0141357839695	0.0120522400814	0.0121574621842	0.0126727621138	0.0133905186193	0.0158311452686	0.0217511660737
a	0.036135134118	0.03580118316	0.17113759262	0.089317174	0.0802965742	0.1998188868	0.0374018221	0.0429103742	0.0320894152	0.020180585	0.019534902352	0.012325832558	0.0447635561501	0.0272917828608	0.0214066876324	0.0186490016338	0.0100308684687	0.0194055864886	0.0149018484398	0.0134746608935	0.0131148206457	0.0400117772094
e	0.023023746858	0.02708707368	0.101785589	0.112381036	0.1252982934	0.143227306	0.11348257	0.053128847054	0.105201243399	0.015429355006	0.0142452209223	0.0124005825786	0.0148503156417	0.013493523798	0.0148447647176	0.0145970379177	0.0115432995306	0.0119940026228	0.0123542494036	0.0123753323699	0.0165061680393	0.0307504766037
n	0.0162812606552	0.017656842762	0.041102050988	0.06287166968	0.0917740188	0.18478347	0.1770681514	0.11694653384	0.047875061232	0.01808973048	0.0177708733745	0.0147142041634	0.025249200488	0.0226478005131	0.0173628245928	0.0160280267845	0.0106360869879	0.0146156988019	0.0134255971677	0.0267935645797	0.0193774253071	0.0269300678997
è	0.02258895615	0.0292317179	0.0535566696	0.07808149274	0.0771256438	0.118343189	0.074584639	0.1482205646	0.0819922569	0.04193218396	0.01804170702	0.013898706779	0.0554230749494	0.0327846671814	0.0231882217585	0.0131059113302	0.00976014598368	0.0174993578443	0.0210821145145	0.011718309305	0.0123581370361	0.0454824274112
n	0.024028930898	0.026126731214	0.050459483154	0.0593917138	0.06997687334	0.0803229642	0.1291586918	0.195646572404	0.14481401747	0.040698587268	0.0158579783207	0.013913548618	0.0219019837263	0.0242106580833	0.015184432962	0.0132437063548	0.00923472119473	0.0131496084028	0.00962233207063	0.00894192278143	0.00934930906567	0.0247653190139
a	0.025469075231	0.030508490032	0.0480610512	0.06746798032	0.0924990048	0.1138296632	0.0886744694	0.14907287886	0.0901957329	0.0331839756	0.019081907598	0.0177240903914	0.0479910861604	0.0358890870506	0.0239770423221	0.0179077924044	0.0106454981521	0.0243227614346	0.010531089819	0.00905026898417	0.0108012265072	0.0331158513135
f	0.025273006448	0.025375913882	0.0338559082	0.031717941536	0.0454004368	0.0653163064	0.1613979128	0.104684958	0.1660379548	0.0965009596	0.02275718158	0.0236607372954	0.04521889569	0.016763039419	0.0189752819515	0.0184793603384	0.0118084402284	0.0155310883796	0.0123664043844	0.0109457580462	0.0132699802849	0.0346625587804
à	0.0352930700424	0.0184046667332	0.053425270338	0.02919939808	0.02270807068	0.1108460542	0.0350485614	0.0624734834	0.169364831	0.1328261314	0.03709082134	0.02135329082	0.062223639226	0.0402309698762	0.026296311688	0.019930152115	0.0132262418362	0.0280536933151	0.017205905056	0.0128528221013	0.0129658161085	0.0389807347112
o	0.015050493132	0.0159372302732	0.024060383304	0.031428384674	0.03031065284	0.0658754076	0.107226925	0.2037054258	0.132794762	0.1175732984	0.0355143244	0.02199514067	0.0563279253402	0.0256955060325	0.0197188934974	0.0165619411459	0.0102193982492	0.0172955995968	0.00989303589159	0.00906410729117	0.00813465090078	0.0256164464421
g	0.0118137592874	0.0120255097556	0.0153108291108	0.01911234446	0.02333943016	0.0453052652	0.0963787614	0.0610037242	0.206294574	0.146131546	0.075468713	0.03558798467	0.05856417726	0.032311401054	0.027547900644	0.023567319762	0.012953604481	0.0240077820417	0.0143934745657	0.0158575793289	0.0120165882995	0.03100785178
l	0.0150211366689	0.0132697466922	0.0224910282838	0.026929523994	0.025721962116	0.0557843306	0.0522985568	0.0567255106	0.2112442206	0.084597326	0.0764964928	0.05757716028	0.05244602578	0.057925807452	0.03445430474	0.023147818388	0.0152833666712	0.0297691579291	0.0184518201359	0.0160795017776	0.0122572676843	0.0420278674802
i	0.0880517131816	0.0499304284962	0.0160026621662	0.02038486155	0.01350630468	0.0328632627	0.0545118052	0.0654999954	0.1192223328	0.1186739818	0.0745766384	0.03802697234	0.06007669984	0.059530153286	0.02644532452	0.02266357662	0.0170621917391	0.0287082546824	0.0153372526744	0.0130746868094	0.0208648264154	0.0449861236599
c	0.011999178032	0.012136097118	0.012588722022	0.014343564174	0.017806873704	0.02263355048	0.0499180008	0.0538212087	0.111097572	0.157738906	0.1132456772	0.087118192	0.04701995208	0.04780905228	0.040516843992	0.03780650906	0.0267135606848	0.0348440337954	0.0246218057826	0.0144902952646	0.013831433998	0.047898857018
è	0.0124910196442	0.012620323346	0.015506684419	0.019049236832	0.012670063381	0.01956328172	0.04758129318	0.0936171426	0.0592898426	0.1470081964	0.09363126	0.03622551332	0.08111616132	0.10016175596	0.0465341144	0.02699149778	0.0198471453554	0.036642895182	0.0241698317161	0.0256517724235	0.0278436086344	0.0417873511185
a	0.010489509267	0.0106920647578	0.0135738458	0.020609119168	0.01835150928	0.0291742384	0.05068916444	0.0703108834	0.1046374128	0.2185130864	0.1018226452	0.038982076	0.0876880448	0.040201995	0.03286696342	0.02761369544	0.0197778026214	0.02820802817	0.0180674318683	0.0144135256207	0.00838037885928	0.0349365697692
j	0.008971350146	0.0091061231092	0.009805155386	0.014134027738	0.012124812066	0.01686872252	0.0340144839	0.0386122402	0.081343586	0.1330461672	0.1396210394	0.078970142	0.0988905702	0.073540461	0.0461177189	0.0490238804	0.0256956037444	0.0352703492744	0.0258978960098	0.023023894996	0.0138429552371	0.0320788235811
a	0.0152982998986	0.013889391066	0.017609476876	0.0234576403148	0.0183697105652	0.02776944164	0.03072630532	0.0324152957	0.120591547	0.123685898	0.1113876712	0.0650017562	0.0755592755	0.08375866208	0.0471147832	0.02508941708	0.017185075974	0.03146482572	0.0220679485056	0.034915032968	0.0171657106254	0.0454768194612
m	0.010548080872	0.0105004548392	0.011422950714	0.015777746097	0.012699679342	0.014943873968	0.022643938514	0.02373256744	0.0436188448	0.0785372662	0.1183556032	0.142160181	0.102220034	0.0831090506	0.0553569932	0.0509819065	0.03390576999	0.040196827908	0.037241366546	0.027067681186	0.0184087886474	0.0465704207296
u	0.0110727263564	0.010490559446	0.0127085171266	0.01481713906	0.0127496163898	0.018897480054	0.02108151788	0.0258025708	0.0551713228	0.153540284	0.0949671948	0.0743558266	0.0754049348	0.0995268493	0.0846583776	0.0255596378	0.02467368826	0.03322902868	0.03031890798	0.04761639892	0.02621816028	0.047139217014
k	0.0101806333426	0.0102125426178	0.0111945263908	0.0125095394924	0.014136553138	0.0130838997	0.0220631947	0.018406408664	0.0382518964	0.0699266472	0.1041424664	0.1770818836	0.0816053654	0.07783303	0.0668423632	0.0599360491	0.04182997158	0.0391287859	0.034904190822	0.023955073333	0.0164179817872	0.0563569763528
à	0.01153908524	0.0111499968398	0.013481339344	0.017084576584	0.013412118003	0.019623312486	0.020110403072	0.0260326322	0.04258703566	0.1261979796	0.072109902	0.0751741198	0.0992481394	0.12198239114	0.0759114328	0.0279136481	0.0292613284	0.0457273266	0.03175491788	0.041523263	0.02766837876	0.050506686812
n	0.0072722695832	0.0073101380031	0.0120352601492	0.0144858188794	0.01153324416	0.017802688934	0.025311014572	0.025313576488	0.03605957164	0.0619734774	0.0953874466	0.0731174186	0.174967971	0.116850544	0.0485433891	0.0735629808	0.0303142647	0.051067057846	0.027660332008	0.023390141944	0.0135479986378	0.05249343429
n	0.0067561703456	0.007040433148	0.013396442928	0.0173011755894	0.0106513898484	0.0208193104712	0.02309376664	0.0275717316	0.0332313364	0.0973329484	0.0864582142	0.081461087	0.1483756028	0.11335934	0.0737236698	0.0551461138	0.02429277572	0.0523552428	0.0253936627	0.01991038318	0.013296443999	0.049032704888
o	0.011843143896	0.00879257877254	0.0138456186044	0.0194095414106	0.012998539568	0.013793594742	0.02459670038	0.02299383612	0.0276923136	0.0825595692	0.1449344564	0.0986321394	0.1148609966	0.1297105518	0.0659227346	0.03349130052	0.0348138052	0.0445487396	0.02105938084	0.019806517892	0.0137882217474	0.03990572936
