 	voglio	che	Maria	venga	domani	</S>
i	0.8022093	0.04735002124	0.0372297841494	0.0377551375365	0.0382665927194	0.0371891151174
t	0.673297336	0.1269017276	0.0504968760992	0.0404118868107	0.0530868733754	0.0558052660773
è	0.340209488	0.336037136	0.0569781348	0.061332746564	0.112659776313	0.0927826949088
l	0.361228856	0.407924662	0.067512044688	0.0349953479918	0.081776419808	0.0465625403594
o	0.1370322308	0.45607738	0.198638171606	0.0505976366052	0.0769450571166	0.0807095868622
n	0.139305758	0.578479764	0.0692891894	0.02874907246	0.0852236508824	0.0989526750532
a	0.1210032724	0.30405434	0.294408544	0.0898810708	0.07469992412	0.115952818816
r	0.1030460356	0.2390511344	0.3095738636	0.0795847152	0.08103987044	0.18770419288
t	0.058696062	0.177111606	0.2518885984	0.1439299946	0.1054144196	0.2629593274
i	0.1927400948	0.111035276	0.1484039734	0.21136344594	0.1421375759	0.1943196694
à	0.07120569672	0.11177653752	0.28035143464	0.2381604753	0.16018611318	0.138319623
v	0.010771709	0.01834335056	0.2197814776	0.3423924984	0.214223692	0.1944871424
v	0.01364277906	0.04280403596	0.0593687978	0.1993866534	0.4216657986	0.263131879726
r	0.13846684108	0.02773178828	0.0821614064	0.2828681448	0.215978471	0.2527933174
i	0.192257772124	0.026781339554	0.037297930572	0.333495025248	0.312370193194	0.0977977064
i	0.05761282806	0.0614953689	0.0573957401	0.111810702	0.34528233916	0.36640299
M	0.009067514006	0.010289993164	0.02736104434	0.1222562394	0.458685258	0.372339919
a	0.17113648214	0.1081699171	0.07279068389	0.09148663088	0.287773195574	0.2686430792
r	0.015868264901	0.035688332002	0.08532363444	0.19463587	0.284236738	0.384247092
ì	0.018818756332	0.033034327708	0.056729900136	0.04174201162	0.383490302394	0.466184753
a	0.0271699825	0.043180932546	0.091890011932	0.095816598	0.364087886	0.3778544492
</S>	0.01621347742	0.025204355236	0.04324620522	0.06976266	0.2690082476	0.576564976
