 	se	la	pasta	aveva	voluto	sale	lo	avevo	messo	</S>
s	0.3800029388	0.372470094	0.067395938	0.034688847054	0.0261024073241	0.0239677217572	0.0235193658094	0.0233872986848	0.0244420800803	0.0240232586571
i	0.537406432	0.1682289452	0.0620115968	0.031520705364	0.0305751311326	0.0304629849603	0.030513059643	0.0326937419365	0.0379399687331	0.038647441222
i	0.204430014	0.476345173	0.1090757904	0.0333762308575	0.028374394891	0.0273116140461	0.0272327584309	0.027777193293	0.0337374966987	0.0323393208057
p	0.1445395124	0.33921365	0.265860991	0.0449449156	0.0306001661346	0.0261201714828	0.0259360160514	0.0277379154683	0.0377942878906	0.0572525647935
à	0.09855337948	0.282817774	0.233335006	0.0733821872	0.0556063324	0.0379341188	0.03042829571	0.0405307021027	0.0728994729681	0.0745127200154
s	0.05628983014	0.286742653	0.375441194	0.1294827406	0.0216639457238	0.0201637105058	0.0176108419592	0.0206783810622	0.0215466660443	0.0503801506242
t	0.08251221372	0.2859152872	0.3478155768	0.0567376306	0.0239450049468	0.020808373665	0.03054970247	0.0251982580808	0.0416425418627	0.0848755004713
a	0.0820755101	0.1418294088	0.451818213	0.07784444684	0.0656788222372	0.0360489137063	0.0305343497687	0.0360414577202	0.0379998436355	0.0401291314114
ì	0.04396569324	0.1154816418	0.236185412	0.355185066	0.0522186098	0.0314961409795	0.0285101048373	0.0310091213245	0.0379338662362	0.0680143355536
c	0.03207985016	0.08221745	0.2545158412	0.361268796	0.0923042739	0.0248174706524	0.0185052803505	0.0209084074888	0.0247012890937	0.0886813633863
h	0.0514355322	0.090536143	0.151022583	0.30513785	0.1671419194	0.050248933872	0.0267909548656	0.0426093416544	0.0388527364518	0.07622397913
e	0.156796545154	0.0510508502	0.121342565	0.286531892	0.191416044	0.0518242699	0.0341929834668	0.0287394637156	0.0332230017569	0.0448823474872
t	0.02854535424	0.03657732734	0.0934907713	0.2785691652	0.313361628	0.0765904436	0.03654401478	0.0322360111919	0.0342300593176	0.0698552414126
e	0.0270477205804	0.0202127499	0.02909690696	0.164830988	0.4426003118	0.0561121948	0.03961318142	0.0288345866528	0.0473608964399	0.144290603501
l	0.029574657016	0.0371895538	0.044084660168	0.155594763	0.3585659804	0.156029176	0.05240281616	0.0455697977293	0.0412216567831	0.0797668593124
ì	0.0258812987763	0.026073696048	0.03370234116	0.1009922142	0.4254866934	0.1138079084	0.0625400402	0.04174431087	0.05329038927	0.116480838847
s	0.0175349403604	0.02056976816	0.03593385672	0.1430933472	0.3062841066	0.2745041592	0.0468440742	0.0332101114328	0.0402335977495	0.0817920486323
o	0.0141533624123	0.01177034877	0.0150986559	0.1092745046	0.3260194786	0.268844834	0.057832388	0.029915164178	0.05189801596	0.11519325945
n	0.0184768632176	0.022629431144	0.024345440367	0.072821941	0.118063202	0.323861787	0.241342734	0.042466659152	0.0431879478114	0.0928040144072
t	0.0201122497626	0.01608410861	0.02533572129	0.04775442854	0.1198632678	0.23000432	0.311646611	0.03630754144	0.0538747564652	0.139017039812
a	0.0253205418194	0.00852614652	0.012466388308	0.0304549454	0.1101445688	0.289897342	0.254910228	0.04643611778	0.073205657	0.148638125961
à	0.0127921664328	0.015376127408	0.01622451282	0.0302265915	0.0567745014	0.1819435404	0.375492954	0.036638625	0.10804044964	0.16649065891
l	0.008764773547	0.01005282488	0.01283661146	0.0296776192	0.0738200008	0.2657363	0.258186032	0.12417797	0.121242647434	0.09550531098
a	0.015842846188	0.011186520116	0.01351048206	0.0264560472	0.0540775618	0.2143366764	0.2968423612	0.123710298	0.11986814656	0.1241689624
t	0.0192171873836	0.020335900156	0.02145510402	0.02824160772	0.04129337144	0.06591942426	0.2314502378	0.168313746	0.265311391	0.138461897
o	0.0115740003828	0.006466715704	0.00960353064	0.01629440698	0.0318348264	0.0791318298	0.289333837	0.250016808	0.192057797	0.1136862382
ì	0.0138567086137	0.013888986674	0.01450833603	0.01928971708	0.02174747748	0.0342090559	0.086186043	0.2158862466	0.428246468	0.1521808082
c	0.00763711476	0.008153903108	0.00911749858	0.01456685056	0.02107561276	0.04090832034	0.088887258	0.254017792	0.4245400128	0.13109575866
h	0.014351093648	0.01330306054	0.014433828888	0.02846223988	0.0350049024	0.04430152494	0.0739420782	0.2471232196	0.3750147574	0.1540631874
a	0.0100504003638	0.003875350696	0.008909030764	0.01326541024	0.02936013712	0.04433685346	0.09200030074	0.2116061786	0.451687226	0.1349092395
v	0.0058337960598	0.0064482180038	0.00658798229	0.007508450512	0.0068871136	0.01190381366	0.01834565748	0.190318252	0.458118762	0.288047996
à	0.0042131486852	0.003368335904	0.004353700442	0.00581744095	0.01136308144	0.02272708966	0.02835968152	0.208583374	0.500277362	0.21093673
l	0.004469575524	0.0047466950252	0.00522739234	0.00736255761	0.008038100286	0.01574696284	0.02322469716	0.107446462	0.571997016	0.251740468
o	0.0064237365739	0.0051550950126	0.0065272612432	0.0126003028	0.01768123736	0.03339296644	0.03375213014	0.1594105373	0.43245319	0.292603562
n	0.00893069298852	0.0084479082186	0.00851294722	0.008933268133	0.009099347918	0.011941176766	0.0140913269	0.110768	0.411568504	0.407706832
t	0.0067526281928	0.006501951624	0.00675547237	0.00850943952	0.012348161464	0.0191835778	0.02791260312	0.159098545	0.540502112	0.212435468
a	0.020933780628	0.0031774279	0.0083063162	0.00936509706	0.02406462748	0.02063999752	0.03446292856	0.195797674	0.475778594	0.20747344
</S>	0.009226875948	0.0113121458882	0.014352249604	0.01518431168	0.01068386062	0.01403141612	0.01383948106	0.0926800926	0.47171356	0.346976216
