 	se	avevo	visto	nuvole	avevo	capito	che	stava	per	piovere	</S>
a	0.755394725	0.0532522466	0.026368289506	0.021434064106	0.0202218588316	0.0202105145672	0.0200669127306	0.0204400177677	0.020334823573	0.0216852176087	0.0205913563148
n	0.5654529612	0.171315512	0.0308574023586	0.0289097969215	0.02580886269	0.0260218426174	0.0258146891169	0.0261219318477	0.030916639362	0.0389492163884	0.0298311410325
e	0.119775778	0.445907856	0.093811979	0.0394385194	0.038429138055	0.0342492482365	0.0365014075603	0.0341407418092	0.0388188439735	0.0548792288329	0.0640471088905
v	0.1623553392	0.316462518	0.266853432	0.04236637972	0.0272710296786	0.0266443283015	0.026754120062	0.0268645691432	0.0291375897337	0.0428438148056	0.0324468767088
ò	0.1246673657	0.334870264	0.160833894	0.049582119	0.04262248724	0.03171727394	0.0380943506832	0.032397976158	0.0437394367372	0.0605882591158	0.0808866742156
ì	0.0810602257	0.434661148	0.29024292	0.02936446372	0.0237198946802	0.0193700308527	0.0216471693021	0.0223293968435	0.0218131426944	0.0248160985488	0.0309756504774
c	0.06636991932	0.430306042	0.314693875	0.0355979718	0.021422812935	0.0182945066357	0.0190187727804	0.0210165724796	0.0193538706222	0.0202160153731	0.0337096514544
h	0.1049843356	0.228900514	0.380478742	0.08944069702	0.048520888464	0.0215703615118	0.0231313905417	0.0224836704426	0.0240982057545	0.026885004633	0.0295062436288
a	0.2094859928	0.135815058	0.34990536	0.0998959214	0.0485384428962	0.027070440529	0.0267268410151	0.0248366961923	0.0254359992101	0.0264882129915	0.0258010113916
d	0.04184543988	0.07855463	0.449929826	0.219262618	0.03543819926	0.0269321072706	0.0265669107849	0.0257506477315	0.0306985467948	0.0291635255322	0.0358577364598
ò	0.04698526054	0.063689242	0.309282412	0.247907452	0.0754504102	0.04247731954	0.04266046411	0.0366264036658	0.0395515030564	0.0412432146858	0.0541262781634
n	0.03210830694	0.0617920392	0.235817758	0.365121076	0.1346990928	0.02072725828	0.0235221165371	0.0220739601214	0.019712915981	0.023548655209	0.0608768545685
t	0.026886910332	0.0455008308	0.274315016	0.383123912	0.0809545886	0.026405840164	0.025587405502	0.0287210452517	0.0227971309826	0.0258238797577	0.0598833384352
a	0.14946937242	0.076814723	0.1863738	0.2168328876	0.1257711374	0.0633314378874	0.036672194328	0.0354278883602	0.030184442514	0.0413681995302	0.0377538873271
s	0.02787282434	0.04097935548	0.1098994696	0.344839816	0.231127214	0.04393049914	0.0337767416788	0.0272732386924	0.0490282624834	0.0339399238804	0.0573327713728
ì	0.02548946095	0.02762775804	0.0647127854	0.279035288	0.265816186	0.05480770544	0.05263782672	0.04374793643	0.0422237278826	0.0481693877551	0.0957320190489
n	0.01739489292	0.0297883106	0.0728482788	0.2743103614	0.3602420626	0.0538348455	0.031316441126	0.0278410195518	0.0263251375233	0.0249637911582	0.0811349075043
d	0.021069619592	0.0268258348	0.0654209092	0.294582752	0.333707665	0.0515161884	0.03491739802	0.0365636692196	0.0226490427864	0.0263128818032	0.0864340170929
e	0.033739452608	0.036634532152	0.0462412165	0.341081734	0.264644856	0.065408096818	0.0527544662872	0.0365265396	0.033465845262	0.0313121462103	0.0581912117314
k	0.016248040006	0.02021143722	0.03008407158	0.1121723876	0.3778676208	0.1874340672	0.0621315362	0.0257490994	0.049540339139	0.0336058972274	0.0849555128313
a	0.025867833835	0.02193081012	0.04377535846	0.158222762	0.231597858	0.16817544728	0.078573806	0.0600178538	0.0540251204932	0.0452498538993	0.112563225534
ì	0.01433108238	0.01802778871	0.02515764164	0.0713521016	0.232730702	0.2649287296	0.1501823	0.0228773638	0.0371552866872	0.0268188392353	0.13643805933
c	0.009391251874	0.0145244533	0.02459671632	0.1064405902	0.351614545	0.193400534	0.071937179	0.04440950332	0.06630822561	0.0399012385729	0.0774760097256
h	0.0182809014792	0.02105882192	0.0406133116	0.0739644362	0.2132119656	0.2280023548	0.1410678508	0.06923154618	0.055241554088	0.0334221101864	0.105905049956
a	0.102473643036	0.02735077112	0.02693468088	0.071294468	0.2279543074	0.1344216104	0.186266354	0.064846607	0.03435744374	0.036773021845	0.0873270594045
a	0.007679532746	0.011096491456	0.01364806296	0.0249375058	0.0754813216	0.2609656394	0.258494938	0.112382878	0.04303568811	0.0546385867657	0.137639475753
n	0.0086721319114	0.008616144804	0.009904380114	0.01996435778	0.0633057206	0.2239542472	0.2556661578	0.0969491592	0.0715294965	0.0944151405604	0.147023069572
o	0.015247407096	0.014098159596	0.023846560094	0.041022858264	0.0895467204	0.1789119374	0.2149449256	0.1645495524	0.131325429714	0.0435114694328	0.082995045482
ì	0.0140669844342	0.01366990732	0.01402824156	0.02448155514	0.0453634974	0.1144298757	0.2721627976	0.0908274686	0.15250044364	0.120571703531	0.13789739806
s	0.011120719082	0.0138187164	0.01674345278	0.0298613563	0.104317141	0.1459735208	0.1725888016	0.200158014	0.098398079294	0.0976332757525	0.109387010068
o	0.012086874248	0.0120613943	0.01294085684	0.03258187606	0.1040237398	0.1335013786	0.2589563972	0.116706518	0.1705674405	0.057195876266	0.08937786232
n	0.011278359748	0.012709255414	0.01352804838	0.01763341346	0.0246977815	0.0661000278	0.1175268086	0.1625837324	0.2137311828	0.1812238144	0.1789877122
t	0.007092405617	0.00828632696	0.0136889491	0.021588972968	0.04198907152	0.06440530886	0.12422454788	0.2008717608	0.269331044	0.1406201344	0.1079013442
a	0.053722011184	0.00698392226	0.00693409364	0.01187161728	0.02325298822	0.03845021594	0.1599314996	0.1934649098	0.192512252	0.1488424606	0.1640342804
k	0.0069193417016	0.0077883494648	0.008535037838	0.011114698628	0.0157406642	0.04060564864	0.07759559712	0.12484112706	0.3544590334	0.1286360832	0.2237641374
a	0.00696082569	0.003587781648	0.0085745408	0.018537117256	0.035135352248	0.033058478114	0.06254646368	0.1711428148	0.271077912	0.182005273	0.2073734284
ì	0.0083613300858	0.01005357913	0.011291998805	0.013595502226	0.0167862647388	0.035461686254	0.051707614748	0.09502623902	0.2258650222	0.283842016	0.2480087892
c	0.00647919365	0.00847053114	0.009428131304	0.010605606978	0.022520045532	0.04140365642	0.06082978152	0.1292132	0.2587715608	0.2469692646	0.2053090226
h	0.0103628387804	0.011814635388	0.0209490840912	0.031689779455	0.040889451534	0.049602459054	0.05319040451	0.10092232776	0.1958755674	0.2598932296	0.224810032
e	0.0255296449011	0.016950673804	0.015082522935	0.0189652362934	0.018018218902	0.024365374556	0.0878637445	0.1574867758	0.1149052824	0.2205101532	0.300322248
n	0.0055273892888	0.0081047013644	0.0077829495246	0.0065426893328	0.0091676670674	0.0147353815	0.01800574025	0.06506875876	0.2168200186	0.259710718	0.388534174
a	0.005716981567	0.0060557186688	0.006862549002	0.0100838686248	0.01987581353	0.02700635961	0.03269334378	0.09338707044	0.260822452	0.346739258	0.1907565466
v	0.006143658975	0.00682817473	0.0068934941	0.0083188257172	0.0112152860638	0.0149679206528	0.015928150684	0.04131892612	0.13996996168	0.418758666	0.32965705
r	0.0085234478562	0.005038635786	0.005880484679	0.016953197334	0.028086065394	0.025455293154	0.03166963352	0.0569162591	0.158404578	0.296694598	0.366377724
è	0.0093240226148	0.02917050504	0.01982014298	0.021943411138	0.01150104104	0.006158169528	0.02709392892	0.096478594	0.1786226366	0.3183541688	0.281533487
t	0.00593516139	0.00657548734	0.0064449869	0.006868679892	0.01112334583	0.01779762918	0.018031519	0.03575029728	0.092349507	0.4077977	0.391325684
s	0.0051111572096	0.0063079530594	0.0041081882606	0.0090073675432	0.021562471394	0.02647429672	0.03249736226	0.05359382168	0.1050784674	0.383785252	0.352473606
i	0.0117809806494	0.0413920703738	0.0303378889728	0.0276537316832	0.01504062601	0.011702992028	0.02604990478	0.06851825898	0.1203631444	0.26800458	0.37915564
</S>	0.0061249238628	0.029164274922	0.0107202650582	0.008733469209	0.0203548508452	0.0122709464132	0.010503376504	0.0232071629	0.053787056	0.3609363982	0.46419718
