 	mio	fratello	non	mi	ha	mai	scritto	una	lettera	</S>
a	0.782812846	0.04142991462	0.0250496387428	0.0222351359812	0.0222571416674	0.0210839286176	0.0209925305585	0.0212331101566	0.0210556453995	0.0218499810761
d	0.50236862	0.26464128254	0.0314504733558	0.0262949641156	0.0255563145533	0.0248585213699	0.0263368617308	0.0297865252078	0.0387877818126	0.0299185283644
r	0.453508464	0.2029987948	0.04443848108	0.028392399184	0.039727453968	0.04180753995	0.036991878817	0.0417903650339	0.0491556350052	0.0611889806222
e	0.4700229668	0.2094208818	0.051113295576	0.0339024311779	0.0486012320598	0.0430979151832	0.0300178601295	0.0381509616449	0.0359624346616	0.0397099342212
f	0.13836804	0.505719658	0.10821685094	0.05815295729	0.0319367432429	0.0275095697394	0.0265826594052	0.0301705230579	0.0406927157227	0.0326503463259
f	0.1336019988	0.36972531	0.1030255799	0.0818465818	0.055498705814	0.051438833632	0.041551609242	0.0474949921709	0.0484806144508	0.0673359246939
ò	0.3100434526	0.1017147324	0.0962693655	0.0796944155098	0.128159120407	0.0853979860806	0.0322924749536	0.0452580312713	0.0485766870633	0.072593543958
m	0.08733442	0.2717548144	0.206621318	0.1308898262	0.126589853	0.053805095806	0.020259295156	0.0280556737057	0.0225722033488	0.052117451213
m	0.055617256	0.1636517738	0.2272853	0.131426756	0.14230159068	0.0947195747	0.035143135954	0.0361696694656	0.0316117524573	0.0820730035125
u	0.2339085058	0.09034698706	0.0944859076	0.11238979928	0.178490831492	0.0952239944096	0.042095370146	0.0497032710163	0.0401637535359	0.0631917845452
e	0.04499304728	0.1022616966	0.2422171168	0.2175312636	0.1636543202	0.10495537852	0.0280917555548	0.0423260067691	0.0254683957034	0.0285009353279
m	0.029935511526	0.040296928	0.121528884	0.150738599	0.281054138	0.226363312	0.041777425256	0.05965653418	0.021751826448	0.0268969893607
o	0.054168425156	0.031179935774	0.04753767688	0.2225235622	0.155237462	0.2105686548	0.0918273576	0.066550568238	0.039266619318	0.0811395399468
m	0.03074402412	0.053116435	0.0900687228	0.143803547	0.179099335	0.2252127812	0.13882249016	0.05474210192	0.0316350118	0.0527555555606
a	0.041547004784	0.031362054356	0.040729435	0.1956166696	0.1179229108	0.1550644952	0.175826456	0.0982256664	0.04556804016	0.09813756634
i	0.0252268372	0.04977124112	0.0612864934	0.0968353966	0.131196422	0.265870276	0.1672571732	0.080177660554	0.041092052966	0.08128647769
g	0.01967286554	0.021667582628	0.02957700835	0.04769627366	0.1013250558	0.257146432	0.1906837624	0.2260779528	0.03460857304	0.07154453244
r	0.0439547046704	0.03558144534	0.04455064114	0.10805108992	0.10647561612	0.1073288088	0.206811794	0.1686879661	0.05899260706	0.11956541538
a	0.03481766803	0.027837113374	0.028672813264	0.05239377602	0.06111017902	0.1162061044	0.314257804	0.185296211406	0.057610751666	0.1217975624
m	0.01588632294	0.03927153942	0.037905468692	0.042743988804	0.0446468536	0.1389013708	0.1688706122	0.2327597996	0.159675139	0.11933879238
m	0.01781832992	0.02247543484	0.033659293264	0.05628794404	0.0723072286	0.1166318104	0.18161437	0.26073498512	0.07791474084	0.160555867
è	0.0505730849684	0.033568486132	0.04252635777	0.051975116426	0.0489035338	0.0615275928	0.2903994312	0.201648140168	0.069573898652	0.1493047262
n	0.01750658822	0.035744253088	0.040650807154	0.028647773948	0.0451602862	0.0989453008	0.15976274	0.2612019756	0.1604322813	0.1519480548
a	0.0287594608706	0.031998812834	0.035699539652	0.040929436064	0.06280773926	0.1047393865	0.196133086	0.279914761	0.06599259186	0.1530252608
a	0.01089758346	0.01140561016	0.010935244244	0.01255328594	0.01772754364	0.03796061072	0.109440849	0.241971992	0.330285826	0.2168213998
n	0.00744832126	0.008001482948	0.0091252276896	0.011184233184	0.015230513906	0.02993313136	0.07347497654	0.339740366	0.2792948588	0.22656678634
g	0.01165032776	0.012487773084	0.020584832302	0.02537144053	0.032984469532	0.047138272846	0.0899248812	0.2631228046	0.260527958	0.2362071906
r	0.025031830415	0.009574897306	0.0111585637072	0.0171965184832	0.018158968914	0.02225988748	0.2050276024	0.28566019288	0.19512204586	0.2108093294
à	0.006852136958	0.00428800241	0.004596647768	0.010375857014	0.0136410671	0.020368042832	0.19598927898	0.13962953752	0.21931626988	0.38494311088
m	0.006039182758	0.030799080914	0.0282767766232	0.02691052035	0.01561688818	0.03965919516	0.05675239774	0.1551830326	0.3217593	0.3190036724
m	0.009854515212	0.014399927444	0.0214604285	0.033789317022	0.028705791924	0.036128481028	0.0749100564	0.1740370814	0.281735908	0.324978508
a	0.01055553795	0.00776908828	0.007578454268	0.010820157054	0.00767705078	0.019253328434	0.2464375717	0.1633098926	0.32132985074	0.20526887624
</S>	0.0085299658452	0.0150522881132	0.0151745724584	0.015581077312	0.011203949138	0.019918152706	0.0279115083	0.0796293738	0.274020312	0.532978792
