 	io	non	ho	scritto	mai	una	lettera	al	mio	fratello	</S>
a23	0.03594128	0.0364724	0.039024066	0.06185652	0.025066303	0.02872019	0.07864059	0.15019134	0.20145515	0.24895227	0.09367992
a31	0.10859661	0.109597884	0.11787757	0.12403998	0.008454136	0.02509636	0.093686394	0.114296764	0.12575704	0.12594558	0.046651687
a20	0.076154135	0.07702455	0.08084765	0.09834164	0.0061388933	0.0070810057	0.04800105	0.1635351	0.20678028	0.20640603	0.029689629
a31	0.08305131	0.08166486	0.08771005	0.10414363	0.007306933	0.011959753	0.094354965	0.15367857	0.16514248	0.16028441	0.05070306
a7	0.09055009	0.08870757	0.092438534	0.11013645	0.0057807155	0.0063661854	0.029001143	0.1289805	0.21750723	0.2120704	0.018461151
a31	0.09449155	0.09181038	0.09780995	0.11265181	0.004722372	0.0053961184	0.03126248	0.13666919	0.20850837	0.19646446	0.020213323
a24	0.12203273	0.11523804	0.11830797	0.1471389	0.0071311183	0.00670477	0.016132921	0.07183387	0.19536169	0.19055945	0.009558503
a37	0.13475479	0.120766215	0.118242	0.16446272	0.007898997	0.0069328467	0.014534714	0.059066735	0.18584174	0.1782718	0.009227457
a31	0.12796484	0.10822892	0.10637863	0.16505867	0.0070775533	0.006053207	0.011489652	0.050390184	0.20417328	0.2029023	0.010282699
a11	0.15991837	0.12620665	0.11762705	0.19584334	0.013115332	0.0109074125	0.0147421	0.036233667	0.15164845	0.1610618	0.012695838
a31	0.16411819	0.11910222	0.11071964	0.19515109	0.016062649	0.013748029	0.01874979	0.040467538	0.1510525	0.15526202	0.015566326
a3	0.1667973	0.12229702	0.10791661	0.20341873	0.028476808	0.025003893	0.02811892	0.038618732	0.116539165	0.1358587	0.026954181
a27	0.16181155	0.12787175	0.11074839	0.17614925	0.030996326	0.028516911	0.03211271	0.044969883	0.12112042	0.13554138	0.030161483
a20	0.1430328	0.11065489	0.09296316	0.16306232	0.03187622	0.030132605	0.03319954	0.04636466	0.12921686	0.1802406	0.039256334
a31	0.114195846	0.085175775	0.07045877	0.1417655	0.03039965	0.029258445	0.032142196	0.05041213	0.14576207	0.24773411	0.052695464
a20	0.09182493	0.07396316	0.067646384	0.11616054	0.068654016	0.066199094	0.066243194	0.06477239	0.107694246	0.18370783	0.09313427
a11	0.11223475	0.08766443	0.07821443	0.14306992	0.06544475	0.06463927	0.064989924	0.06632991	0.090470076	0.1419621	0.08498042
a13	0.064767584	0.05576613	0.052565496	0.090080045	0.08267393	0.081342995	0.08145859	0.08405142	0.12562686	0.17453653	0.1071304
a28	0.047093086	0.042172022	0.03997476	0.074891254	0.067376025	0.06681003	0.06991815	0.09754459	0.17092982	0.21215129	0.111139104
a31	0.039737288	0.037867464	0.03677534	0.07136843	0.059631806	0.05952446	0.06715863	0.115150265	0.18274143	0.20609505	0.123949856
a39	0.05812786	0.060478248	0.062246464	0.08832305	0.098082215	0.09791077	0.09801332	0.10001079	0.11349663	0.120765455	0.102545165
a31	0.052717935	0.051893584	0.051585197	0.06882739	0.096858576	0.095899954	0.09571145	0.09701674	0.12467806	0.15024285	0.11456821
a8	0.058953103	0.06249129	0.06450544	0.08785956	0.10284025	0.1026674	0.10257622	0.10189097	0.104402065	0.10713906	0.104674675
</S>	0.054034792	0.05507443	0.055539355	0.07204793	0.10692732	0.10618553	0.10570662	0.102146	0.10834863	0.119054385	0.11493502
