 	se	avevi	visto	le	nuvole	sapevi	che	piove	</S>
a20	0.033976357	0.068598755	0.10806526	0.11717048	0.13079512	0.11141068	0.113992035	0.1735062	0.14248511
a13	0.09861697	0.11226851	0.109103225	0.107055865	0.093934186	0.16536547	0.11078888	0.11176071	0.09110622
a20	0.07492829	0.11978131	0.13014218	0.12947787	0.12367078	0.15981902	0.10391707	0.101709016	0.05655442
a7	0.077244304	0.1176934	0.12744822	0.12690644	0.12363052	0.16617373	0.10433917	0.10300735	0.05355684
a36	0.08427974	0.11299872	0.11982678	0.119493484	0.11941678	0.1679068	0.10410809	0.103483334	0.06848632
a7	0.0857976	0.113077566	0.11898953	0.11845794	0.11640848	0.16887538	0.10473007	0.10426483	0.06939867
a31	0.0863059	0.11357757	0.119203284	0.11859519	0.115856916	0.16945137	0.10503294	0.104631	0.06734582
a37	0.027084514	0.080266155	0.12379736	0.1296137	0.12047972	0.23252074	0.1196528	0.1400669	0.026518056
a31	0.06716845	0.113266975	0.11920715	0.11710714	0.10278151	0.18832827	0.12226625	0.1250336	0.04484059
a37	0.026302278	0.07203891	0.11417835	0.12380112	0.11883169	0.24114126	0.12940586	0.15006898	0.024231551
a41	0.059460156	0.11183105	0.11859785	0.11675218	0.099372685	0.1747178	0.1354395	0.1420406	0.041788206
a21	0.07344831	0.12214739	0.11352325	0.11105086	0.09563028	0.17089887	0.13243413	0.14006032	0.04080657
a31	0.08528375	0.11928644	0.11296555	0.11047904	0.095772944	0.18093623	0.12221254	0.12775666	0.045306806
a39	0.025964784	0.07686734	0.11269257	0.119943134	0.116755925	0.2334273	0.126738	0.16318725	0.024423558
a13	0.058315367	0.11920674	0.1123874	0.112187974	0.09870717	0.17042682	0.13766687	0.1539785	0.037123222
a31	0.071513526	0.12291031	0.10988571	0.10889507	0.09658805	0.16857564	0.13523819	0.14912741	0.03726609
a20	0.019066788	0.06762148	0.09858425	0.11498141	0.11669478	0.24394046	0.13060692	0.1864378	0.022066044
a31	0.038572006	0.103270106	0.10835584	0.115319714	0.107290335	0.18373223	0.14701113	0.1714182	0.025030462
a35	0.015384505	0.060276236	0.07633906	0.10831275	0.121744126	0.25397396	0.1468132	0.19966409	0.017492026
a31	0.026525596	0.07704721	0.101327986	0.11908057	0.116265126	0.20391375	0.1536642	0.1833964	0.018779127
a26	0.012964647	0.052767813	0.057169005	0.08838555	0.12968305	0.2816283	0.1493935	0.21481346	0.013194748
a9	0.01865777	0.06533484	0.082066216	0.11340004	0.12224831	0.22964743	0.1536288	0.1982681	0.016748626
a33	0.025230607	0.07923077	0.100288145	0.12202892	0.12319869	0.19541056	0.15033083	0.18516925	0.019112254
a31	0.017094117	0.068308145	0.076311484	0.11186263	0.12220015	0.2376502	0.13754794	0.20903811	0.019987071
a39	0.010045283	0.04974109	0.053952347	0.09685081	0.13327426	0.27046093	0.13771322	0.23349515	0.014466941
a24	0.0118943	0.053973515	0.0683904	0.10853415	0.12542114	0.28727645	0.13393006	0.19680083	0.013779127
a37	0.011719849	0.061250437	0.08643487	0.1154325	0.12529173	0.2711761	0.116376	0.19503582	0.017282642
a7	0.018821616	0.08035401	0.09511579	0.11262963	0.119936906	0.24496612	0.119049266	0.18966754	0.019459214
a17	0.02160583	0.08093078	0.09745428	0.11275635	0.12047936	0.24322022	0.12073936	0.18341003	0.019403828
a24	0.020609135	0.08795372	0.089078225	0.1091369	0.12042472	0.22877719	0.11630249	0.20698306	0.020734567
a34	0.02506956	0.095753	0.09509392	0.10994807	0.11550495	0.21682292	0.1209374	0.19910456	0.021765757
a37	0.0065194876	0.035966083	0.053364567	0.09556095	0.12441692	0.28895336	0.08870888	0.27754536	0.02896444
a31	0.007612104	0.03840091	0.055071224	0.09023421	0.116133854	0.3560161	0.079490155	0.22849514	0.028546298
a37	0.008676515	0.019384425	0.030042674	0.048815038	0.10974212	0.48391318	0.06241612	0.20329568	0.033714198
a41	0.015656635	0.02086266	0.027366506	0.035886664	0.094934896	0.53234303	0.058600735	0.16523148	0.049117364
a31	0.012793913	0.017152857	0.03577568	0.05328547	0.12050078	0.4822407	0.070072934	0.15609841	0.0520793
a28	0.015724486	0.022074169	0.03488894	0.04268806	0.11540601	0.45896998	0.06852128	0.19830923	0.043417856
a20	0.034233853	0.036448758	0.053567667	0.06067087	0.13036385	0.29544964	0.096310735	0.20605911	0.08689549
a17	0.027733201	0.02992235	0.052601874	0.06259177	0.1423802	0.30778953	0.10650163	0.18968816	0.08079134
a31	0.022770822	0.025317017	0.053210624	0.07190869	0.14150374	0.33422577	0.107915826	0.16610105	0.07704648
a24	0.027110312	0.030796567	0.055487882	0.061210554	0.1404951	0.3076564	0.102227546	0.21104608	0.06396952
a20	0.03898798	0.041096795	0.06452995	0.07214072	0.14462581	0.23647927	0.10685161	0.20309943	0.092188515
</S>	0.033126898	0.03526446	0.05961505	0.069908	0.14844564	0.26541197	0.12171574	0.18246265	0.08404958
