 	puoi	non	parlare	di	questa	cosa	con	Anna	</S>
a8	0.039873056	0.037955888	0.055629846	0.086764716	0.08137992	0.15013076	0.16653825	0.24969678	0.13203086
a28	0.058198515	0.06553892	0.11009422	0.14526218	0.13851519	0.12657908	0.13972305	0.15860416	0.057484686
a31	0.0612192	0.0704996	0.115858585	0.1445652	0.13838975	0.13028213	0.14239663	0.15547718	0.04131176
a8	0.048075896	0.04946765	0.071177125	0.0979507	0.09498876	0.18515918	0.2039085	0.21397178	0.035300456
a31	0.051427975	0.052248176	0.08409613	0.11910428	0.121096194	0.16413523	0.17807722	0.18928188	0.040532865
a28	0.051814985	0.05210953	0.07462843	0.09494164	0.09216389	0.18536602	0.20072633	0.20833562	0.03991358
a10	0.06469352	0.06833124	0.09850622	0.1230059	0.12677823	0.15333807	0.15867563	0.16003053	0.046640676
a39	0.06922886	0.07918889	0.11817704	0.13260937	0.13064393	0.14116585	0.14603963	0.14484614	0.038100272
a31	0.0678764	0.084161796	0.12567928	0.13390994	0.12396743	0.14087093	0.14862709	0.14275764	0.03214948
a20	0.03699323	0.040705632	0.07666473	0.10713685	0.08410939	0.16691469	0.21585734	0.24711557	0.024502613
a31	0.048333094	0.049639698	0.08137799	0.11730322	0.110943094	0.16642033	0.19214986	0.2115461	0.022286536
a18	0.026629802	0.028891219	0.05746379	0.1040883	0.06846375	0.13000944	0.24400195	0.32491922	0.015532493
a41	0.0289226	0.029657584	0.054658633	0.10656472	0.08049129	0.16097921	0.22801843	0.29229107	0.018416392
a7	0.02884809	0.030206896	0.06138807	0.12164974	0.09147407	0.15764388	0.20921451	0.27850875	0.021065928
a38	0.041852407	0.04358942	0.08119069	0.1384002	0.1245765	0.15019625	0.17950504	0.22009608	0.02059346
a10	0.03851229	0.041577503	0.08513019	0.15021259	0.12839906	0.1406038	0.17336787	0.22201349	0.020183217
a31	0.04370986	0.0498826	0.10076797	0.15863816	0.13094252	0.12876117	0.16015837	0.2064265	0.020712826
a46	0.015859773	0.016706213	0.036516972	0.09630519	0.044996023	0.11005121	0.1971877	0.44098726	0.0413897
a31	0.02811996	0.028793616	0.051736303	0.10549249	0.06514207	0.13045734	0.2093248	0.34705332	0.03387998
a24	0.02523216	0.025864232	0.04332993	0.08062635	0.03949249	0.08629659	0.21742995	0.4438757	0.03785259
a28	0.02692863	0.028900376	0.046946652	0.08206549	0.047716092	0.11409753	0.23308617	0.38865387	0.03160519
a24	0.026612982	0.027640153	0.048145313	0.08348949	0.046446133	0.12981355	0.2192582	0.36164576	0.05694831
a15	0.022020072	0.0235358	0.045213774	0.09207958	0.050094776	0.13094507	0.2209954	0.37027025	0.044845376
a24	0.025568638	0.02665249	0.053956196	0.1150302	0.06816139	0.11796658	0.19213776	0.3570303	0.043496434
a21	0.020228265	0.022004744	0.04868743	0.112656035	0.059788685	0.123959094	0.20678256	0.36441943	0.041473713
a31	0.021878842	0.023293478	0.05076145	0.1169344	0.06347536	0.111248985	0.18821612	0.38070607	0.043485295
a20	0.029078899	0.027891899	0.036399342	0.05713184	0.03588184	0.11071019	0.18753989	0.39379835	0.121567704
a31	0.0308413	0.031690445	0.047545027	0.07162188	0.043075535	0.12095729	0.19799453	0.3601872	0.09608685
a8	0.04271063	0.03948567	0.045753185	0.062872194	0.045376495	0.08728509	0.17776144	0.38255435	0.11620098
a31	0.038946535	0.037701353	0.04845476	0.06443247	0.044594448	0.09139165	0.17764579	0.38347515	0.11335787
a20	0.05705159	0.053166326	0.05830487	0.074381314	0.058532394	0.08036876	0.14536844	0.34830695	0.124519356
a31	0.06575333	0.06398924	0.066875435	0.076058835	0.06669881	0.084172994	0.1366391	0.30392373	0.13588858
a20	0.07306895	0.068115346	0.073643714	0.091344096	0.07455758	0.08881793	0.119972765	0.26791763	0.14256199
a31	0.08268274	0.07998663	0.082207195	0.08992824	0.083122134	0.09244696	0.11314372	0.21926172	0.15722075
a8	0.084126234	0.07871309	0.0830342	0.09761263	0.085015014	0.097288504	0.11243143	0.19993407	0.16184485
a31	0.084737785	0.07995986	0.083651	0.09609873	0.08545136	0.0965926	0.1115242	0.19836105	0.1636234
a49	0.08668273	0.08169172	0.084934376	0.09632744	0.08713679	0.09809831	0.11053336	0.18769103	0.16690433
a18	0.080892794	0.074694306	0.07862821	0.091578566	0.08141271	0.096667424	0.11999012	0.21940278	0.15673311
a35	0.06992184	0.059903298	0.06670812	0.08342242	0.07055678	0.09922587	0.15595649	0.2663354	0.12796977
a17	0.055573348	0.046339575	0.053356383	0.07035735	0.05699706	0.10889656	0.18506905	0.29635808	0.1270526
a8	0.04832243	0.03973333	0.04685988	0.063166715	0.050868444	0.13017964	0.19369917	0.2863902	0.14078024
a20	0.04596942	0.037828285	0.05006693	0.0737209	0.050674964	0.107715	0.20299697	0.32853594	0.10249155
a31	0.046689752	0.039365023	0.044769403	0.059305016	0.04967816	0.13662991	0.1806021	0.27463588	0.16832481
a20	0.08042444	0.07359336	0.07910276	0.08564089	0.08102688	0.10393694	0.1645384	0.22890829	0.10282802
a37	0.06543577	0.053635553	0.060978282	0.07621211	0.066306576	0.11292072	0.17970632	0.25238138	0.13242325
a24	0.06845517	0.060914516	0.066649504	0.073235296	0.06940984	0.1256367	0.18265094	0.22960742	0.12344063
a13	0.06407032	0.05285656	0.060680773	0.07381548	0.06496979	0.11842045	0.18518019	0.25252274	0.12748364
a31	0.059683416	0.052718334	0.058869082	0.06714929	0.06146573	0.13347787	0.1926267	0.24785183	0.1261578
a0	0.0817183	0.073444694	0.07963519	0.086396776	0.082226366	0.103549235	0.1621237	0.22808346	0.102822274
a31	0.08790306	0.078013346	0.08515693	0.09262414	0.08824584	0.10770669	0.15271477	0.19795218	0.10968297
a8	0.091458604	0.08333473	0.08940893	0.09582746	0.09186904	0.10386831	0.14123435	0.19833237	0.10466621
a31	0.092659496	0.083553135	0.09020771	0.09734715	0.09306016	0.106342025	0.1428758	0.18513854	0.108815916
</S>	0.0939707	0.07982135	0.08950303	0.10196564	0.09453509	0.10780746	0.13536683	0.18210788	0.1149221
