 	le	melanzane	vogliono	girate	</S>
a20	0.16430496	0.21015345	0.22169839	0.23013605	0.17370714
a31	0.20067465	0.17546056	0.20651926	0.29313236	0.12421313
a39	0.13041691	0.13011985	0.26512384	0.41748792	0.056851488
a41	0.18565463	0.14890198	0.23314165	0.33811918	0.094182596
a18	0.17629372	0.13932142	0.27318725	0.35322744	0.057970192
a28	0.16688122	0.12668513	0.26740095	0.37926927	0.05976344
a13	0.13194942	0.10606251	0.25830415	0.45435244	0.04933147
a14	0.14457665	0.11200361	0.2615743	0.4319693	0.049876094
a39	0.12702954	0.09608428	0.23619531	0.49897072	0.04172018
a31	0.109497346	0.086393215	0.21735045	0.5496172	0.03714184
a6	0.0281364	0.043257143	0.08962883	0.8011885	0.03778912
a20	0.0706687	0.084021784	0.17643277	0.6215501	0.047326673
a31	0.056603834	0.0674081	0.13747503	0.6936402	0.044872906
a46	0.02350178	0.039174583	0.091522224	0.8019413	0.0438602
a18	0.03524187	0.06363983	0.15938385	0.67704004	0.06469435
a24	0.03206331	0.06358053	0.15267412	0.67422944	0.07745256
a31	0.027699223	0.05673891	0.11909178	0.72274584	0.07372427
a17	0.055566598	0.07781806	0.13249	0.6477112	0.08641408
a11	0.063388616	0.095402725	0.137303	0.6015973	0.102308325
a20	0.076484546	0.10091247	0.15306942	0.55941695	0.1101166
a24	0.08095159	0.09944036	0.15592346	0.5539901	0.10969449
a31	0.083547935	0.10236638	0.15435371	0.5497083	0.110023655
a37	0.11005889	0.116703786	0.1507286	0.5010416	0.12146712
a31	0.13844544	0.14654195	0.16434784	0.4019624	0.14870241
a20	0.13481577	0.1394967	0.14749083	0.43780482	0.14039186
a31	0.16075428	0.16685812	0.1720158	0.33284155	0.16753028
</S>	0.15850595	0.16453514	0.1667133	0.34541485	0.1648308
