 	pure	che	ti	ho	visto	una	volta	solamente	non	ti	dimentico	mai	</S>
a38	0.035334982	0.04722082	0.08695405	0.084801376	0.09141196	0.07550842	0.061554983	0.08636388	0.08516985	0.09091463	0.10774391	0.09209284	0.05492832
a31	0.07893434	0.079049885	0.0844651	0.08055007	0.08763766	0.074790224	0.05877498	0.10362742	0.072633795	0.087133005	0.08405322	0.07817836	0.030171972
a21	0.031028938	0.036365066	0.10646174	0.08968526	0.12788022	0.065538146	0.037075173	0.14533189	0.09050705	0.1270987	0.10098696	0.03081215	0.011228768
a24	0.048102763	0.060049206	0.095074065	0.08303295	0.11020662	0.07511993	0.056687396	0.12308841	0.08124531	0.108339004	0.08468948	0.05706152	0.017303351
a31	0.061491568	0.07003321	0.089170784	0.07961107	0.10429309	0.07472299	0.061575897	0.1168087	0.07866936	0.10192165	0.08025247	0.062258955	0.019190175
a17	0.036997434	0.04112872	0.10637227	0.08981836	0.13137968	0.059682623	0.028649177	0.14932388	0.09191945	0.13119602	0.10430202	0.020013649	0.0092167
a31	0.052074686	0.06243688	0.09552193	0.08505717	0.110228725	0.074562944	0.051810965	0.12728384	0.08091922	0.10824407	0.08795156	0.05187091	0.012037119
a20	0.040008325	0.042621266	0.09106519	0.079409644	0.14287029	0.047951654	0.02206967	0.16284257	0.09389907	0.14283727	0.111152746	0.015564453	0.0077078603
a13	0.04829807	0.051177993	0.09923998	0.09226774	0.11173499	0.07296835	0.04453374	0.13433999	0.085937954	0.110745646	0.10113385	0.038551837	0.009069828
a17	0.050402693	0.058602482	0.09815371	0.0878748	0.112346746	0.07322199	0.047528982	0.13223636	0.08208289	0.11060541	0.092431605	0.045269687	0.009242645
a8	0.06121124	0.070019424	0.099694684	0.08545051	0.112498306	0.06849833	0.04174568	0.13029137	0.07930451	0.11148634	0.09004516	0.0413836	0.008370819
a31	0.06010985	0.059006013	0.113056384	0.09159102	0.10965051	0.046753813	0.027580328	0.1391092	0.078745395	0.11399929	0.11933522	0.032414153	0.008648802
a39	0.042579837	0.03717363	0.11784476	0.088296086	0.12328469	0.029852424	0.01274079	0.17330766	0.08348536	0.12949859	0.14269032	0.012010614	0.0072351955
a31	0.051079623	0.04634632	0.11506532	0.0953169	0.11642745	0.04505136	0.02191969	0.15673865	0.078657925	0.12038952	0.12528837	0.020555548	0.007163333
a37	0.031458873	0.022621503	0.08956687	0.05373252	0.14928451	0.011429183	0.0050742687	0.22491339	0.06542271	0.16804588	0.16745938	0.006199653	0.0047913
a8	0.036018904	0.027046572	0.10384637	0.07309674	0.13306613	0.019598676	0.008046647	0.2015164	0.073622264	0.14528382	0.16477636	0.008003316	0.0060778297
a31	0.03126131	0.021081645	0.12689342	0.06082915	0.1089788	0.024475457	0.014847126	0.16122682	0.059414286	0.15228319	0.21441247	0.014225375	0.01007094
a8	0.026963249	0.01658037	0.08999066	0.04246148	0.13891011	0.008842058	0.005062739	0.21806382	0.05771353	0.1736389	0.20929079	0.006728598	0.0057537328
a23	0.02649746	0.017689358	0.1055172	0.04736608	0.11557831	0.016550276	0.009497901	0.17890234	0.056688387	0.17252223	0.23515004	0.009606917	0.008433508
a8	0.03581	0.026012206	0.12821527	0.06748193	0.103643745	0.030070128	0.019328933	0.14760752	0.061700158	0.14415766	0.20690122	0.019100552	0.009970615
a20	0.028776653	0.02143494	0.12268817	0.05656206	0.09561872	0.029776372	0.019054666	0.13957967	0.057685934	0.16068554	0.23701073	0.019058095	0.012068417
a31	0.03661193	0.027416658	0.13009226	0.06868473	0.10568964	0.027444664	0.016164029	0.15260644	0.062079962	0.14329325	0.20335838	0.016822945	0.009735209
a28	0.0157669	0.009807415	0.08461585	0.025029631	0.1115381	0.009058814	0.006836866	0.18594572	0.0443339	0.2150299	0.27061272	0.01018868	0.011235507
a31	0.023922225	0.015765931	0.10485536	0.04478311	0.10932315	0.01538515	0.009459267	0.16957633	0.058939666	0.1822251	0.24504022	0.010054762	0.010669739
a46	0.016993133	0.010558008	0.061679542	0.017791297	0.108026095	0.008717608	0.0074459855	0.18040068	0.03715541	0.24266125	0.28580132	0.011703028	0.011066705
a38	0.019181035	0.012659128	0.06716935	0.023868715	0.11019571	0.011174804	0.009081182	0.17340985	0.048455063	0.22471637	0.27559254	0.01161481	0.01288149
a13	0.018999305	0.014074038	0.07659146	0.0306521	0.1070133	0.014828927	0.0119896745	0.1523072	0.059627376	0.20964727	0.27050212	0.014338408	0.019428799
a31	0.01736242	0.013299726	0.07796888	0.029800463	0.10424023	0.015408318	0.012656816	0.1518083	0.059011478	0.21109255	0.2708568	0.015052243	0.021441724
a17	0.018401377	0.01576253	0.047386505	0.021434193	0.10227034	0.016073423	0.014229834	0.15210676	0.045811586	0.22174147	0.28966194	0.025380472	0.029739564
a31	0.021456208	0.020240385	0.042600486	0.025199182	0.10376996	0.021303637	0.01980075	0.15260409	0.05017861	0.22361948	0.25384384	0.029422278	0.03596111
a35	0.02573977	0.023120644	0.046178136	0.025267625	0.097966	0.02230506	0.020493314	0.14351127	0.04217034	0.23844679	0.24194308	0.03726951	0.0355885
a8	0.039167386	0.040274013	0.047565155	0.04076085	0.092142075	0.040417057	0.038257636	0.11674936	0.050568987	0.21171515	0.15904404	0.060698874	0.06263945
a31	0.025243651	0.028116064	0.048334815	0.03141215	0.1182374	0.02845313	0.023602352	0.12822887	0.05428639	0.18296011	0.2372132	0.041472033	0.05243985
</S>	0.031352658	0.03271786	0.044293955	0.033120807	0.09243988	0.032432586	0.02901147	0.1130626	0.04596785	0.20932981	0.22564162	0.05286913	0.0577597
