 	avete	cucinato	le	verdure	</S>
a20	0.34093568	0.05730134	0.39040032	0.124551415	0.08681137
a31	0.37184343	0.06059815	0.3756626	0.136353	0.055542927
a37	0.44646978	0.008821369	0.4996512	0.031461835	0.013595848
a10	0.45972368	0.008082256	0.49033633	0.03038366	0.011474147
a20	0.41253108	0.008221168	0.5334745	0.029378947	0.016394248
a28	0.42666623	0.014798834	0.50481796	0.03049253	0.023224453
a20	0.38301247	0.04405376	0.46955666	0.05491252	0.048464634
a33	0.3742497	0.066675775	0.41003245	0.07741007	0.07163203
a8	0.24088614	0.17698969	0.22641505	0.17815594	0.17755319
</S>	0.21103425	0.1925943	0.20997123	0.19337182	0.19302842
